Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Великолукская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479					
1	"Число избирателей, внесенных в списки избирателей"	18867	677	486	455	304	754	576	588	197	600	748	1097	264	1287	399	413	148	1709	665	169	566	1092	260	314	252	428	509	541	351	314	926	1532	246					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18720	700	490	450	310	780	560	590	190	580	760	1070	260	1280	400	400	160	1650	660	170	570	1090	260	310	250	450	490	550	320	310	930	1500	230					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9415	361	241	190	128	346	373	215	95	337	381	629	120	564	201	246	55	978	331	54	228	542	111	104	118	182	121	216	238	197	586	852	75					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	4295	140	133	160	95	206	136	198	60	93	172	158	87	272	80	84	67	249	87	68	130	205	76	103	63	147	268	201	46	40	117	241	113					
6	Число погашенных избирательных бюллетеней	5010	199	116	100	87	228	51	177	35	150	207	283	53	444	119	70	38	423	242	48	212	343	73	103	69	121	101	133	36	73	227	407	42					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4294	140	133	160	95	206	136	198	60	93	172	158	87	272	80	84	67	249	87	68	130	205	76	103	63	147	268	200	46	40	117	241	113					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9414	361	240	190	128	346	373	215	95	337	381	629	120	564	201	246	55	978	331	54	228	542	111	104	118	182	121	216	238	197	586	852	75					
9	Число недействительных избирательных бюллетеней	88	5	0	0	1	2	5	3	1	2	8	9	0	0	1	2	1	13	6	0	2	5	0	0	3	1	0	2	1	4	3	8	0					
10	Число действительных избирательных бюллетеней	13620	496	373	350	222	550	504	410	154	428	545	778	207	836	280	328	121	1214	412	122	356	742	187	207	178	328	389	414	283	233	700	1085	188					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	444	35	5	8	7	28	49	10	0	0	10	15	5	15	8	5	20	72	15	5	6	16	5	6	6	19	0	5	6	6	31	20	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	433	35	5	8	7	28	49	10	0	0	10	15	3	15	8	5	18	72	15	2	6	16	4	6	6	19	0	5	6	6	30	20	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	349	15	5	8	6	4	9	7	2	26	2	40	3	21	6	3	8	39	20	7	13	12	2	8	4	6	10	3	24	5	10	8	13					
14	Число погашенных неиспользованных открепительных удостоверений	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	408	8	8	6	2	18	12	7	7	25	13	21	11	39	7	9	0	49	10	2	11	21	10	11	17	9	15	13	6	3	6	24	8					
		2.98%	1.60%	2.14%	1.71%	0.90%	3.26%	2.36%	1.69%	4.52%	5.81%	2.35%	2.67%	5.31%	4.67%	2.49%	2.73%	0.00%	3.99%	2.39%	1.64%	3.07%	2.81%	5.35%	5.31%	9.39%	2.74%	3.86%	3.13%	2.11%	1.27%	0.85%	2.20%	4.26%					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	2	0	0	0	1	1	0	0	1	8	2	0	2	2	0	0	5	3	1	2	0	0	2	1	0	0	0	0	0	3	4	0					
		0.29%	0.40%	0.00%	0.00%	0.00%	0.18%	0.20%	0.00%	0.00%	0.23%	1.45%	0.25%	0.00%	0.24%	0.71%	0.00%	0.00%	0.41%	0.72%	0.82%	0.56%	0.00%	0.00%	0.97%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.37%	0.00%					
