Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Барабинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84					
1	"Число избирателей, внесенных в списки избирателей"	12540	574	185	123	471	99	101	384	89	419	90	128	601	227	195	742	160	427	165	88	79	397	306	282	170	486	288	123	739	274	272	399	146	494	255	86	435	205	676	406	295	377	82					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11660	450	180	120	450	120	100	400	110	400	90	130	500	220	190	650	150	400	160	90	80	370	300	280	170	460	270	120	600	270	250	350	150	400	250	90	400	200	600	400	300	360	80					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9281	422	158	116	314	95	83	322	82	362	80	96	451	155	156	509	140	370	134	79	78	328	230	196	135	314	181	102	494	188	188	206	107	350	188	61	297	170	415	334	239	285	71					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	829	28	11	0	59	4	0	38	4	25	7	26	48	12	16	47	5	20	5	1	0	19	15	7	8	30	11	5	42	29	10	49	7	11	12	0	27	10	135	13	10	18	5					
6	Число погашенных избирательных бюллетеней	1550	0	11	4	77	21	17	40	24	13	3	8	1	53	18	94	5	10	21	10	2	23	55	77	27	116	78	13	64	53	52	95	36	39	50	29	76	20	50	53	51	57	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	829	28	11	0	59	4	0	38	4	25	7	26	48	12	16	47	5	20	5	1	0	19	15	7	8	30	11	5	42	29	10	49	7	11	12	0	27	10	135	13	10	18	5					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9281	422	158	116	314	95	83	322	82	362	80	96	451	155	156	509	140	370	134	79	78	328	230	196	135	314	181	102	494	188	188	206	107	350	188	61	297	170	415	334	239	285	71					
9	Число недействительных избирательных бюллетеней	97	4	1	0	3	0	1	4	0	2	1	0	1	3	1	6	4	3	2	1	0	7	0	1	2	2	4	1	5	2	3	7	0	1	2	0	8	1	8	2	4	0	0					
10	Число действительных избирательных бюллетеней	10013	446	168	116	370	99	82	356	86	385	86	122	498	164	171	550	141	387	137	79	78	340	245	202	141	342	188	106	531	215	195	248	114	360	198	61	316	179	542	345	245	303	76					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	465	8	3	2	33	17	12	37	20	37	7	5	23	3	6	35	2	16	2	2	7	6	4	2	3	13	4	4	45	4	9	20	22	7	4	4	6	3	10	6	5	5	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	437	8	2	0	33	17	12	37	19	37	6	5	23	3	6	35	2	16	2	2	7	6	4	2	3	13	4	4	37	4	9	20	11	7	1	3	6	3	10	6	5	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	74	1	5	2	3	1	0	2	0	4	3	1	1	3	3	0	0	2	0	1	7	2	1	2	1	1	3	1	4	1	2	1	0	2	2	0	1	1	2	3	2	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	28	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	11	0	3	1	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	622	23	2	7	23	4	5	34	0	26	5	0	17	10	14	13	1	35	18	2	0	18	31	10	8	22	13	5	22	4	9	14	2	42	33	7	28	20	29	16	22	18	10					
		6.15%	5.11%	1.18%	6.03%	6.17%	4.04%	6.02%	9.44%	0.00%	6.72%	5.75%	0.00%	3.41%	5.99%	8.14%	2.34%	0.69%	8.97%	12.95%	2.50%	0.00%	5.19%	12.65%	4.93%	5.59%	6.40%	6.77%	4.67%	4.10%	1.84%	4.55%	5.49%	1.75%	11.63%	16.50%	11.48%	8.64%	11.11%	5.27%	4.61%	8.84%	5.94%	13.16%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	0	0	0	0	1	0	1	0	0	0	0	2	1	1	4	0	1	3	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0					
