Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Тулунская городская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471					
1	"Число избирателей, внесенных в список избирателей"	36122	606	707	715	898	914	1397	801	811	891	844	776	817	671	638	926	849	804	798	1005	886	993	893	569	723	1112	1050	1091	1030	1471	593	630	566	567	975	479	639	807	667	848	780	1096	1444	168	177					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	30230	500	600	600	750	750	1150	650	700	850	700	600	650	550	500	800	700	650	650	850	700	800	750	500	600	900	850	900	850	1300	500	550	500	450	800	400	550	700	550	700	650	900	1200	180	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15501	205	323	334	334	308	468	279	465	376	387	378	429	344	298	419	377	297	314	251	401	398	434	161	240	313	389	484	400	925	293	218	276	232	347	129	177	409	235	289	324	749	789	126	177					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2379	83	57	18	49	73	52	17	33	28	51	32	18	19	43	46	50	77	85	104	28	32	44	49	200	28	67	46	56	41	28	32	104	46	29	95	44	20	29	37	54	45	290	0	0					
6	Число погашенных избирательных бюллетеней	12350	212	220	248	367	369	630	354	202	446	262	190	203	187	159	335	273	276	251	495	271	370	272	290	160	559	394	370	394	334	179	300	120	172	424	176	329	271	286	374	272	106	121	54	73					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2379	83	57	18	49	73	52	17	33	28	51	32	18	19	43	46	50	77	85	104	28	32	44	49	200	28	67	46	56	41	28	32	104	46	29	95	44	20	29	37	54	45	290	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15496	205	323	334	334	308	468	279	465	376	387	378	429	344	298	419	377	297	314	251	401	398	434	161	240	313	389	484	400	925	293	218	276	232	347	129	177	404	235	289	324	749	789	126	177					
9	Число недействительных избирательных бюллетеней	248	2	8	3	0	6	6	4	27	7	8	11	6	3	2	8	6	7	2	3	7	6	2	2	9	5	5	8	10	17	5	3	5	1	5	2	3	0	2	5	4	11	8	3	1					
10	Число действительных избирательных бюллетеней	17627	286	372	349	383	375	514	292	471	397	430	399	441	360	339	457	421	367	397	352	422	424	476	208	431	336	451	522	446	949	316	247	375	277	371	222	218	424	262	321	374	783	1071	123	176					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	743	10	15	15	20	15	26	15	20	20	17	25	19	16	17	20	15	15	15	24	15	20	20	11	19	25	26	25	21	26	10	11	20	10	20	10	10	15	10	15	15	25	25	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	722	10	15	15	20	15	26	14	20	20	17	25	19	15	17	20	15	15	15	23	15	20	20	11	19	9	26	25	21	26	10	10	20	10	20	10	9	15	10	15	15	25	25	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	429	4	1	7	8	7	7	2	7	3	5	42	35	6	12	2	2	12	8	10	12	9	6	4	10	3	8	5	4	14	6	5	6	7	13	2	4	4	7	2	7	1	4	1	105					
