Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Красноармейская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495					
1	"Число избирателей, внесенных в списки"	15565	586	175	306	119	45	61	269	190	49	242	3061	156	267	80	650	3096	493	258	1192	50	611	3246	107	256					
2	"Число бюллетеней, полученных участковыми комиссиями"	15499	566	170	296	120	46	61	275	195	45	250	3036	155	280	75	664	3066	479	260	1165	53	610	3272	100	260					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7901	279	146	189	74	41	54	189	141	32	147	1443	127	182	48	325	1374	299	168	546	31	313	1473	97	183					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	383	4	0	3	0	0	5	12	14	6	50	62	0	11	4	19	56	15	10	57	7	14	34	0	0					
6	Число погашенных бюллетеней	7215	283	24	104	46	5	2	74	40	7	53	1531	28	87	23	320	1636	165	82	562	15	283	1765	3	77					
7	Число бюллетеней в переносных ящиках для голосования	383	4	0	3	0	0	5	12	14	6	50	62	0	11	4	19	56	15	10	57	7	14	34	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	7901	279	146	189	74	41	54	189	141	32	147	1443	127	182	48	325	1374	299	168	546	31	313	1473	97	183					
9	Число недействительных бюллетеней	86	9	1	0	1	0	0	0	0	1	5	31	0	0	2	4	13	0	3	1	2	2	9	0	2					
10	Число действительных бюллетеней	8198	274	145	192	73	41	59	201	155	37	192	1474	127	193	50	340	1417	314	175	602	36	325	1498	97	181					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	10	5	10	5	5	5	10	10	5	10	50	5	10	5	20	30	10	10	15	5	20	25	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	47	3	0	0	0	0	0	2	0	0	0	6	0	1	1	0	6	0	0	6	0	0	22	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	18	1	1	1	0	0	0	0	0	2	1	5	0	0	0	0	4	0	1	0	0	0	1	0	1					
14	Число погашенных открепительных удостоверений	253	7	5	10	5	5	5	8	10	5	10	44	5	9	4	20	24	10	10	9	5	20	3	10	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	90	2	4	4	1	0	0	4	4	0	1	14	1	6	1	3	8	4	2	17	0	1	10	1	2					
		1.08%	0.70%	2.73%	2.08%	1.35%	0.0%	0.0%	1.99%	2.58%	0.0%	0.50%	0.93%	0.78%	3.10%	1.92%	0.87%	0.55%	1.27%	1.12%	2.81%	0.0%	0.30%	0.66%	1.03%	1.09%					
