Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Урмарская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883									
1	Число избирателей, включенных в список избирателей	20080	2456	2456	1107	424	533	214	344	134	291	404	262	209	313	612	78	91	223	54	916	244	201	268	218	241	880	1125	464	96	262	853	253	137	166	567	152	611	517	138	308	776	302	56	124									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21220	2500	2500	1100	440	580	250	390	140	310	430	280	230	320	670	70	110	220	57	1000	250	210	250	230	260	940	1180	500	100	300	900	270	150	180	580	180	670	590	150	340	860	340	63	130									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13465	1494	1557	750	290	317	150	240	80	211	300	166	128	157	428	55	70	141	39	633	170	129	206	161	169	606	841	309	80	184	573	185	79	133	446	120	406	342	95	195	539	166	39	86									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1539	44	22	108	23	52	24	38	28	11	23	9	24	38	45	14	5	29	7	66	21	21	14	17	17	79	72	67	11	42	60	22	17	4	36	15	113	48	12	38	118	70	0	15									
6	Число погашенных избирательных бюллетеней	6216	962	921	242	127	211	76	112	32	88	107	105	78	125	197	1	35	50	11	301	59	60	30	52	74	255	267	124	9	74	267	63	54	43	98	45	151	200	43	107	203	104	24	29									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1539	44	22	108	23	52	24	38	28	11	23	9	24	38	45	14	5	29	7	66	21	21	14	17	17	79	72	67	11	42	60	22	17	4	36	15	113	48	12	38	118	70	0	15									
8	Число бюллетеней в стационарных ящиках для голосования	13465	1494	1557	750	290	317	150	240	80	211	300	166	128	157	428	55	70	141	39	633	170	129	206	161	169	606	841	309	80	184	573	185	79	133	446	120	406	342	95	195	539	166	39	86									
9	Число недействительных избирательных бюллетеней	190	35	16	12	4	6	0	2	3	0	2	4	0	3	3	0	1	2	1	11	0	1	0	0	2	8	12	4	5	3	9	0	1	5	11	0	5	2	0	5	6	4	0	2									
10	Число действительных избирательных бюллетеней	14814	1503	1563	846	309	363	174	276	105	222	321	171	152	192	470	69	74	168	45	688	191	149	220	178	184	677	901	372	86	223	624	207	95	132	471	135	514	388	107	228	651	232	39	99									
11	Число полученных открепительных  удостоверений	1557	104	110	85	25	60	40	30	15	20	40	23	20	20	60	5	20	7	3	80	13	20	20	20	25	60	70	30	11	36	55	25	25	15	45	25	70	50	10	30	85	35	5	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1556	104	110	85	25	60	40	30	15	20	40	23	20	20	60	5	20	7	3	80	13	20	20	20	25	59	70	30	11	36	55	25	25	15	45	25	70	50	10	30	85	35	5	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	381	40	45	8	9	10	7	2	10	1	7	6	5	5	10	7	1	2	3	7	5	4	37	2	8	19	13	4	7	5	14	2	7	2	20	4	12	1	0	8	15	2	2	3									
14	Число неиспользованных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	142	15	23	6	1	2	2	4	4	1	1	0	0	0	13	0	0	1	1	4	0	0	0	2	0	17	6	7	3	3	4	0	4	1	0	4	1	5	0	2	2	1	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	719	75	73	40	22	32	5	15	3	11	20	7	6	9	23	10	5	16	3	34	5	5	5	15	5	35	43	17	3	16	32	11	1	7	12	1	27	23	7	8	17	10	2	3									
		4.79%	4.88%	4.62%	4.66%	7.03%	8.67%	2.87%	5.40%	2.78%	4.95%	6.19%	4.00%	3.95%	4.62%	4.86%	14.49%	6.67%	9.41%	6.52%	4.86%	2.62%	3.33%	2.27%	8.43%	2.69%	5.11%	4.71%	4.52%	3.30%	7.08%	5.06%	5.31%	1.04%	5.11%	2.49%	0.74%	5.20%	5.90%	6.54%	3.43%	2.59%	4.24%	5.13%	2.97%									
20	Зюганов Геннадий Андреевич	2959	342	368	187	65	71	41	65	19	53	94	33	30	69	91	13	16	35	7	139	68	34	31	39	35	197	165	81	6	27	75	28	9	27	37	14	58	40	17	42	122	30	15	24									
		19.72%	22.24%	23.31%	21.79%	20.77%	19.24%	23.56%	23.38%	17.59%	23.87%	29.10%	18.86%	19.74%	35.38%	19.24%	18.84%	21.33%	20.59%	15.22%	19.89%	35.60%	22.67%	14.09%	21.91%	18.82%	28.76%	18.07%	21.54%	6.59%	11.95%	11.85%	13.53%	9.38%	19.71%	7.68%	10.37%	11.18%	10.26%	15.89%	18.03%	18.57%	12.71%	38.46%	23.76%									
21	Миронов Сергей Михайлович	417	45	40	18	17	9	2	9	4	12	6	5	7	6	28	5	0	3	1	25	4	7	2	4	8	14	25	10	0	8	9	5	1	2	6	3	19	8	3	5	21	9	1	1									
		2.78%	2.93%	2.53%	2.10%	5.43%	2.44%	1.15%	3.24%	3.70%	5.41%	1.86%	2.86%	4.61%	3.08%	5.92%	7.25%	0.00%	1.76%	2.17%	3.58%	2.09%	4.67%	0.91%	2.25%	4.30%	2.04%	2.74%	2.66%	0.00%	3.54%	1.42%	2.42%	1.04%	1.46%	1.24%	2.22%	3.66%	2.05%	2.80%	2.15%	3.20%	3.81%	2.56%	0.99%									
22	Прохоров Михаил Дмитриевич	463	69	81	31	17	11	4	2	5	3	6	1	3	2	14	1	3	1	2	28	3	4	6	5	7	12	26	9	0	8	22	7	0	1	9	1	7	18	6	5	14	7	0	2									
