Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Чунская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801					
1	"Число избирателей, внесенных в список избирателей"	28369	1184	1465	877	970	1341	1260	1470	1292	1203	869	323	1113	1359	1046	808	194	915	424	423	798	1031	379	117	272	1008	310	164	499	396	517	562	544	343	1375	207	494	349	143	142	183					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27494	1150	1400	850	950	1300	1200	1400	1200	1000	900	320	1000	1300	1000	800	220	900	440	400	760	1000	380	124	270	1100	300	190	450	400	500	600	550	320	1300	220	500	350	140	130	180					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11666	427	667	377	409	645	563	587	477	473	384	128	412	522	460	387	83	327	106	129	197	371	147	117	109	452	142	100	176	152	140	265	250	172	571	134	178	180	60	60	130					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2034	23	35	31	28	41	54	44	11	61	9	24	74	66	31	43	11	49	46	39	111	165	65	0	41	103	39	28	85	83	103	77	85	12	72	15	137	38	28	17	10					
6	Число погашенных избирательных бюллетеней	13754	700	698	442	513	614	583	769	712	466	507	168	514	712	509	370	126	524	288	232	452	464	168	7	120	545	119	62	189	165	257	258	215	136	657	71	185	92	52	53	40					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2074	23	35	31	28	41	54	44	11	61	9	24	74	66	31	43	11	49	46	39	111	165	65	0	41	103	39	28	85	83	103	77	85	12	72	15	137	78	28	17	10					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11664	427	667	377	409	645	563	587	477	472	384	128	412	522	460	387	83	327	106	129	197	371	147	117	109	452	142	100	176	152	140	265	250	172	570	134	178	180	60	60	130					
9	Число недействительных избирательных бюллетеней	237	12	12	4	1	19	8	13	10	5	4	2	10	6	4	11	3	8	2	4	4	8	4	2	3	5	2	4	6	4	2	4	7	23	2	0	5	9	1	1	3					
10	Число действительных избирательных бюллетеней	13501	438	690	404	436	667	609	618	478	528	389	150	476	582	487	419	91	368	150	164	304	528	208	115	147	550	179	124	255	231	241	338	328	161	640	149	310	249	87	76	137					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	698	15	20	20	15	23	30	20	15	25	20	10	10	20	10	10	10	20	15	15	15	10	10	10	10	35	10	30	20	20	20	40	20	20	20	10	20	20	15	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	534	10	20	20	15	21	11	13	15	20	20	10	10	20	10	10	5	20	4	2	5	10	5	5	5	35	3	30	2	10	12	40	20	20	20	10	20	20	4	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	169	6	11	16	7	4	13	9	5	13	12	2	4	3	1	0	4	4	1	7	2	2	2	3	1	2	0	2	3	3	5	2	2	4	1	3	2	3	3	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	164	5	0	0	0	2	19	7	0	5	0	0	0	0	0	0	5	0	11	13	10	0	5	5	5	0	7	0	18	10	8	0	0	0	0	0	0	0	11	10	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2091	81	133	58	77	112	113	88	71	106	65	21	88	94	78	83	8	67	17	34	55	69	44	7	17	80	27	8	35	34	33	26	34	20	114	17	27	21	6	4	19					
		15.22%	18.00%	18.95%	14.22%	17.62%	16.33%	18.31%	13.95%	14.55%	19.89%	16.54%	13.82%	18.11%	15.99%	15.89%	19.30%	8.51%	17.82%	11.18%	20.24%	17.86%	12.87%	20.75%	5.98%	11.33%	14.41%	14.92%	6.25%	13.41%	14.47%	13.58%	7.60%	10.15%	10.87%	17.76%	11.41%	8.57%	8.14%	6.82%	5.19%	13.57%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2233	78	119	65	75	106	103	109	85	90	60	31	69	103	77	47	19	60	31	15	56	76	39	33	15	94	32	16	43	35	45	76	56	17	107	12	69	37	5	10	18					
