Выборы Президента Российской Федерации																																																																					
Дата голосования: 02.03.2008																																																																					
																																																																					
"Наименование Избирательной комиссии:    Иркутск, Ленинская"																																																																					
																																																																					
Сводная таблица результатов выборов																																																																					
																																																																					
	Число участковых избирательных комиссий	62																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																			
																																																																					
		Сумма	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545					
1	"Число избирателей, включенных в списки избирателей"	110190	1968	1880	1937	1156	1766	2063	1472	1682	2032	1502	1514	1584	1639	1658	1619	1339	2220	2084	1100	1286	1677	557	1996	2851	1894	1499	2442	2165	1078	1536	2273	2483	2055	1303	1923	2055	2059	1703	1543	2298	1810	2670	2700	1878	1815	2233	1693	1853	1853	2082	1953	2244	1791	2233	1462	1603	1584	1345	1745	1203	1022	527					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	106100	1900	1900	1900	1100	1700	2000	1400	1700	2000	1500	1500	1500	1600	1600	1400	1300	2200	2000	1000	1100	1600	500	1900	2700	1700	1500	2400	2100	1000	1500	2200	2400	2100	1200	1900	2000	1900	1600	1400	2300	1800	2700	2600	1900	1800	2200	1700	1500	1800	2100	2000	2200	1700	2200	1300	1500	1500	1200	1700	1100	900	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	55709	1121	1049	1240	591	972	1154	885	1043	1187	898	784	988	1006	939	837	780	1263	1310	598	685	780	287	758	1427	931	782	1410	1171	495	638	899	1148	974	690	730	1099	878	839	757	1083	926	1252	1282	931	963	1179	692	782	888	1020	992	1113	967	1175	606	754	728	537	605	528	442	241					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3138	39	41	26	69	60	29	37	32	38	41	74	49	20	50	182	39	93	20	24	23	29	21	34	50	131	26	50	26	24	27	44	61	42	33	51	20	86	56	41	42	27	28	39	36	28	34	186	228	20	43	46	25	12	71	145	36	30	44	55	95	16	14					
6	Число погашенных избирательных бюллетеней	47253	740	810	634	440	668	817	478	625	775	561	642	463	574	611	381	481	844	670	378	392	791	192	1108	1223	638	692	940	903	481	835	1257	1191	1084	477	1119	881	936	705	602	1175	847	1420	1279	933	809	987	822	490	892	1037	962	1062	721	954	549	710	742	619	1040	477	442	245					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3138	39	41	26	69	60	29	37	32	38	41	74	49	20	50	182	39	93	20	24	23	29	21	34	50	131	26	50	26	24	27	44	61	42	33	51	20	86	56	41	42	27	28	39	36	28	34	186	228	20	43	46	25	12	71	145	36	30	44	55	95	16	14					
8	Число бюллетеней в стационарных ящиках для голосования	55690	1121	1049	1240	591	972	1154	885	1042	1187	897	784	988	1006	939	837	778	1263	1310	598	685	779	287	758	1427	931	782	1410	1171	495	638	899	1148	973	690	729	1099	875	839	757	1082	926	1249	1281	931	963	1179	690	782	888	1020	992	1113	967	1175	606	754	727	537	605	527	442	241					
9	Число недействительных избирательных бюллетеней	762	9	10	14	6	14	20	11	15	17	12	11	12	11	18	21	7	22	19	13	11	13	7	13	21	19	11	16	22	7	9	12	13	9	5	8	17	10	17	14	15	13	16	12	12	11	11	15	14	14	16	2	18	18	10	10	4	12	2	7	8	3	3					
10	Число действительных избирательных бюллетеней	58066	1151	1080	1252	654	1018	1163	911	1059	1208	926	847	1025	1015	971	998	810	1334	1311	609	697	795	301	779	1456	1043	797	1444	1175	512	656	931	1196	1006	718	772	1102	951	878	784	1109	940	1261	1308	955	980	1202	861	996	894	1047	1036	1120	961	1236	741	786	745	579	653	614	455	252					
11	Число полученных открепительных  удостоверений	3927	62	74	58	42	70	50	60	70	80	72	42	51	55	60	45	60	85	80	43	45	65	17	55	75	55	50	80	61	40	60	80	90	85	55	75	78	65	60	50	95	65	85	105	80	70	135	60	50	72	75	95	80	70	60	40	55	70	45	45	30	30	15					
