Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Парабельская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590					
1	"Число избирателей, внесенных в список избирателей"	10424	62	65	334	686	204	148	791	274	148	54	413	1108	1128	286	1044	1093	656	252	288	114	124	322	35	144	651					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10000	55	60	360	600	190	150	800	250	150	60	400	885	1100	280	1070	1070	640	250	300	100	100	300	40	140	650					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	226	0	0	0	0	0	0	3	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5040	21	38	160	292	98	76	387	233	70	50	202	413	508	145	432	540	315	123	183	66	65	173	26	74	350					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	463	3	8	42	41	5	10	44	0	17	3	19	36	18	11	31	14	17	5	16	7	8	54	0	20	34					
6	Число погашенных избирательных бюллетеней	4271	31	14	158	267	87	64	366	17	63	7	179	213	574	124	607	516	308	122	101	27	27	73	14	46	266					
7	Число избирательных бюллетеней в переносных ящиках для голосования	689	3	8	42	41	5	10	47	0	17	3	19	259	18	11	31	14	17	5	16	7	8	54	0	20	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5040	21	38	160	292	98	76	387	233	70	50	202	413	508	145	432	540	315	123	183	66	65	173	26	74	350					
9	Число недействительных избирательных бюллетеней	104	0	0	6	9	4	0	8	0	3	0	4	11	9	3	4	6	12	2	5	2	2	2	0	1	11					
10	Число действительных избирательных бюллетеней	5625	24	46	196	324	99	86	426	233	84	53	217	661	517	153	459	548	320	126	194	71	71	225	26	93	373					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	850	10	10	30	50	20	10	50	20	10	10	30	50	100	30	100	100	50	30	30	10	10	20	10	10	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	132	1	6	18	7	1	0	6	0	0	6	0	8	9	1	6	12	4	1	30	1	3	8	3	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	60	3	3	2	4	3	0	0	0	1	3	2	6	3	2	2	6	2	0	3	2	0	7	5	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	718	9	4	12	43	19	10	44	20	10	4	30	42	91	29	94	88	46	29	0	9	7	12	7	10	49					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	3					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	669	2	1	11	29	12	6	41	9	5	7	20	106	74	16	82	92	47	8	27	4	8	18	1	5	38					
		11.68%	8.33%	2.17%	5.45%	8.71%	11.65%	6.98%	9.45%	3.86%	5.75%	13.21%	9.05%	15.77%	14.07%	10.26%	17.71%	16.61%	14.16%	6.25%	13.57%	5.48%	10.96%	7.93%	3.85%	5.32%	9.90%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1004	0	3	21	43	22	16	93	27	19	5	38	126	90	34	86	91	49	18	31	30	16	35	10	28	73					
		17.52%	0.00%	6.52%	10.40%	12.91%	21.36%	18.60%	21.43%	11.59%	21.84%	9.43%	17.19%	18.75%	17.11%	21.79%	18.57%	16.43%	14.76%	14.06%	15.58%	41.10%	21.92%	15.42%	38.46%	29.79%	19.01%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	60	0	0	5	3	1	1	5	1	0	0	2	11	8	0	4	5	6	2	1	1	1	0	0	1	2					
