Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
Наименование Избирательной комиссии:    Давлекановская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №3552					
1	"Число избирателей, включенных в списки избирателей"	29905	1147	1005	1120	1033	1002	1205	1072	1205	1123	1391	1106	1340	1120	1178	1297	262	420	442	394	296	545	368	329	352	595	274	457	375	566	174	237	208	167	610	930	442	444	293	187	310	228	626	479	462	379	422	157	131					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29400	1100	960	1070	975	955	1175	1045	1180	1085	1350	1075	1295	1085	1165	1245	260	410	450	390	290	540	370	320	350	590	270	450	370	570	170	235	210	165	630	980	460	440	300	185	305	215	610	480	470	380	420	155	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	26306	1050	864	962	895	873	1079	840	991	1051	1223	886	1210	927	1072	1169	221	249	399	340	226	479	359	287	295	531	231	375	287	546	164	218	195	161	545	893	406	392	270	185	302	203	586	436	447	364	382	147	93					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1930	35	60	73	55	47	43	47	42	17	101	59	77	42	41	48	39	161	36	47	64	57	5	30	49	54	39	75	83	20	6	17	9	4	63	29	30	40	19	0	3	12	11	40	11	14	32	8	36					
6	Число погашенных избирательных бюллетеней	1164	15	36	35	25	35	53	158	147	17	26	130	8	116	52	28	0	0	15	3	0	4	6	3	6	5	0	0	0	4	0	0	6	0	22	58	24	8	11	0	0	0	13	4	12	2	6	0	71					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1930	35	60	73	55	47	43	47	42	17	101	59	77	42	41	48	39	161	36	47	64	57	5	30	49	54	39	75	83	20	6	17	9	4	63	29	30	40	19	0	3	12	11	40	11	14	32	8	36					
8	Число бюллетеней в стационарных ящиках для голосования	26305	1050	864	962	895	873	1079	840	991	1051	1223	886	1210	927	1072	1169	221	249	399	340	226	479	359	287	295	531	231	375	287	546	164	217	195	161	545	893	406	392	270	185	302	203	586	436	447	364	382	147	93					
9	Число недействительных избирательных бюллетеней	203	0	4	4	0	0	0	2	13	0	1	4	1	10	2	11	0	0	0	0	2	10	61	14	0	3	0	0	0	0	0	0	4	0	0	54	0	1	0	0	0	0	0	0	0	0	0	0	2					
10	Число действительных избирательных бюллетеней	28032	1085	920	1031	950	920	1122	885	1020	1068	1323	941	1286	959	1111	1206	260	410	435	387	288	526	303	303	344	582	270	450	370	566	170	234	200	165	608	868	436	431	289	185	305	215	597	476	458	378	414	155	127					
11	Число полученных открепительных  удостоверений	458	18	11	21	13	16	27	20	17	20	22	16	22	11	13	16	1	5	8	2	6	1	5	1	6	5	1	6	4	3	1	1	2	1	20	52	16	2	10	2	2	3	11	5	2	1	7	3	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	341	8	11	8	10	3	16	14	15	14	22	12	16	10	12	12	1	5	7	2	6	1	1	1	2	5	0	5	4	3	0	0	2	0	20	52	16	2	6	1	2	0	3	2	2	0	7	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	170	0	6	3	3	9	3	9	3	6	12	3	7	3	5	0	0	0	3	2	1	2	0	1	0	4	0	4	1	0	1	3	3	1	0	4	1	0	1	1	3	2	2	3	1	0	0	0	54					
14	Число неиспользованных открепительных удостоверений	117	10	0	13	3	13	11	6	2	6	0	4	6	1	1	4	0	0	1	0	0	0	4	0	4	0	1	1	0	0	1	1	0	1	0	0	0	0	4	1	0	3	8	3	0	1	0	3	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	40	2	0	4	0	1	0	2	0	1	1	2	4	1	3	3	0	1	1	0	0	1	2	1	0	0	1	0	0	0	0	1	0	0	1	4	1	0	0	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	90	2	3	6	0	11	1	1	4	2	4	0	2	8	1	0	0	1	3	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	3	20	0	2	0	2	0	0	0	0	1	1	3	2	2					
		0.32%	0.18%	0.32%	0.58%	0.00%	1.20%	0.09%	0.11%	0.39%	0.19%	0.30%	0.00%	0.16%	0.83%	0.09%	0.00%	0.00%	0.24%	0.69%	0.00%	0.00%	0.00%	0.27%	0.63%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	2.17%	0.00%	0.46%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.22%	0.26%	0.72%	1.29%	1.55%					
19	Жириновский Владимир Вольфович	271	17	10	20	0	46	2	6	31	3	35	0	21	12	3	3	2	1	8	0	1	1	1	3	4	1	1	0	0	1	1	0	0	2	0	2	0	1	6	2	0	4	0	2	1	5	6	2	4					
		0.96%	1.57%	1.08%	1.93%	0.00%	5.00%	0.18%	0.68%	3.00%	0.28%	2.64%	0.00%	1.63%	1.24%	0.27%	0.25%	0.77%	0.24%	1.84%	0.00%	0.34%	0.19%	0.27%	0.95%	1.16%	0.17%	0.37%	0.00%	0.00%	0.18%	0.59%	0.00%	0.00%	1.21%	0.00%	0.22%	0.00%	0.23%	2.08%	1.08%	0.00%	1.86%	0.00%	0.42%	0.22%	1.32%	1.45%	1.29%	3.10%					
20	Зюганов Геннадий Андреевич	1534	39	60	75	51	202	42	29	108	72	59	80	43	40	139	95	10	5	10	5	3	16	39	7	10	6	4	9	2	1	1	13	6	6	14	54	8	12	3	5	26	20	54	4	8	9	11	5	14					
		5.43%	3.59%	6.49%	7.25%	5.37%	21.96%	3.74%	3.27%	10.45%	6.74%	4.46%	8.47%	3.34%	4.13%	12.49%	7.81%	3.85%	1.22%	2.30%	1.29%	1.03%	2.99%	10.71%	2.21%	2.91%	1.03%	1.48%	2.00%	0.54%	0.18%	0.59%	5.56%	2.94%	3.64%	2.30%	5.86%	1.83%	2.78%	1.04%	2.70%	8.52%	9.30%	9.05%	0.84%	1.75%	2.38%	2.66%	3.23%	10.85%					
21	Медведев Дмитрий Анатольевич	26137	1027	847	930	899	661	1077	849	877	991	1225	861	1220	899	968	1108	248	403	414	382	284	509	262	291	330	573	265	441	368	564	168	221	194	157	591	792	428	416	280	176	279	191	543	470	448	363	394	146	107					
		92.57%	94.65%	91.67%	89.86%	94.63%	71.85%	95.99%	95.72%	84.90%	92.79%	92.52%	91.11%	94.79%	92.78%	86.97%	91.04%	95.38%	98.29%	95.17%	98.71%	97.93%	94.96%	71.98%	91.80%	95.93%	97.95%	98.15%	98.00%	99.46%	99.65%	98.82%	94.44%	95.10%	95.15%	97.20%	85.90%	98.17%	96.30%	96.89%	95.14%	91.48%	88.84%	90.95%	98.74%	97.82%	96.03%	95.17%	94.19%	82.95%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
