Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Давлекановская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763									
1	Число избирателей, включенных в список избирателей	31095	1282	1114	1140	2159	1121	1044	2438	1371	1352	1265	1265	1337	1374	419	260	402	456	321	566	400	333	362	657	283	473	382	594	183	435	142	587	1021	427	431	294	518	254	688	487	452	370	555	81									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	31718	1287	1106	1128	2175	1179	1069	2511	1385	1378	1281	1246	1349	1269	425	266	405	465	331	578	417	330	368	742	284	482	383	682	180	441	147	612	1039	441	449	297	519	254	692	492	463	378	643	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20386	1051	600	783	1424	712	632	1344	800	865	701	715	894	740	290	200	238	342	220	398	228	245	284	403	203	281	304	507	160	332	112	458	606	330	278	224	344	198	574	386	353	274	291	62									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3085	37	86	74	81	52	142	57	19	52	84	93	71	108	94	41	150	56	70	91	60	71	52	201	73	75	63	80	10	66	16	66	56	69	139	41	148	28	58	58	57	31	90	19									
6	Число погашенных избирательных бюллетеней	8247	199	420	271	670	415	295	1110	566	461	496	438	384	421	41	25	17	67	41	89	129	14	32	138	8	126	16	95	10	43	19	88	377	42	32	32	27	28	60	48	53	73	262	69									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3085	37	86	74	81	52	142	57	19	52	84	93	71	108	94	41	150	56	70	91	60	71	52	201	73	75	63	80	10	66	16	66	56	69	139	41	148	28	58	58	57	31	90	19									
8	Число бюллетеней в стационарных ящиках для голосования	20386	1051	600	783	1424	712	632	1344	800	865	701	715	894	740	290	200	238	342	220	398	228	245	284	403	203	281	304	507	160	332	112	458	606	330	278	224	344	198	574	386	353	274	291	62									
9	Число недействительных избирательных бюллетеней	191	0	7	6	8	6	11	4	9	5	3	9	15	9	6	1	2	3	10	2	5	0	0	3	6	3	3	7	4	5	2	1	8	0	1	1	3	3	7	0	9	1	3	0									
10	Число действительных избирательных бюллетеней	23280	1088	679	851	1497	758	763	1397	810	912	782	799	950	839	378	240	386	395	280	487	283	316	336	601	270	353	364	580	166	393	126	523	654	399	416	264	489	223	625	444	401	304	378	81									
11	Число полученных открепительных  удостоверений	460	10	10	15	22	15	13	32	20	15	12	10	10	15	13	6	24	1	8	33	12	1	5	1	1	8	3	7	1	3	10	20	15	29	13	10	3	2	10	5	6	6	5	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	460	10	10	15	22	15	13	32	20	15	12	10	10	15	13	6	24	1	8	33	12	1	5	1	1	8	3	7	1	3	10	20	15	29	13	10	3	2	10	5	6	6	5	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	224	5	16	13	15	7	6	14	6	3	6	13	6	5	3	2	2	0	1	8	4	2	4	1	3	7	1	4	4	3	3	3	6	5	3	2	1	0	5	2	5	2	1	22									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	40	3	0	1	0	2	1	3	2	4	1	1	2	3	1	0	0	1	0	2	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	1	2	2	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	896	14	35	40	65	33	46	53	36	48	39	68	11	57	5	3	19	11	3	30	18	1	5	20	4	5	10	8	5	2	1	7	28	4	9	9	21	2	42	11	10	28	26	4									
		3.82%	1.29%	5.10%	4.67%	4.32%	4.32%	5.94%	3.78%	4.40%	5.23%	4.97%	8.42%	1.14%	6.72%	1.30%	1.24%	4.90%	2.76%	1.03%	6.13%	6.25%	0.32%	1.49%	3.31%	1.45%	1.40%	2.72%	1.36%	2.94%	0.50%	0.78%	1.34%	4.23%	1.00%	2.16%	3.40%	4.27%	0.88%	6.65%	2.48%	2.44%	9.18%	6.82%	4.94%									
20	Зюганов Геннадий Андреевич	3694	107	122	136	298	116	115	133	151	171	152	157	261	152	49	48	33	61	32	60	80	61	25	101	15	93	85	117	12	54	18	137	112	11	39	51	47	18	69	27	59	48	56	5									
		15.74%	9.83%	17.78%	15.87%	19.80%	15.18%	14.86%	9.49%	18.44%	18.65%	19.36%	19.43%	27.05%	17.92%	12.76%	19.92%	8.51%	15.33%	11.03%	12.27%	27.78%	19.30%	7.44%	16.72%	5.43%	26.12%	23.16%	19.93%	7.06%	13.57%	14.06%	26.15%	16.92%	2.76%	9.35%	19.25%	9.55%	7.96%	10.92%	6.08%	14.39%	15.74%	14.70%	6.17%									
21	Миронов Сергей Михайлович	559	18	28	15	42	20	36	27	40	29	37	31	8	30	13	8	3	2	4	15	2	1	7	9	9	7	11	8	1	3	3	10	19	3	9	8	8	2	15	3	5	7	2	1									
		2.38%	1.65%	4.08%	1.75%	2.79%	2.62%	4.65%	1.93%	4.88%	3.16%	4.71%	3.84%	0.83%	3.54%	3.39%	3.32%	0.77%	0.50%	1.38%	3.07%	0.69%	0.32%	2.08%	1.49%	3.26%	1.97%	2.99%	1.36%	0.59%	0.75%	2.34%	1.91%	2.87%	0.75%	2.16%	3.02%	1.63%	0.88%	2.37%	0.68%	1.22%	2.30%	0.52%	1.23%									
22	Прохоров Михаил Дмитриевич	687	9	35	36	49	16	48	43	51	40	50	30	22	36	12	6	8	13	2	10	7	0	4	5	8	14	8	8	2	6	4	6	29	2	8	12	6	4	15	2	5	8	6	2									
