Выборы Президента Российской Федерации																																																																
Дата голосования: 18.03.2018																																																																
																																																																
Наименование Избирательной комиссии:    Димитровградская городская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	53																																																														
																																																																
		Сумма	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №3228	УИК №3229	УИК №3230	УИК №3231	УИК №3232	УИК №3233	УИК №3234	УИК №3235	УИК №3236	УИК №3237	УИК №3238	УИК №3239	УИК №3240	УИК №3241	УИК №3242	УИК №3243	УИК №3244	УИК №3245	УИК №3246	УИК №3247	УИК №3248	УИК №3249	УИК №3250	УИК №3251	УИК №3252	УИК №3253									
1	"Число избирателей, включенных в список избирателей"	95456	1924	1327	1540	1975	1909	1861	2167	1833	2796	1864	1747	1370	2289	1724	1606	2230	1675	1182	1430	2453	2419	1233	2078	1922	2060	1068	1502	2208	2369	2208	1225	2128	1479	1212	686	2333	2160	1762	1943	2087	1878	1845	2348	1882	1086	2939	2101	2194	1936	2250	1435	225	353									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	80550	1600	1100	1300	1500	1600	1600	1800	1500	2300	1600	1500	1200	1900	1500	1400	1800	1400	1000	1200	2000	2000	1000	1700	1600	1700	1000	2050	1700	2000	1700	1000	1800	1200	1000	600	2000	1800	1500	1600	1800	1500	1500	2000	1500	900	2500	1700	1900	1600	2000	1200	300	400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	53869	1145	801	902	1249	1197	1118	1310	1068	1688	1068	879	668	1305	1082	1028	1444	997	665	776	1363	1120	656	1170	971	1061	554	720	1149	1372	1149	581	1271	842	690	366	1375	1208	1122	1144	1246	1144	1065	1385	1081	586	1566	1282	1195	923	1118	773	95	136									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3048	90	44	36	56	47	65	69	51	39	71	51	38	64	51	32	19	48	43	48	50	344	22	48	85	43	19	53	36	30	99	17	61	47	45	13	48	18	35	66	45	48	41	54	88	31	84	28	40	69	43	50	130	156									
6	Число погашенных избирательных бюллетеней	23633	365	255	362	195	356	417	421	381	573	461	570	494	531	367	340	337	355	292	376	587	536	322	482	544	596	427	1277	515	598	452	402	468	311	265	221	577	574	343	390	509	308	394	561	331	283	850	390	665	608	839	377	75	108									
