Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Димитровградская городская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723									
1	Число избирателей, включенных в список избирателей	101307	196	2277	1347	1783	2277	1853	2025	2237	1985	2020	2440	2131	1581	1940	2287	1633	2087	1983	1175	1469	2538	1572	1304	2740	2397	2050	2386	1239	2156	2459	2389	1209	2225	1605	1297	679	2612	2458	2008	2131	2723	1384	2349	2013	1084	1941	1489	2569	2786	2077	1928	2396	388									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	86450	300	1950	1150	1500	1950	1600	1700	1900	1650	1700	2000	1800	1300	1650	1950	1400	1800	1700	1000	1250	2150	1300	1100	2350	2050	1700	2050	1050	1850	2100	2050	1050	1900	1350	1100	600	2250	2100	1700	1800	2350	1200	2000	1750	900	1650	1250	2200	2400	1750	1650	2000	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	57760	83	1403	825	1038	1431	1137	1283	1368	988	1193	1454	1295	819	1061	1477	996	1313	1200	660	822	1414	801	700	1302	1388	1037	1194	650	1119	1465	1226	561	1373	935	728	384	1619	1374	1310	1319	1676	810	1395	1145	592	1098	869	1332	1478	1027	1139	1304	150									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3063	112	72	43	45	68	42	69	67	34	46	33	62	39	46	29	31	22	45	25	55	42	57	23	350	65	100	53	31	48	27	98	15	62	41	36	11	45	22	28	36	69	28	51	43	46	92	43	56	92	65	29	36	238									
6	Число погашенных избирательных бюллетеней	25627	105	475	282	417	451	421	348	465	628	461	513	443	442	543	444	373	465	455	315	373	694	442	377	698	597	563	803	369	683	608	726	474	465	374	336	205	586	704	362	445	605	362	554	562	262	460	338	812	830	658	482	660	112									
