Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
Наименование Избирательной комиссии:    Димитровградская городская																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164					
1	"Число избирателей, включенных в списки избирателей"	103546	518	2358	1436	1969	2384	2045	2147	2312	1946	2074	2318	2204	1590	1980	2333	1722	2192	1831	1264	1471	2835	2605	1324	2457	2486	1736	2179	2408	2522	1323	2117	1354	644	1543	2334	2185	1624	1812	1699	1697	1933	1796	1949	1070	1008	2085	962	1140	1754	1527	2522	2038	2010	420	1935	2419					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	89950	600	2050	1200	1750	2050	1750	1900	2000	1700	1800	2000	1950	1400	1700	2050	1500	1950	1550	1100	1200	2500	2200	1100	2000	2100	1500	1900	2050	2150	1150	1800	1200	550	1300	2000	2000	1400	1600	1500	1500	1700	1600	1700	900	850	1700	850	1000	1500	1300	2100	1750	1700	800	1700	2100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	52306	247	1274	803	1106	1372	1171	1244	1323	910	1175	1211	1227	722	996	1327	927	1273	955	602	733	1498	1217	657	1096	985	796	902	1259	1274	590	1199	635	330	761	1093	1130	920	977	914	943	1099	881	918	555	431	1016	439	491	744	719	1101	862	865	210	1040	1161					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3449	200	62	46	40	60	51	91	37	33	37	24	53	39	38	40	39	28	46	67	64	83	85	27	284	92	84	73	26	87	25	67	28	31	45	38	35	18	33	25	36	43	36	67	35	46	183	35	30	47	44	92	66	106	210	36	56					
6	Число погашенных избирательных бюллетеней	34195	153	714	351	604	618	528	565	640	757	588	765	670	639	666	683	534	649	549	431	403	919	898	416	620	1023	620	925	765	789	535	534	537	189	494	869	835	462	590	561	521	558	683	715	310	373	501	376	479	709	537	907	822	729	380	624	883					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3448	200	62	46	40	60	51	91	37	33	37	24	53	39	38	40	39	28	46	67	64	83	85	27	283	92	84	73	26	87	25	67	28	31	45	38	35	18	33	25	36	43	36	67	35	46	183	35	30	47	44	92	66	106	210	36	56					
8	Число бюллетеней в стационарных ящиках для голосования	52197	247	1274	801	1106	1371	1120	1244	1321	909	1175	1210	1227	717	994	1324	927	1272	955	602	733	1498	1217	657	1090	981	796	900	1259	1269	590	1198	634	330	761	1093	1130	920	977	913	942	1098	879	918	555	430	1015	439	491	744	719	1093	862	861	210	1039	1160					
9	Число недействительных избирательных бюллетеней	726	5	22	10	21	20	15	14	14	14	14	15	20	12	13	15	11	17	13	9	10	19	19	7	17	9	15	14	22	17	4	17	10	3	11	16	14	11	11	11	7	14	22	12	8	4	23	5	4	7	10	17	12	14	5	9	22					
10	Число действительных избирательных бюллетеней	54919	442	1314	837	1125	1411	1156	1321	1344	928	1198	1219	1260	744	1019	1349	955	1283	988	660	787	1562	1283	677	1356	1064	865	959	1263	1339	611	1248	652	358	795	1115	1151	927	999	927	971	1127	893	973	582	472	1175	469	517	784	753	1168	916	953	415	1066	1194					
11	Число полученных открепительных  удостоверений	2064	0	61	50	60	45	40	60	50	45	40	48	50	40	40	40	40	40	40	30	30	60	40	30	55	30	30	30	50	60	30	30	20	15	20	40	30	30	30	30	45	30	40	40	15	20	40	15	30	40	30	30	50	40	0	40	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1558	0	48	25	42	45	29	56	42	36	37	48	48	19	33	32	31	32	31	18	22	44	31	11	51	24	18	18	45	47	22	22	14	11	15	35	25	30	28	23	32	21	22	27	8	8	22	6	24	25	16	25	35	24	0	40	35					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1410	180	22	20	13	26	13	16	21	10	20	20	28	15	31	16	24	16	21	14	15	32	29	9	19	17	24	13	22	10	18	15	12	10	18	35	16	23	17	16	8	18	6	18	22	8	45	14	10	14	8	42	19	29	212	15	26					
14	Число неиспользованных открепительных удостоверений	506	0	13	25	18	0	11	4	8	9	3	0	2	21	7	8	9	8	9	12	8	16	9	19	4	6	12	12	5	13	8	8	6	4	5	5	5	0	2	7	13	9	18	13	7	12	18	9	6	15	14	5	15	16	0	0	15					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	80	0	3	1	1	4	3	4	1	0	3	1	9	1	1	0	2	3	1	0	0	3	2	1	3	3	0	1	6	3	2	0	0	0	0	1	0	1	0	0	4	1	1	4	0	0	0	0	0	1	2	1	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	753	6	27	19	14	33	21	25	21	14	16	23	15	10	6	20	9	19	15	18	13	19	18	5	20	6	15	8	24	19	10	10	6	2	16	11	21	9	11	10	7	15	12	16	13	5	18	8	6	7	7	13	14	13	3	4	8					
		1.35%	1.34%	2.02%	2.24%	1.22%	2.31%	1.79%	1.87%	1.55%	1.49%	1.32%	1.86%	1.17%	1.32%	0.58%	1.47%	0.93%	1.46%	1.50%	2.69%	1.63%	1.20%	1.38%	0.73%	1.46%	0.56%	1.70%	0.82%	1.87%	1.40%	1.63%	0.79%	0.91%	0.55%	1.99%	0.97%	1.80%	0.96%	1.09%	1.07%	0.72%	1.31%	1.31%	1.62%	2.20%	1.05%	1.50%	1.69%	1.15%	0.88%	0.92%	1.10%	1.51%	1.34%	0.71%	0.37%	0.66%					
19	Жириновский Владимир Вольфович	5439	33	108	64	97	119	51	114	139	75	103	120	114	76	120	126	103	120	86	62	71	144	128	60	148	108	89	117	142	148	60	118	62	33	77	121	125	107	99	93	86	104	83	81	57	43	180	58	57	94	66	147	97	91	41	134	140					
		9.77%	7.38%	8.08%	7.56%	8.46%	8.32%	4.36%	8.54%	10.24%	7.96%	8.50%	9.72%	8.91%	10.05%	11.63%	9.24%	10.66%	9.23%	8.59%	9.27%	8.91%	9.11%	9.83%	8.77%	10.78%	10.07%	10.11%	12.02%	11.05%	10.91%	9.76%	9.33%	9.37%	9.14%	9.55%	10.70%	10.73%	11.41%	9.80%	9.91%	8.79%	9.11%	9.07%	8.22%	9.66%	9.03%	15.03%	12.24%	10.94%	11.88%	8.65%	12.41%	10.45%	9.41%	9.76%	12.47%	11.51%					
20	Зюганов Геннадий Андреевич	14522	73	392	237	268	437	370	392	399	264	341	292	356	224	240	377	225	350	246	154	190	405	309	183	266	263	168	230	298	371	159	424	181	102	209	292	317	243	258	248	268	339	272	332	169	114	298	120	117	215	166	285	210	237	63	271	293					
		26.10%	16.33%	29.34%	27.98%	23.39%	30.54%	31.60%	29.36%	29.38%	28.03%	28.14%	23.66%	27.81%	29.63%	23.26%	27.64%	23.29%	26.92%	24.58%	23.02%	23.84%	25.62%	23.73%	26.75%	19.37%	24.51%	19.09%	23.64%	23.19%	27.36%	25.85%	33.52%	27.34%	28.25%	25.93%	25.82%	27.21%	25.91%	25.54%	26.44%	27.40%	29.71%	29.73%	33.71%	28.64%	23.95%	24.87%	25.32%	22.46%	27.18%	21.76%	24.05%	22.63%	24.51%	15.00%	25.21%	24.10%					
21	Медведев Дмитрий Анатольевич	34205	330	787	517	746	822	714	790	785	575	738	784	775	434	653	826	618	794	641	426	513	994	828	429	922	687	593	604	799	801	382	696	403	221	493	691	688	568	631	576	610	669	526	544	343	310	679	283	337	468	514	723	595	612	308	657	753					
		61.47%	73.83%	58.91%	61.04%	65.10%	57.44%	60.97%	59.18%	57.81%	61.04%	60.89%	63.53%	60.55%	57.41%	63.28%	60.56%	63.98%	61.08%	64.04%	63.68%	64.37%	62.87%	63.59%	62.72%	67.15%	64.03%	67.39%	62.08%	62.18%	59.07%	62.11%	55.02%	60.88%	61.22%	61.17%	61.10%	59.06%	60.55%	62.48%	61.41%	62.37%	58.63%	57.49%	55.23%	58.14%	65.13%	56.68%	59.70%	64.68%	59.17%	67.37%	61.01%	64.12%	63.29%	73.33%	61.12%	61.92%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
