Выборы Президента Российской Федерации																																																																								
Дата голосования: 02.03.2008																																																																								
																																																																								
"Наименование Избирательной комиссии:    Пермь, Индустриальная"																																																																								
																																																																								
Сводная таблица результатов выборов																																																																								
																																																																								
	Число участковых избирательных комиссий	65																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																						
																																																																								
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929	УИК №2930	УИК №2931	УИК №2932	УИК №2933	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951	УИК №2952	УИК №2953	УИК №2954	УИК №2955	УИК №2956	УИК №2957	УИК №2958	УИК №2959	УИК №2960	УИК №2961	УИК №2962	УИК №2963	УИК №2964	УИК №2965					
1	"Число избирателей, включенных в списки избирателей"	121411	1657	1734	1711	1615	1612	1971	1771	1677	2548	2185	2145	2493	2010	2135	2016	1312	1850	2122	1035	1696	2351	2378	2565	2155	2304	2112	1821	1744	1183	1165	1343	1855	1063	1941	1343	1338	2309	2329	2557	2515	2199	2369	2472	2530	2288	2281	2445	2604	1300	2123	2050	2302	1434	1625	2301	2376	1796	1603	1690	510	2279	1494	544	458	672					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	121600	1600	1700	1700	1900	1700	2000	1900	1600	2500	2400	2100	2500	2000	2100	2000	1300	1900	2100	1000	1800	2300	2300	2700	2100	2000	2100	1800	1600	1500	1400	1300	1800	1000	1900	1300	1300	2300	2600	2800	2700	2500	2300	2500	2700	2200	2300	2400	2600	1300	2100	2000	2000	1200	1500	2200	2500	1500	1500	1500	500	2000	1500	600	800	800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	62363	794	840	915	915	877	1047	1028	745	1377	1234	1094	1346	1021	1073	990	649	863	1117	490	895	1196	1273	1175	1075	988	1016	853	890	676	657	653	831	512	923	628	666	1046	1337	1454	1446	1261	1196	1203	1475	1076	1132	1201	1277	640	1051	1139	1232	679	775	1184	1147	666	768	713	328	1288	896	446	313	672					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2099	47	25	32	53	29	21	37	37	33	38	32	40	49	19	15	18	11	34	16	29	30	49	81	23	9	36	22	39	34	42	41	22	28	29	22	39	48	20	20	26	25	35	31	20	33	33	36	36	33	41	48	29	17	37	26	30	57	11	22	10	28	20	21	145	0					
6	Число погашенных избирательных бюллетеней	57138	759	835	753	932	794	932	835	818	1090	1128	974	1114	930	1008	995	633	1026	949	494	876	1074	978	1444	1002	1003	1048	925	671	790	701	606	947	460	948	650	595	1206	1243	1326	1228	1214	1069	1266	1205	1091	1135	1163	1287	627	1008	813	739	504	688	990	1323	777	721	765	162	684	584	133	342	128					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2099	47	25	32	53	29	21	37	37	33	38	32	40	49	19	15	18	11	34	16	29	30	49	81	23	9	36	22	39	34	42	41	22	28	29	22	39	48	20	20	26	25	35	31	20	33	33	36	36	33	41	48	29	17	37	26	30	57	11	22	10	28	20	21	145	0					
8	Число бюллетеней в стационарных ящиках для голосования	62318	793	840	913	915	877	1046	1026	745	1375	1234	1093	1346	1020	1073	990	649	863	1115	490	895	1194	1271	1175	1075	988	1015	853	890	676	657	653	831	512	923	628	666	1045	1337	1454	1446	1253	1196	1203	1475	1076	1132	1200	1274	640	1047	1138	1232	676	773	1182	1147	665	768	713	328	1288	894	446	313	672					
9	Число недействительных избирательных бюллетеней	901	14	13	11	18	7	18	17	8	20	27	19	19	14	15	10	7	26	14	5	8	16	18	20	15	15	15	13	9	8	11	8	13	3	14	8	13	13	17	10	22	15	17	12	21	13	22	17	16	6	13	24	23	10	14	16	12	9	15	5	10	18	17	11	2	12					
10	Число действительных избирательных бюллетеней	63516	826	852	934	950	899	1049	1046	774	1388	1245	1106	1367	1055	1077	995	660	848	1135	501	916	1208	1302	1236	1083	982	1036	862	920	702	688	686	840	537	938	642	692	1080	1340	1464	1450	1263	1214	1222	1474	1096	1143	1219	1294	667	1075	1162	1238	683	796	1192	1165	713	764	730	328	1298	897	456	456	660					
11	Число полученных открепительных  удостоверений	2082	30	30	35	30	30	35	40	30	40	35	30	59	30	30	35	30	30	36	30	30	42	30	40	50	30	35	30	35	30	20	20	30	30	35	30	30	30	50	50	50	40	50	50	50	30	30	30	30	30	20	30	40	20	30	30	35	20	30	30	10	45	30	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1698	29	14	33	21	25	31	29	28	39	30	24	54	29	28	31	20	26	36	21	24	39	28	30	42	30	32	25	33	18	20	13	20	12	35	26	15	20	44	41	45	27	29	39	45	24	25	23	25	23	15	28	38	16	18	22	34	16	18	25	1	42	25	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1673	27	8	16	9	15	14	10	18	27	22	8	16	16	18	16	15	12	27	23	17	9	15	17	16	20	11	7	31	39	22	12	11	10	18	19	15	22	10	19	11	16	34	18	22	18	10	15	9	6	20	11	37	13	14	18	18	11	55	22	140	14	13	161	74	236					
14	Число неиспользованных открепительных удостоверений	384	1	16	2	9	5	4	11	2	1	5	6	5	1	2	4	10	4	0	9	6	3	2	10	8	0	3	5	2	12	0	7	10	18	0	4	15	10	6	9	5	13	21	11	5	6	5	7	5	7	5	2	2	4	12	8	1	4	12	5	9	3	5	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	18	1	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																								
18	Богданов Андрей Владимирович	1384	20	20	13	12	14	39	21	16	30	23	20	31	16	18	23	21	17	25	17	24	28	19	44	29	25	26	17	20	15	17	8	25	10	23	13	14	30	33	29	32	20	37	23	33	21	23	34	28	12	26	29	28	8	6	26	19	11	14	14	3	29	16	16	13	18					
		2.15%	2.38%	2.31%	1.38%	1.24%	1.55%	3.66%	1.98%	2.05%	2.13%	1.81%	1.78%	2.24%	1.50%	1.65%	2.29%	3.15%	1.95%	2.18%	3.36%	2.60%	2.29%	1.44%	3.50%	2.64%	2.51%	2.47%	1.94%	2.15%	2.11%	2.43%	1.15%	2.93%	1.85%	2.42%	2.00%	1.99%	2.74%	2.43%	1.97%	2.17%	1.56%	3.01%	1.86%	2.21%	1.89%	1.97%	2.75%	2.14%	1.78%	2.39%	2.45%	2.22%	1.15%	0.74%	2.15%	1.61%	1.52%	1.80%	1.90%	0.89%	2.20%	1.75%	3.43%	2.84%	2.68%					
19	Жириновский Владимир Вольфович	8752	122	114	103	126	129	139	153	104	161	174	131	164	127	151	136	99	181	145	51	120	143	134	158	144	165	133	103	125	123	83	93	106	52	142	108	72	150	217	222	214	189	162	164	224	150	146	143	183	101	149	135	160	98	117	164	181	118	111	132	59	202	115	95	44	93					
		13.59%	14.52%	13.18%	10.90%	13.02%	14.24%	13.03%	14.39%	13.30%	11.43%	13.68%	11.64%	11.83%	11.88%	13.83%	13.53%	14.84%	20.71%	12.62%	10.08%	12.99%	11.68%	10.15%	12.58%	13.11%	16.55%	12.65%	11.77%	13.46%	17.32%	11.87%	13.40%	12.43%	9.63%	14.92%	16.62%	10.21%	13.72%	15.99%	15.06%	14.54%	14.79%	13.16%	13.29%	14.98%	13.53%	12.53%	11.57%	13.97%	15.01%	13.69%	11.38%	12.69%	14.14%	14.44%	13.58%	15.38%	16.34%	14.25%	17.96%	17.46%	15.35%	12.58%	20.34%	9.61%	13.84%					
20	Зюганов Геннадий Андреевич	12344	157	164	177	189	205	223	222	142	302	282	247	270	274	228	204	130	139	191	103	161	232	249	235	186	136	205	168	177	155	120	133	167	105	161	124	132	222	256	252	332	287	303	262	281	220	231	247	252	130	223	225	254	147	106	231	182	110	115	122	65	226	147	42	78	101					
		19.16%	18.69%	18.96%	18.73%	19.52%	22.63%	20.90%	20.88%	18.16%	21.45%	22.17%	21.96%	19.48%	25.63%	20.88%	20.30%	19.49%	15.90%	16.62%	20.36%	17.42%	18.95%	18.86%	18.71%	16.94%	13.64%	19.51%	19.20%	19.05%	21.83%	17.17%	19.16%	19.58%	19.44%	16.91%	19.08%	18.72%	20.31%	18.87%	17.10%	22.55%	22.46%	24.61%	21.23%	18.80%	19.84%	19.83%	19.98%	19.24%	19.32%	20.50%	18.97%	20.14%	21.21%	13.09%	19.12%	15.46%	15.24%	14.76%	16.60%	19.23%	17.17%	16.08%	8.99%	17.03%	15.03%					
21	Медведев Дмитрий Анатольевич	41036	527	554	641	623	551	648	650	512	895	766	708	902	638	680	632	410	511	774	330	611	805	900	799	724	656	672	574	598	409	468	452	542	370	612	397	474	678	834	961	872	767	712	773	936	705	743	795	831	424	677	773	796	430	567	771	783	474	524	462	201	841	619	303	321	448					
		63.70%	62.74%	64.05%	67.83%	64.36%	60.82%	60.73%	61.15%	65.47%	63.57%	60.22%	62.93%	65.08%	59.68%	62.27%	62.89%	61.47%	58.47%	67.36%	65.22%	66.13%	65.77%	68.18%	63.61%	65.94%	65.80%	63.94%	65.60%	64.37%	57.61%	66.95%	65.13%	63.54%	68.52%	64.29%	61.08%	67.23%	62.03%	61.46%	65.20%	59.24%	60.02%	57.84%	62.64%	62.61%	63.57%	63.78%	64.32%	63.44%	63.00%	62.22%	65.18%	63.12%	62.05%	70.00%	63.82%	66.53%	65.65%	67.27%	62.86%	59.47%	63.91%	67.72%	64.88%	70.09%	66.67%					
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
