Выборы Президента Российской Федерации																																																																													
Дата голосования: 04.03.2012																																																																													
																																																																													
Наименование Избирательной комиссии:    Пермь, Индустриальная																																																																													
																																																																													
Сводная таблица итогов голосования																																																																													
																																																																													
	Число участковых избирательных комиссий	66																																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	66																																																																											
																																																																													
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929	УИК №2930	УИК №2931	УИК №2932	УИК №2933	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951	УИК №2952	УИК №2953	УИК №2954	УИК №2955	УИК №2956	УИК №2957	УИК №2958	УИК №2959	УИК №2960	УИК №2961	УИК №2962	УИК №2963	УИК №2964	УИК №2965	УИК №2966									
1	Число избирателей, включенных в список избирателей	127827	1521	1711	1669	1790	1686	2070	1935	1739	2526	2367	2110	2619	1886	2114	1858	1519	1982	2185	988	1877	2315	2485	2725	2396	2560	2283	1785	1737	1587	1324	1272	1830	1010	1914	1262	1287	2422	2706	2728	2669	2717	2343	2423	2636	2226	2255	2337	2064	1772	2100	2672	2237	1361	2100	2316	2672	1913	2357	1951	630	2210	1694	500	616	438	838									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	93300	1100	1200	1200	1300	1200	1500	1400	1300	1800	1700	1500	1900	1400	1500	1400	1100	1400	1600	700	1300	1700	1800	2000	1700	1800	1700	1300	1300	1100	1000	900	1300	700	1400	900	1000	1700	2000	2000	1900	2000	1700	1700	1900	1600	1600	1700	1500	1300	1500	1900	1600	1000	1500	1700	1900	1400	1700	1400	500	1600	1200	500	700	600	900									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	69030	780	896	957	927	964	1242	1128	906	1504	1308	1195	1529	1083	1243	994	921	933	1277	553	983	1154	1476	1364	1231	1210	1264	921	998	773	673	698	863	553	972	668	720	1227	1586	1451	1546	1584	1199	1288	1491	1178	1204	1252	1145	958	1076	1386	1272	672	1036	1219	1347	763	1180	731	241	1397	1014	409	284	438	595									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2411	26	28	31	34	47	46	44	28	34	47	35	43	55	20	18	7	12	26	9	17	50	30	57	29	11	42	42	44	26	36	21	18	31	37	13	27	38	25	44	54	27	42	38	36	19	35	23	33	19	39	30	29	22	35	34	50	67	17	28	15	20	24	21	288	0	138									
6	Число погашенных избирательных бюллетеней	21859	294	276	212	339	189	212	228	366	262	345	270	328	262	237	388	172	455	297	138	300	496	294	579	440	579	394	337	258	301	291	181	419	116	391	219	253	435	389	505	300	389	459	374	373	403	361	425	322	323	385	484	299	306	429	447	503	570	503	641	244	183	162	70	128	162	167									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2411	26	28	31	34	47	46	44	28	34	47	35	43	55	20	18	7	12	26	9	17	50	30	57	29	11	42	42	44	26	36	21	18	31	37	13	27	38	25	44	54	27	42	38	36	19	35	23	33	19	39	30	29	22	35	34	50	67	17	28	15	20	24	21	288	0	138									
8	Число бюллетеней в стационарных ящиках для голосования	69017	780	896	955	927	964	1242	1128	906	1504	1308	1195	1529	1082	1243	994	921	932	1277	553	983	1154	1476	1363	1231	1210	1264	921	998	773	673	698	863	553	971	668	719	1227	1586	1451	1546	1584	1199	1288	1491	1178	1204	1250	1144	958	1076	1386	1270	672	1036	1218	1347	763	1180	731	241	1397	1014	409	284	438	595									
9	Число недействительных избирательных бюллетеней	1493	11	15	25	33	26	28	16	16	12	25	18	93	18	25	12	19	14	16	6	20	14	23	28	14	23	30	16	13	12	10	15	16	9	5	11	20	22	17	25	22	21	243	12	83	16	24	26	33	17	19	23	16	14	13	16	18	14	19	8	1	20	14	11	3	1	15									
10	Число действительных избирательных бюллетеней	69935	795	909	961	928	985	1260	1156	918	1526	1330	1212	1479	1119	1238	1000	909	930	1287	556	980	1190	1483	1392	1246	1198	1276	947	1029	787	699	704	865	575	1003	670	726	1243	1594	1470	1578	1590	998	1314	1444	1181	1215	1247	1144	960	1096	1393	1283	680	1058	1236	1379	816	1178	751	255	1397	1024	419	569	437	718									
