Выборы Президента Российской Федерации																																																																												
Дата голосования: 18.03.2018																																																																												
																																																																												
"Наименование Избирательной комиссии:    Пермь, Индустриальная"																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																										
																																																																												
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929	УИК №2930	УИК №2931	УИК №2932	УИК №2933	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951	УИК №2952	УИК №2953	УИК №2954	УИК №2955	УИК №2956	УИК №2957	УИК №2958	УИК №2959	УИК №2960	УИК №2961	УИК №2962	УИК №2963	УИК №2964	УИК №2965									
1	"Число избирателей, включенных в список избирателей"	124817	1509	1776	1747	1459	1699	1943	1807	1584	2411	2197	1884	2572	1823	1997	2269	2417	2006	2190	964	2129	2262	2463	2344	2277	1439	2596	1708	1713	2625	1728	1158	1717	1027	1812	1191	1267	2729	2773	2944	2494	2304	2119	2174	2385	2015	2155	2132	1877	1693	1951	2698	2125	1314	2325	2148	2480	1886	2652	1681	687	2300	1408	289	711	658									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	108750	1300	1300	1700	1150	1300	2000	1900	1300	1800	1700	1500	2500	1400	1950	1900	2300	1500	2150	800	1700	1700	2000	2300	2050	1600	2100	1300	1500	2000	1700	900	1700	800	1800	1250	1150	2100	2450	3000	2000	1800	1900	1700	2800	1600	1700	1700	1500	1600	1600	2100	2050	1000	1900	1700	2000	1500	2500	1650	500	2300	1400	300	740	660									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	75186	886	1010	1115	774	1027	1220	1152	980	1438	1324	1144	1615	1108	1257	1427	1607	1091	1388	624	1370	1233	1505	1406	1411	937	1646	934	1061	1686	1119	667	839	626	1056	678	766	1602	1907	1890	1581	1369	1197	1301	1541	1238	1278	1226	1177	1004	1159	1592	1375	722	1291	1239	1437	946	1468	851	357	1493	987	249	301	281									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3560	47	23	33	60	63	57	44	34	56	68	67	50	35	28	35	33	15	40	19	38	61	33	64	45	25	55	69	40	34	68	29	44	18	52	21	45	48	42	88	67	58	57	75	36	30	49	56	36	39	62	55	34	33	31	51	63	57	106	40	23	23	22	21	342	368									
6	Число погашенных избирательных бюллетеней	30004	367	267	552	316	210	723	704	286	306	308	289	835	257	665	438	660	394	722	157	292	406	462	830	594	638	399	297	399	280	513	204	817	156	692	551	339	450	501	1022	352	373	646	324	1223	332	373	418	287	557	379	453	641	245	578	410	500	497	926	759	120	784	391	30	97	11									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3548	47	23	33	60	63	45	44	34	56	68	67	50	35	28	35	33	15	40	19	38	61	33	64	45	25	55	69	40	34	68	29	44	18	52	21	45	48	42	88	67	58	57	75	36	30	49	56	36	39	62	55	34	33	31	51	63	57	106	40	23	23	22	21	342	368									
8	Число бюллетеней в стационарных ящиках для голосования	75034	886	1007	1115	774	1027	1220	1152	980	1438	1324	1144	1615	1107	1257	1427	1607	1091	1388	623	1370	1233	1505	1405	1411	937	1646	934	1061	1685	1119	667	839	626	1056	678	763	1602	1776	1890	1581	1369	1197	1298	1541	1237	1278	1225	1177	1004	1159	1588	1375	722	1291	1239	1435	946	1468	851	357	1493	987	249	301	281									
9	Число недействительных избирательных бюллетеней	1021	9	14	15	9	12	17	15	13	19	15	10	31	15	15	18	18	10	14	2	13	14	16	34	17	8	23	8	9	24	18	8	9	16	11	12	14	24	19	17	25	19	49	23	20	15	15	13	19	14	12	15	26	11	19	14	19	9	28	11	8	27	12	4	2	7									
10	Число действительных избирательных бюллетеней	77561	924	1016	1133	825	1078	1248	1181	1001	1475	1377	1201	1634	1127	1270	1444	1622	1096	1414	640	1395	1280	1522	1435	1439	954	1678	995	1092	1695	1169	688	874	628	1097	687	794	1626	1799	1961	1623	1408	1205	1350	1557	1252	1312	1268	1194	1029	1209	1628	1383	744	1303	1276	1479	994	1546	880	372	1489	997	266	641	642									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
13	Бабурин Сергей Николаевич	612	9	8	7	11	8	13	5	10	12	12	7	9	9	13	12	16	4	11	5	8	9	10	16	12	3	16	8	6	14	3	8	9	8	15	8	8	7	16	14	16	15	11	15	12	10	12	6	13	8	8	12	11	4	8	12	12	6	9	4	1	14	7	0	6	1									
		0.78%	0.96%	0.78%	0.61%	1.32%	0.73%	1.03%	0.42%	0.99%	0.80%	0.86%	0.58%	0.54%	0.79%	1.01%	0.82%	0.98%	0.36%	0.77%	0.78%	0.57%	0.70%	0.65%	1.09%	0.82%	0.31%	0.94%	0.80%	0.54%	0.81%	0.25%	1.15%	1.02%	1.24%	1.35%	1.14%	0.99%	0.42%	0.88%	0.71%	0.97%	1.05%	0.88%	1.09%	0.76%	0.79%	0.90%	0.47%	1.07%	0.77%	0.66%	0.73%	0.78%	0.53%	0.61%	0.93%	0.80%	0.60%	0.57%	0.45%	0.26%	0.92%	0.69%	0.00%	0.93%	0.15%									
14	Грудинин Павел Николаевич	7676	91	118	123	65	109	147	119	73	140	136	115	161	117	140	148	166	131	126	65	112	115	154	169	168	108	174	83	103	189	93	61	92	59	94	80	60	147	193	218	184	151	126	132	132	123	119	114	141	115	132	157	141	81	123	112	142	79	151	72	28	159	82	15	60	43									
		9.77%	9.75%	11.46%	10.71%	7.79%	10.00%	11.62%	9.95%	7.20%	9.37%	9.77%	9.50%	9.67%	10.25%	10.89%	10.12%	10.12%	11.84%	8.82%	10.12%	7.95%	8.89%	10.01%	11.50%	11.54%	11.23%	10.23%	8.28%	9.36%	10.99%	7.83%	8.76%	10.42%	9.16%	8.48%	11.44%	7.43%	8.91%	10.62%	11.02%	11.17%	10.58%	10.05%	9.61%	8.37%	9.71%	8.97%	8.90%	11.62%	11.03%	10.81%	9.56%	10.01%	10.73%	9.30%	8.68%	9.48%	7.88%	9.59%	8.08%	7.37%	10.49%	8.13%	5.56%	9.33%	6.63%									
15	Жириновский Владимир Вольфович	4538	63	44	68	62	65	86	82	52	73	73	65	97	65	69	68	76	93	76	45	68	95	93	78	83	61	110	50	44	82	68	42	56	27	63	43	53	95	90	131	104	105	78	83	71	73	109	74	67	48	73	77	72	40	66	70	101	75	87	50	21	64	47	35	59	35									
		5.77%	6.75%	4.27%	5.92%	7.43%	5.96%	6.80%	6.86%	5.13%	4.89%	5.24%	5.37%	5.83%	5.69%	5.37%	4.65%	4.63%	8.41%	5.32%	7.01%	4.83%	7.34%	6.05%	5.31%	5.70%	6.34%	6.47%	4.99%	3.99%	4.77%	5.73%	6.03%	6.34%	4.19%	5.69%	6.15%	6.56%	5.76%	4.95%	6.62%	6.31%	7.36%	6.22%	6.05%	4.50%	5.76%	8.21%	5.78%	5.52%	4.60%	5.98%	4.69%	5.11%	5.30%	4.99%	5.43%	6.74%	7.48%	5.53%	5.61%	5.53%	4.22%	4.66%	12.96%	9.18%	5.39%									
16	Путин Владимир Владимирович	58723	682	759	845	633	803	909	882	791	1144	1043	929	1229	817	954	1078	1253	789	1058	473	1066	977	1116	1020	1048	714	1207	780	837	1254	920	531	652	471	834	508	612	1245	1366	1477	1213	1036	897	1011	1241	962	987	991	885	791	907	1257	1052	570	1010	991	1125	771	1193	718	311	1128	776	202	484	508									
		74.73%	73.10%	73.69%	73.61%	75.90%	73.67%	71.86%	73.75%	78.01%	76.57%	74.93%	76.71%	73.81%	71.54%	74.24%	73.73%	76.40%	71.34%	74.09%	73.68%	75.71%	75.50%	72.56%	69.43%	71.98%	74.22%	70.96%	77.77%	76.02%	72.95%	77.51%	76.29%	73.84%	73.14%	75.27%	72.68%	75.74%	75.45%	75.14%	74.67%	73.60%	72.60%	71.53%	73.63%	78.69%	75.93%	74.38%	77.36%	72.96%	75.84%	74.28%	76.51%	74.66%	75.50%	76.40%	76.82%	75.10%	76.87%	75.79%	80.58%	81.84%	74.41%	76.91%	74.81%	75.27%	78.27%									
17	Собчак Ксения Анатольевна	2698	30	39	44	16	43	44	40	26	49	42	38	71	47	48	61	54	41	62	21	68	35	73	70	65	27	74	34	44	89	41	21	28	29	39	17	25	60	60	58	42	35	39	49	48	38	46	38	37	25	35	55	40	25	41	39	47	28	47	18	5	54	42	8	15	29									
		3.43%	3.22%	3.79%	3.83%	1.92%	3.94%	3.48%	3.34%	2.56%	3.28%	3.02%	3.14%	4.26%	4.12%	3.74%	4.17%	3.29%	3.71%	4.34%	3.27%	4.83%	2.70%	4.75%	4.77%	4.46%	2.81%	4.35%	3.39%	3.99%	5.18%	3.45%	3.02%	3.17%	4.50%	3.52%	2.43%	3.09%	3.64%	3.30%	2.93%	2.55%	2.45%	3.11%	3.57%	3.04%	2.99%	3.47%	2.97%	3.05%	2.40%	2.87%	3.35%	2.84%	3.31%	3.10%	3.02%	3.14%	2.79%	2.99%	2.02%	1.32%	3.56%	4.16%	2.96%	2.33%	4.47%									
18	Сурайкин Максим Александрович	607	10	7	6	4	4	7	11	8	13	17	4	17	8	8	14	4	9	8	8	11	7	5	13	19	5	20	7	9	8	6	3	6	10	10	12	5	13	19	22	13	10	10	13	10	14	12	12	10	10	9	11	11	5	11	10	7	8	8	4	4	13	6	2	2	5									
		0.77%	1.07%	0.68%	0.52%	0.48%	0.37%	0.55%	0.92%	0.79%	0.87%	1.22%	0.33%	1.02%	0.70%	0.62%	0.96%	0.24%	0.81%	0.56%	1.25%	0.78%	0.54%	0.33%	0.88%	1.30%	0.52%	1.18%	0.70%	0.82%	0.47%	0.51%	0.43%	0.68%	1.55%	0.90%	1.72%	0.62%	0.79%	1.05%	1.11%	0.79%	0.70%	0.80%	0.95%	0.63%	1.10%	0.90%	0.94%	0.82%	0.96%	0.74%	0.67%	0.78%	0.66%	0.83%	0.78%	0.47%	0.80%	0.51%	0.45%	1.05%	0.86%	0.59%	0.74%	0.31%	0.77%									
19	Титов Борис Юрьевич	966	13	17	17	13	17	11	15	15	17	10	13	13	20	12	24	17	13	34	8	20	12	24	28	13	12	23	13	20	29	16	5	14	5	17	6	12	14	24	21	15	17	14	17	18	14	10	12	17	10	14	26	15	9	16	17	20	6	16	7	0	16	13	4	8	8									
