Выборы Президента Российской Федерации																																						
																																						
"Наименование Избирательной комиссии:    Ставрополь, Октябрьская"																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83					
1	"Число избирателей, внесенных в список"	51633	790	828	1196	1429	1790	2116	2619	2107	2109	1538	1653	1138	2188	2098	1040	2418	2675	1769	1478	1334	1884	2434	2248	2208	2275	2458	2785	196	308	89	435					
2	Число полученных избирательных бюллетеней	49875	800	800	1100	1400	1700	2000	2400	2000	2000	1500	1500	1100	2100	1900	1000	2300	2500	1700	1300	1300	1800	2400	2500	2200	2500	2400	2600	200	325	100	450					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	26952	504	493	494	694	879	1019	1491	1025	955	801	791	572	982	1079	562	1318	1379	920	768	662	881	1312	1312	1129	1293	1497	1428	114	238	71	289					
5	"Число избирательных бюллетеней, выданных вне помещения"	2071	18	55	90	44	38	79	38	58	128	37	70	30	113	68	69	40	64	70	54	112	72	62	103	61	49	50	125	82	57	18	117					
6	Число погашенных избирательных бюллетеней	20852	278	252	516	662	783	902	871	917	917	662	639	498	1005	753	369	942	1057	710	478	526	847	1026	1085	1010	1158	853	1047	4	30	11	44					
7	Число избирательных бюллетеней в переносных ящиках	2071	18	55	90	44	38	79	38	58	128	37	70	30	113	68	69	40	64	70	54	112	72	62	103	61	49	50	125	82	57	18	117					
8	Число бюллетеней в стационарных ящиках для голосования	26951	504	493	494	694	879	1019	1491	1025	954	801	791	572	982	1079	562	1318	1379	920	768	662	881	1312	1312	1129	1293	1497	1428	114	238	71	289					
9	Число недействительных избирательных бюллетеней	165	2	3	0	4	1	12	7	5	9	5	7	0	5	3	5	6	0	7	2	4	10	7	5	7	11	15	7	2	9	0	5					
10	Число действительных избирательных бюллетеней	28857	520	545	584	734	916	1086	1522	1078	1073	833	854	602	1090	1144	626	1352	1443	983	820	770	943	1367	1410	1183	1331	1532	1546	194	286	89	401					
11	Число полученных открепительных  удостоверений	854	15	15	25	25	25	35	35	35	35	30	30	30	35	35	30	35	35	30	30	30	35	35	35	35	35	35	35	0	5	9	0					
12	Число выданных открепительных удостоверений	439	7	4	9	15	20	23	11	26	12	18	13	7	15	25	6	20	19	12	5	18	12	29	17	17	31	31	17	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	649	18	32	3	12	21	36	19	26	10	22	13	8	11	9	3	9	12	11	51	3	9	9	11	9	49	15	22	35	5	9	147					
14	Число неиспользованных открепительных удостоверений	406	8	11	16	10	5	12	24	9	23	12	17	23	20	10	24	15	16	18	25	12	23	6	18	18	4	4	18	0	5	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	29	0	0	1	0	0	3	0	2	2	0	1	1	0	0	2	3	0	0	2	1	0	3	4	0	1	0	3	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	1302	27	27	29	33	38	62	115	39	44	35	27	21	40	70	15	62	56	38	23	38	46	65	70	55	48	92	61	10	3	4	9					
		4.49%	5.17%	4.93%	4.97%	4.47%	4.14%	5.65%	7.52%	3.60%	4.07%	4.18%	3.14%	3.49%	3.65%	6.10%	2.38%	4.57%	3.88%	3.84%	2.80%	4.91%	4.83%	4.73%	4.95%	4.62%	3.58%	5.95%	3.93%	5.10%	1.02%	4.49%	2.22%					
19	. Малышкин Олег Александрович	581	14	14	17	15	13	20	34	18	15	13	15	4	31	18	18	29	39	18	14	9	12	24	28	32	19	35	50	3	6	2	2					
		2.00%	2.68%	2.55%	2.91%	2.03%	1.42%	1.82%	2.22%	1.66%	1.39%	1.55%	1.74%	0.66%	2.83%	1.57%	2.85%	2.14%	2.70%	1.82%	1.70%	1.16%	1.26%	1.75%	1.98%	2.69%	1.42%	2.26%	3.22%	1.53%	2.03%	2.25%	0.49%					
20	. Миронов Сергей Михайлович	229	5	2	4	5	7	7	13	11	4	9	2	5	14	5	3	18	9	4	5	7	3	12	8	11	15	16	15	4	2	0	4					
		0.79%	0.96%	0.36%	0.68%	0.68%	0.76%	0.64%	0.85%	1.02%	0.37%	1.07%	0.23%	0.83%	1.28%	0.44%	0.48%	1.33%	0.62%	0.40%	0.61%	0.90%	0.31%	0.87%	0.57%	0.92%	1.12%	1.03%	0.97%	2.04%	0.68%	0.00%	0.99%					
21	. Путин Владимир Владимирович	19666	347	356	389	509	630	763	975	771	731	610	572	412	714	785	408	908	949	689	559	512	645	912	959	835	937	1062	1078	135	195	55	264					
		67.76%	66.48%	64.96%	66.61%	68.97%	68.70%	69.49%	63.77%	71.19%	67.56%	72.79%	66.43%	68.44%	65.21%	68.44%	64.66%	66.86%	65.77%	69.60%	68.00%	66.15%	67.68%	66.38%	67.77%	70.17%	69.82%	68.65%	69.41%	68.88%	66.10%	61.80%	65.02%					
22	. Хакамада Ирина Муцуовна	1208	30	32	19	50	51	42	74	74	43	38	43	33	29	60	26	54	44	26	28	22	27	41	50	40	69	72	53	6	10	3	19					
		4.16%	5.75%	5.84%	3.25%	6.78%	5.56%	3.83%	4.84%	6.83%	3.97%	4.53%	4.99%	5.48%	2.65%	5.23%	4.12%	3.98%	3.05%	2.63%	3.41%	2.84%	2.83%	2.98%	3.53%	3.36%	5.14%	4.65%	3.41%	3.06%	3.39%	3.37%	4.68%					
23	. Харитонов Николай Михайлович	4588	79	90	97	92	132	145	224	111	192	94	160	97	234	165	124	204	272	171	156	156	166	258	232	165	187	168	218	23	66	23	87					
		15.81%	15.13%	16.42%	16.61%	12.47%	14.39%	13.21%	14.65%	10.25%	17.74%	11.22%	18.58%	16.11%	21.37%	14.39%	19.65%	15.02%	18.85%	17.27%	18.98%	20.16%	17.42%	18.78%	16.40%	13.87%	13.93%	10.86%	14.04%	11.73%	22.37%	25.84%	21.43%					
																																						
24	Против всех	1283	18	24	29	30	45	47	87	54	44	34	35	30	28	41	32	77	74	37	35	26	44	55	63	45	56	87	71	13	4	2	16					
		4.42%	3.45%	4.38%	4.97%	4.07%	4.91%	4.28%	5.69%	4.99%	4.07%	4.06%	4.07%	4.98%	2.56%	3.57%	5.07%	5.67%	5.13%	3.74%	4.26%	3.36%	4.62%	4.00%	4.45%	3.78%	4.17%	5.62%	4.57%	6.63%	1.36%	2.25%	3.94%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
