Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Шумерлинская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051					
1	"Число избирателей, внесенных в списки избирателей"	24308	1246	1206	1368	1103	1233	1136	1183	1150	1136	1181	1209	1235	1066	1165	1258	1395	1287	1301	477	705	611	657					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23885	1261	1221	1326	1106	1239	1050	1195	1161	1125	1214	1173	1242	1077	1087	1262	1277	1309	1195	434	706	594	631					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15815	849	813	948	708	842	822	704	753	783	823	757	855	760	804	840	825	760	796	304	464	309	296					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1389	58	64	75	58	90	43	49	68	58	110	51	49	50	26	44	54	151	35	37	97	44	78					
6	Число погашенных избирательных бюллетеней	6681	354	344	303	340	307	185	442	340	284	281	365	338	267	257	378	398	398	364	93	145	241	257					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1389	58	64	75	58	90	43	49	68	58	110	51	49	50	26	44	54	151	35	37	97	44	78					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15812	849	813	948	708	842	822	704	753	783	823	756	855	760	804	840	823	760	796	304	464	309	296					
9	Число недействительных избирательных бюллетеней	297	8	13	6	11	10	8	6	54	9	22	11	8	53	14	14	9	12	14	0	6	4	5					
10	Число действительных избирательных бюллетеней	16904	899	864	1017	755	922	857	747	767	832	911	796	896	757	816	870	868	899	817	341	555	349	369					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1481	61	75	75	75	75	75	75	75	75	75	75	75	75	70	75	75	75	75	35	40	35	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	584	39	32	39	12	32	23	20	22	20	50	33	32	26	27	23	38	38	24	9	25	4	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	205	7	12	11	6	17	8	10	11	15	9	11	8	18	6	4	11	11	8	2	15	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	897	22	43	36	63	43	52	55	53	55	25	42	43	49	43	52	37	37	51	26	15	31	24					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	2	0	0	3	0	0	1	0	0	1	0	1	1	1	2	3	3	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	198	7	9	15	19	7	12	10	8	13	15	11	9	11	11	11	7	6	7	2	4	1	3					
		1.15%	0.77%	1.03%	1.47%	2.48%	0.75%	1.39%	1.33%	0.97%	1.55%	1.61%	1.36%	0.99%	1.36%	1.33%	1.24%	0.80%	0.66%	0.84%	0.59%	0.71%	0.28%	0.80%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	2	6	3	0	5	4	0	4	2	0	0	4	3	4	1	0	3	2	0	0	0	0					
		0.25%	0.22%	0.68%	0.29%	0.00%	0.54%	0.46%	0.00%	0.49%	0.24%	0.00%	0.00%	0.44%	0.37%	0.48%	0.11%	0.00%	0.33%	0.24%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0					
		0.06%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.13%	0.00%	0.12%	0.00%	0.12%	0.11%	0.12%	0.00%	0.00%	0.11%	0.00%	0.12%	0.00%	0.18%	0.28%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2596	124	141	137	138	130	110	113	87	153	128	149	187	105	153	176	135	112	143	37	62	35	41					
