Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Волжская районная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193					
1	"Число избирателей, внесенных в список избирателей"	17680	347	1546	394	217	968	197	351	1181	1111	393	395	469	657	381	1565	1131	1579	1496	201	313	914	418	259	1197					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18376	393	1605	402	217	962	183	351	1217	1172	409	404	587	685	393	1608	1159	1671	1540	208	325	943	423	265	1254					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	13272	270	1212	312	183	874	172	324	877	746	277	272	368	443	272	1070	832	1145	1085	160	250	717	296	187	928					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1832	55	157	55	20	50	2	4	166	236	28	79	101	143	52	102	138	44	73	18	28	100	62	26	93					
6	Число погашенных избирательных бюллетеней	3272	68	236	35	14	38	9	23	174	190	104	53	118	99	69	436	189	482	382	30	47	126	65	52	233					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1832	55	157	55	20	50	2	4	166	236	28	79	101	143	52	102	138	44	73	18	28	100	62	26	93					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13272	270	1212	312	183	874	172	324	877	746	277	272	368	443	272	1070	832	1145	1085	160	250	717	296	187	928					
9	Число недействительных избирательных бюллетеней	208	2	25	3	2	3	1	0	12	0	0	0	1	7	0	33	49	13	31	1	0	4	3	5	13					
10	Число действительных избирательных бюллетеней	14896	323	1344	364	201	921	173	328	1031	982	305	351	468	579	324	1139	921	1176	1127	177	278	813	355	208	1008					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1378	60	120	40	30	60	10	30	83	90	30	35	70	40	30	100	90	90	105	20	35	70	20	25	95					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1085	60	120	24	5	13	10	24	73	90	30	25	45	40	30	100	41	90	83	15	14	34	8	16	95					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	395	14	41	15	6	23	23	26	26	15	9	6	15	12	5	48	10	11	33	9	4	8	6	8	22					
14	Число погашенных неиспользованных открепительных удостоверений	293	0	0	16	25	47	0	6	10	0	0	10	25	0	0	0	49	0	22	5	21	36	12	9	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	2	1	0	0	1	0	2	3	1	0	0	0	0	2	3	3	1	0	0	0	1	1	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	424	8	20	5	3	4	17	10	34	2	0	4	7	13	5	117	22	79	7	3	1	10	10	22	21					
		2.81%	2.46%	1.46%	1.36%	1.48%	0.43%	9.77%	3.05%	3.26%	0.20%	0.00%	1.14%	1.49%	2.22%	1.54%	9.98%	2.27%	6.64%	0.60%	1.69%	0.36%	1.22%	2.79%	10.33%	2.06%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	457	11	27	10	5	7	14	16	18	3	0	8	10	21	26	129	19	22	3	4	2	35	9	17	41					
		3.03%	3.38%	1.97%	2.72%	2.46%	0.76%	8.05%	4.88%	1.73%	0.31%	0.00%	2.28%	2.13%	3.58%	8.02%	11.01%	1.96%	1.85%	0.26%	2.25%	0.72%	4.28%	2.51%	7.98%	4.02%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	39	1	2	1	0	1	0	0	0	1	0	0	0	3	2	9	1	7	2	0	0	3	1	0	5					
		0.26%	0.31%	0.15%	0.27%	0.00%	0.11%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.51%	0.62%	0.77%	0.10%	0.59%	0.17%	0.00%	0.00%	0.37%	0.28%	0.00%	0.49%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1712	26	110	29	11	111	15	18	131	164	52	40	42	33	15	216	49	127	201	11	41	108	32	20	110					
		11.33%	8.00%	8.04%	7.90%	5.42%	12.01%	8.62%	5.49%	12.56%	16.70%	17.05%	11.40%	8.96%	5.63%	4.63%	18.43%	5.05%	10.68%	17.36%	6.18%	14.75%	13.22%	8.94%	9.39%	10.77%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	77	0	15	3	0	1	1	0	4	0	0	0	0	11	0	13	5	10	4	0	0	3	0	4	3					
		0.51%	0.00%	1.10%	0.82%	0.00%	0.11%	0.57%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	1.88%	0.00%	1.11%	0.52%	0.84%	0.35%	0.00%	0.00%	0.37%	0.00%	1.88%	0.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12154	276	1167	316	182	797	126	284	842	811	253	299	409	492	276	655	825	923	907	159	234	653	302	145	821					
		80.47%	84.92%	85.24%	86.10%	89.66%	86.26%	72.41%	86.59%	80.73%	82.59%	82.95%	85.19%	87.21%	83.96%	85.19%	55.89%	85.05%	77.63%	78.32%	89.33%	84.17%	79.93%	84.36%	68.08%	80.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	1	3	0	0	0	0	0	2	1	0	0	0	6	0	0	0	8	3	0	0	1	1	0	7					
		0.22%	0.31%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.10%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.67%	0.26%	0.00%	0.00%	0.12%	0.28%	0.00%	0.69%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
