Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    район Новогиреево 																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №3283					
1	"Число избирателей, внесенных в список избирателей"	56767	3081	2904	2889	2992	2731	2950	1936	2994	2886	2297	2990	2571	3064	2937	2870	2974	2286	2683	2834	3096	802					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	44400	2300	2200	2150	2300	2000	2300	2200	2300	2150	1700	2300	2000	2400	2200	2300	2200	1800	2000	2300	2300	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	36572	1900	1740	1820	1967	1754	1927	1889	1883	1761	1378	2032	1654	1830	1607	1955	1820	1385	1866	1776	1864	764					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1088	42	18	80	27	41	51	47	36	90	82	42	37	97	51	46	48	86	36	59	72	0					
6	Число погашенных избирательных бюллетеней	6740	358	442	250	306	205	322	264	381	299	240	226	309	473	542	299	332	329	98	465	364	236					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1088	42	18	80	27	41	51	47	36	90	82	42	37	97	51	46	48	86	36	59	72	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	36428	1900	1740	1820	1967	1754	1927	1881	1883	1761	1378	2025	1545	1830	1607	1950	1820	1385	1862	1776	1864	753					
9	Число недействительных избирательных бюллетеней	544	25	42	21	10	40	24	34	37	35	14	37	24	17	12	36	32	26	29	14	0	35					
10	Число действительных избирательных бюллетеней	36972	1917	1716	1879	1984	1755	1954	1894	1882	1816	1446	2030	1558	1910	1646	1960	1836	1445	1869	1821	1936	718					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1350	60	50	60	80	70	70	70	60	50	60	60	60	65	65	70	160	50	60	70	60	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1168	51	40	50	75	51	56	64	57	41	45	56	52	60	60	56	153	30	53	61	57	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	922	102	44	55	29	58	20	40	42	54	24	40	40	54	38	64	22	24	44	23	93	12					
14	Число погашенных неиспользованных открепительных удостоверений	182	9	10	10	5	19	14	6	3	9	15	4	8	5	5	14	7	20	7	9	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	99	4	8	9	10	1	6	6	12	4	1	6	6	6	2	5	3	4	2	3	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4153	250	226	258	172	146	155	287	197	157	128	243	164	289	274	267	207	182	148	72	296	35					
		11.07%	12.87%	12.86%	13.58%	8.63%	8.13%	7.84%	14.89%	10.27%	8.48%	8.77%	11.76%	10.37%	14.99%	16.53%	13.38%	11.08%	12.37%	7.80%	3.92%	15.29%	4.65%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2872	165	128	96	132	174	154	195	135	194	132	120	147	174	96	162	183	104	129	49	180	23					
		7.66%	8.50%	7.28%	5.05%	6.62%	9.69%	7.79%	10.11%	7.03%	10.48%	9.04%	5.81%	9.29%	9.03%	5.79%	8.12%	9.80%	7.07%	6.80%	2.67%	9.30%	3.05%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	415	17	28	23	21	19	28	35	7	20	20	14	16	12	25	31	29	23	22	9	8	8					
		1.11%	0.88%	1.59%	1.21%	1.05%	1.06%	1.42%	1.82%	0.36%	1.08%	1.37%	0.68%	1.01%	0.62%	1.51%	1.55%	1.55%	1.56%	1.16%	0.49%	0.41%	1.06%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7194	376	251	352	437	323	399	435	364	345	293	383	265	391	340	419	320	261	336	408	426	70					
		19.18%	19.36%	14.28%	18.53%	21.92%	17.99%	20.17%	22.56%	18.97%	18.64%	20.07%	18.53%	16.75%	20.29%	20.51%	20.99%	17.13%	17.74%	17.70%	22.23%	22.00%	9.30%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2334	109	140	128	154	149	177	176	189	150	88	142	105	63	58	61	155	108	107	36	31	8					
		6.22%	5.61%	7.96%	6.74%	7.72%	8.30%	8.95%	9.13%	9.85%	8.10%	6.03%	6.87%	6.64%	3.27%	3.50%	3.06%	8.30%	7.34%	5.64%	1.96%	1.60%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19761	992	938	1008	1046	934	1028	757	981	943	773	1117	843	969	832	1010	928	756	1106	1240	989	571					
		52.67%	51.08%	53.36%	53.05%	52.46%	52.03%	51.97%	39.26%	51.12%	50.95%	52.95%	54.04%	53.29%	50.29%	50.18%	50.60%	49.68%	51.39%	58.27%	67.57%	51.08%	75.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	243	8	5	14	22	10	13	9	9	7	12	11	18	12	21	10	14	11	21	7	6	3					
		0.65%	0.41%	0.28%	0.74%	1.10%	0.56%	0.66%	0.47%	0.47%	0.38%	0.82%	0.53%	1.14%	0.62%	1.27%	0.50%	0.75%	0.75%	1.11%	0.38%	0.31%	0.40%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
