Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Глазуновская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №795	УИК №796					
1	"Число избирателей, внесенных в список избирателей"	11206	983	927	888	485	289	294	452	398	455	526	544	499	379	497	357	268	665	421	961	918					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11413	975	950	880	485	303	307	465	398	475	550	539	508	389	510	375	274	685	440	975	930					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7176	680	632	577	299	233	199	257	290	351	311	266	255	237	261	238	173	398	273	543	703					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1455	53	55	51	92	37	44	65	90	95	79	70	110	35	169	33	34	138	55	34	116					
6	Число погашенных избирательных бюллетеней	2782	242	263	252	94	33	64	143	18	29	160	203	143	117	80	104	67	149	112	398	111					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1455	53	55	51	92	37	44	65	90	95	79	70	110	35	169	33	34	138	55	34	116					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7176	680	632	577	299	233	199	257	290	351	311	266	255	237	261	238	173	398	273	543	703					
9	Число недействительных избирательных бюллетеней	212	24	80	7	7	2	4	6	5	0	3	6	13	3	4	1	4	3	1	26	13					
10	Число действительных избирательных бюллетеней	8419	709	607	621	384	268	239	316	375	446	387	330	352	269	426	270	203	533	327	551	806					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	182	15	15	15	7	7	7	7	7	9	7	7	7	7	7	7	7	7	7	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	82	8	5	9	7	6	3	3	6	9	2	1	2	1	1	2	3	2	1	6	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	51	10	3	4	2	2	1	4	2	2	0	4	3	3	1	1	1	0	2	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	100	7	10	6	0	1	4	4	1	0	5	6	5	6	6	5	4	5	6	9	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	892	101	84	61	35	17	10	40	50	47	38	28	40	15	35	31	17	59	57	67	60					
		10.33%	13.78%	12.23%	9.71%	8.95%	6.30%	4.12%	12.42%	13.16%	10.54%	9.74%	8.33%	10.96%	5.51%	8.14%	11.44%	8.21%	11.01%	17.38%	11.61%	7.33%					
