Выборы Президента Российской Федерации																																									
Дата голосования: 04.03.2012																																									
																																									
Наименование Избирательной комиссии:    район Чертаново Центральное																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	30																																							
																																									
		Сумма	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009									
1	Число избирателей, включенных в список избирателей	68690	348	2276	2364	2166	1946	2377	2277	2339	2246	2440	2435	2467	2787	2729	2526	2321	2580	2316	2493	2223	2278	2441	2156	2246	1643	2537	2535	2818	2265	2115									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	60173	373	2000	2000	2000	1700	2000	2000	2000	2000	2200	2200	2200	2300	2400	2200	2000	2300	2000	2200	1900	2000	2200	2000	2000	1300	2200	2200	2500	2000	1800									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	38009	322	1170	1348	1113	1052	1521	1286	1471	1189	1308	1336	1354	1208	1456	1318	1191	1404	1308	1624	1254	1273	1266	1358	1173	915	1378	1361	1507	1277	1268									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1314	26	43	19	20	22	28	24	28	34	38	38	45	6	100	44	50	56	45	57	91	56	39	72	51	58	57	81	25	21	40									
6	Число погашенных избирательных бюллетеней	20850	25	787	633	867	626	451	690	501	777	854	826	801	1086	844	838	759	840	647	519	555	671	895	570	776	327	765	758	968	702	492									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1314	26	43	19	20	22	28	24	28	34	38	38	45	6	100	44	50	56	45	57	91	56	39	72	51	58	57	81	25	21	40									
8	Число бюллетеней в стационарных ящиках для голосования	37894	322	1167	1334	1109	1052	1515	1282	1471	1188	1308	1333	1353	1205	1452	1274	1191	1403	1305	1624	1252	1269	1265	1358	1169	915	1371	1361	1502	1277	1267									
9	Число недействительных избирательных бюллетеней	853	16	20	23	22	29	23	30	27	20	20	21	21	20	121	24	25	33	35	20	30	26	26	26	31	20	37	25	42	15	25									
10	Число действительных избирательных бюллетеней	38355	332	1190	1330	1107	1045	1520	1276	1472	1202	1326	1350	1377	1191	1431	1294	1216	1426	1315	1661	1313	1299	1278	1404	1189	953	1391	1417	1485	1283	1282									
11	Число полученных открепительных  удостоверений	1659	30	50	50	65	40	50	60	50	65	65	68	55	65	65	65	50	65	55	50	50	50	50	50	70	50	68	55	53	50	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1488	25	47	50	63	37	47	43	47	50	54	67	49	64	55	57	50	58	55	50	42	31	49	31	62	44	64	55	53	49	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1139	0	28	74	15	23	34	76	24	29	25	44	27	66	47	21	66	30	52	58	70	30	42	16	28	31	60	34	26	41	22									
14	Число неиспользованных открепительных удостоверений	171	5	3	0	2	3	3	17	3	15	11	1	6	1	10	8	0	7	0	0	8	19	1	19	8	6	4	0	0	1	10									
15	Число открепительных удостоверений, выданных избирателям ТИК	123	0	5	3	4	4	7	1	7	4	7	8	3	11	4	7	2	5	7	3	3	0	4	4	1	3	5	1	7	0	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
19	Жириновский Владимир Вольфович	2485	22	72	96	82	72	90	71	81	79	86	76	80	105	126	105	101	102	82	66	61	93	74	81	91	73	100	85	91	73	69									
		6.34%	6.32%	5.95%	7.10%	7.26%	6.70%	5.83%	5.44%	5.40%	6.46%	6.39%	5.54%	5.72%	8.67%	8.12%	7.97%	8.14%	6.99%	6.07%	3.93%	4.54%	7.02%	5.67%	5.66%	7.46%	7.50%	7.00%	5.89%	5.96%	5.62%	5.28%									
20	Зюганов Геннадий Андреевич	7612	11	219	276	261	242	329	264	294	243	327	261	282	207	242	268	268	265	297	324	276	221	251	234	229	171	280	271	282	270	247									
		19.41%	3.16%	18.10%	20.40%	23.12%	22.53%	21.32%	20.21%	19.61%	19.89%	24.29%	19.04%	20.17%	17.09%	15.59%	20.33%	21.60%	18.16%	22.00%	19.27%	20.55%	16.68%	19.25%	16.36%	18.77%	17.57%	19.61%	18.79%	18.47%	20.80%	18.90%									
21	Миронов Сергей Михайлович	2030	5	59	86	52	56	74	91	68	49	83	66	86	68	64	95	66	97	66	91	69	72	65	64	49	49	62	55	75	73	75									
