Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Черемховская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1938	УИК №1939	УИК №1940									
1	Число избирателей, включенных в список избирателей	22935	870	255	156	1016	208	490	347	695	320	549	328	96	205	122	720	197	211	1667	1482	1426	376	1475	636	136	709	403	548	99	740	779	243	184	298	575	129	186	611	93	277	354	199	584	232	133	177	161	141	846	162	89									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	23978	927	293	168	1046	227	517	366	854	341	580	332	113	252	121	740	219	213	1711	1505	1379	345	1444	661	144	759	403	580	103	780	826	252	205	306	602	141	204	631	92	291	437	214	617	267	158	217	179	166	780	173	97									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13179	552	184	115	592	136	290	110	401	167	342	194	69	147	60	508	131	147	910	705	703	170	688	406	102	453	237	332	49	397	523	147	82	165	317	98	82	345	48	185	269	121	394	164	72	123	96	99	355	127	70									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1899	36	18	8	70	23	96	128	61	53	23	38	6	26	13	32	25	11	53	46	50	29	81	53	10	48	35	28	12	37	50	60	83	55	72	6	40	50	10	46	16	15	31	34	36	16	13	14	92	6	5									
6	Число погашенных избирательных бюллетеней	8900	339	91	45	384	68	131	128	392	121	215	100	38	79	48	200	63	55	748	754	626	146	675	202	32	258	131	220	42	346	253	45	40	86	213	37	82	236	34	60	152	78	192	69	50	78	70	53	333	40	22									
