Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Серышевская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638									
1	Число избирателей, включенных в список избирателей	19965	529	281	537	128	148	55	427	75	302	396	367	401	198	241	407	397	147	901	689	268	248	149	107	690	1002	760	261	246	458	157	104	188	191	256	60	55	1479	1705	2907	2048									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20429	490	292	521	131	157	55	463	79	335	425	390	421	192	245	435	417	154	918	730	284	261	158	119	710	1008	763	267	260	471	169	100	210	202	284	65	59	1449	1675	2965	2100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12073	380	143	343	82	110	45	270	58	200	203	204	286	139	162	267	239	118	644	345	195	147	101	89	314	536	404	156	173	286	88	61	143	130	189	46	38	782	961	1780	1216									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1457	45	67	35	11	15	4	53	2	30	70	129	22	10	24	29	26	4	6	60	11	27	22	12	104	125	53	29	20	21	12	15	7	27	30	5	0	70	141	23	61									
6	Число погашенных избирательных бюллетеней	6899	65	82	143	38	32	6	140	19	105	152	57	113	43	59	139	152	32	268	325	78	87	35	18	292	347	306	82	67	164	69	24	60	45	65	14	21	597	573	1162	823									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1457	45	67	35	11	15	4	53	2	30	70	129	22	10	24	29	26	4	6	60	11	27	22	12	104	125	53	29	20	21	12	15	7	27	30	5	0	70	141	23	61									
