Выборы Президента Российской Федерации																																																																												
Дата голосования: 18.03.2018																																																																												
																																																																												
Наименование Избирательной комиссии:    Кугарчинская																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																										
																																																																												
		Сумма	УИК №2385	УИК №2386	УИК №2387	УИК №2388	УИК №2389	УИК №2390	УИК №2391	УИК №2392	УИК №2393	УИК №2394	УИК №2395	УИК №2396	УИК №2397	УИК №2398	УИК №2399	УИК №2400	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448	УИК №2449									
1	"Число избирателей, включенных в список избирателей"	23457	891	2526	1472	1176	706	81	306	251	102	181	453	285	338	495	344	122	113	419	192	384	491	160	266	178	118	250	455	1095	816	1207	57	253	163	263	317	108	241	257	90	278	584	114	250	785	129	126	120	160	133	612	205	125	84	206	103	437	236	197	89	114	151	115	123	189	170									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23252	900	2400	1400	1100	700	85	290	241	97	175	460	280	330	525	335	122	110	405	190	385	490	160	255	170	120	237	455	1050	900	1200	59	262	162	271	320	105	230	261	90	278	590	110	265	805	130	123	105	152	130	615	200	135	94	220	110	440	250	195	96	126	155	111	115	200	175									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	17161	684	1454	1075	746	443	71	266	215	90	150	365	215	247	415	304	89	104	307	172	269	419	122	220	152	113	168	294	784	523	663	45	183	106	165	253	94	204	213	74	192	487	83	235	691	114	113	99	118	112	498	152	109	77	160	82	242	212	181	79	83	119	82	90	161	114									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1262	29	46	50	9	33	6	24	18	7	15	45	19	27	31	9	9	4	30	11	10	18	9	21	11	1	25	43	43	33	65	12	13	18	43	34	9	23	29	2	11	23	16	0	46	2	7	6	16	8	40	23	3	4	11	21	47	2	8	6	17	19	8	13	13	8									
6	Число погашенных избирательных бюллетеней	4829	187	900	275	345	224	8	0	8	0	10	50	46	56	79	22	24	2	68	7	106	53	29	14	7	6	44	118	223	344	472	2	66	38	63	33	2	3	19	14	75	80	11	30	68	14	3	0	18	10	77	25	23	13	49	7	151	36	6	11	26	17	21	12	26	53									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1262	29	46	50	9	33	6	24	18	7	15	45	19	27	31	9	9	4	30	11	10	18	9	21	11	1	25	43	43	33	65	12	13	18	43	34	9	23	29	2	11	23	16	0	46	2	7	6	16	8	40	23	3	4	11	21	47	2	8	6	17	19	8	13	13	8									
8	Число бюллетеней в стационарных ящиках для голосования	17161	684	1454	1075	746	443	71	266	215	90	150	365	215	247	415	304	89	104	307	172	269	419	122	220	152	113	168	294	784	523	663	45	183	106	165	253	94	204	213	74	192	487	83	235	691	114	113	99	118	112	498	152	109	77	160	82	242	212	181	79	83	119	82	90	161	114									
9	Число недействительных избирательных бюллетеней	113	12	8	11	12	7	0	0	0	0	1	0	0	1	6	0	1	2	0	1	4	0	0	4	0	0	1	0	0	8	10	0	2	0	2	2	1	0	0	0	0	1	1	0	0	0	0	0	7	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	18310	701	1492	1114	743	469	77	290	233	97	164	410	234	273	440	313	97	106	337	182	275	437	131	237	163	114	192	337	827	548	718	57	194	124	206	285	102	227	242	76	203	509	98	235	737	116	120	105	127	120	535	175	112	81	171	103	284	214	189	85	100	138	90	103	174	122									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
13	Бабурин Сергей Николаевич	112	5	16	3	5	3	0	0	0	0	0	2	0	0	3	0	0	0	7	0	0	4	0	3	1	0	0	4	7	7	6	0	3	2	3	0	0	0	0	0	0	4	2	0	4	0	0	0	0	0	1	3	3	0	0	1	0	1	5	1	1	0	0	0	2	0									
		0.61%	0.70%	1.07%	0.27%	0.66%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	2.08%	0.00%	0.00%	0.92%	0.00%	1.24%	0.61%	0.00%	0.00%	1.19%	0.85%	1.26%	0.82%	0.00%	1.53%	1.61%	1.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	2.02%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	1.71%	2.68%	0.00%	0.00%	0.97%	0.00%	0.47%	2.65%	1.18%	1.00%	0.00%	0.00%	0.00%	1.15%	0.00%									
14	Грудинин Павел Николаевич	3252	141	288	232	229	115	21	2	30	10	8	47	29	62	76	44	15	7	45	29	49	53	40	30	26	7	19	93	272	127	119	3	36	22	28	36	5	35	21	17	35	75	15	6	70	25	5	3	28	31	109	45	14	7	25	16	90	21	15	10	16	19	19	22	48	15									
		17.65%	19.78%	19.20%	20.62%	30.33%	24.16%	27.27%	0.69%	12.88%	10.31%	4.85%	11.46%	12.39%	22.63%	17.04%	14.06%	15.31%	6.48%	13.35%	15.85%	17.56%	12.13%	30.53%	12.45%	15.95%	6.14%	9.84%	27.60%	32.89%	22.84%	16.35%	5.26%	18.37%	17.74%	13.46%	12.54%	4.85%	15.42%	8.68%	22.37%	17.24%	14.71%	15.15%	2.55%	9.50%	21.55%	4.17%	2.86%	20.90%	25.83%	20.26%	25.71%	12.50%	8.64%	14.62%	15.53%	31.14%	9.81%	7.94%	11.76%	16.00%	13.77%	21.11%	21.36%	27.59%	12.30%									
15	Жириновский Владимир Вольфович	975	41	144	58	53	30	1	0	8	4	1	20	9	12	20	18	6	7	4	9	41	36	9	18	7	0	15	20	47	31	33	1	7	5	7	5	2	8	16	9	4	30	4	13	38	2	3	1	8	9	17	8	4	0	13	7	11	9	6	0	2	3	5	1	13	2									
		5.29%	5.75%	9.60%	5.16%	7.02%	6.30%	1.30%	0.00%	3.43%	4.12%	0.61%	4.88%	3.85%	4.38%	4.48%	5.75%	6.12%	6.48%	1.19%	4.92%	14.70%	8.24%	6.87%	7.47%	4.29%	0.00%	7.77%	5.93%	5.68%	5.58%	4.53%	1.75%	3.57%	4.03%	3.37%	1.74%	1.94%	3.52%	6.61%	11.84%	1.97%	5.88%	4.04%	5.53%	5.16%	1.72%	2.50%	0.95%	5.97%	7.50%	3.16%	4.57%	3.57%	0.00%	7.60%	6.80%	3.81%	4.21%	3.17%	0.00%	2.00%	2.17%	5.56%	0.97%	7.47%	1.64%									
16	Путин Владимир Владимирович	13456	498	996	784	431	299	54	288	190	81	154	327	191	192	330	233	67	86	276	138	177	334	82	182	128	107	155	210	466	357	526	53	141	86	164	244	95	180	199	48	161	381	73	212	617	87	112	100	85	77	396	117	90	72	127	75	172	177	153	74	80	116	62	78	110	103									
		73.04%	69.85%	66.40%	69.69%	57.09%	62.82%	70.13%	99.31%	81.55%	83.51%	93.33%	79.76%	81.62%	70.07%	73.99%	74.44%	68.37%	79.63%	81.90%	75.41%	63.44%	76.43%	62.60%	75.52%	78.53%	93.86%	80.31%	62.31%	56.35%	64.21%	72.25%	92.98%	71.94%	69.35%	78.85%	85.02%	92.23%	79.30%	82.23%	63.16%	79.31%	74.71%	73.74%	90.21%	83.72%	75.00%	93.33%	95.24%	63.43%	64.17%	73.61%	66.86%	80.36%	88.89%	74.27%	72.82%	59.52%	82.71%	80.95%	87.06%	80.00%	84.06%	68.89%	75.73%	63.22%	84.43%									
17	Собчак Ксения Анатольевна	180	5	16	5	9	8	1	0	3	1	0	4	2	2	1	8	6	5	3	1	2	5	0	3	0	0	1	3	10	2	10	0	4	4	1	0	0	1	6	2	3	3	0	4	5	0	0	0	1	2	4	1	1	0	3	1	3	3	8	0	1	0	0	2	0	1									
		0.98%	0.70%	1.07%	0.44%	1.19%	1.68%	1.30%	0.00%	1.29%	1.03%	0.00%	0.98%	0.85%	0.73%	0.22%	2.56%	6.12%	4.63%	0.89%	0.55%	0.72%	1.14%	0.00%	1.24%	0.00%	0.00%	0.52%	0.89%	1.21%	0.36%	1.37%	0.00%	2.04%	3.23%	0.48%	0.00%	0.00%	0.44%	2.48%	2.63%	1.48%	0.59%	0.00%	1.70%	0.68%	0.00%	0.00%	0.00%	0.75%	1.67%	0.74%	0.57%	0.89%	0.00%	1.75%	0.97%	1.04%	1.40%	4.23%	0.00%	1.00%	0.00%	0.00%	1.94%	0.00%	0.82%									
18	Сурайкин Максим Александрович	201	6	20	21	11	12	0	0	2	1	1	2	3	5	6	10	3	1	0	1	4	3	0	0	0	0	1	5	12	15	12	0	2	2	3	0	0	2	0	0	0	8	1	0	0	2	0	0	0	1	5	1	0	2	1	2	4	3	2	0	0	0	3	0	0	0									
		1.09%	0.84%	1.33%	1.87%	1.46%	2.52%	0.00%	0.00%	0.86%	1.03%	0.61%	0.49%	1.28%	1.82%	1.35%	3.19%	3.06%	0.93%	0.00%	0.55%	1.43%	0.69%	0.00%	0.00%	0.00%	0.00%	0.52%	1.48%	1.45%	2.70%	1.65%	0.00%	1.02%	1.61%	1.44%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	1.57%	1.01%	0.00%	0.00%	1.72%	0.00%	0.00%	0.00%	0.83%	0.93%	0.57%	0.00%	2.47%	0.58%	1.94%	1.38%	1.40%	1.06%	0.00%	0.00%	0.00%	3.33%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	80	4	8	7	2	0	0	0	0	0	0	6	0	0	3	0	0	0	1	0	2	2	0	1	0	0	1	2	8	4	6	0	1	2	0	0	0	0	0	0	0	7	0	0	1	0	0	1	3	0	2	0	0	0	2	1	2	0	0	0	0	0	0	0	1	0									
		0.43%	0.56%	0.53%	0.62%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.46%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.30%	0.00%	0.72%	0.46%	0.00%	0.41%	0.00%	0.00%	0.52%	0.59%	0.97%	0.72%	0.82%	0.00%	0.51%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.37%	0.00%	0.00%	0.14%	0.00%	0.00%	0.95%	2.24%	0.00%	0.37%	0.00%	0.00%	0.00%	1.17%	0.97%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%									
20	Явлинский Григорий Алексеевич	54	1	4	4	3	2	0	0	0	0	0	2	0	0	1	0	0	0	1	4	0	0	0	0	1	0	0	0	5	5	6	0	0	1	0	0	0	1	0	0	0	1	3	0	2	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1									
