Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
"Наименование Избирательной комиссии:    Орел, Железнодорожная"																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №785					
1	"Число избирателей, внесенных в список избирателей"	55826	2701	1818	2100	1620	1727	2206	2298	2466	2683	1664	1591	1908	2164	2110	1827	1475	1238	1279	1581	1510	2282	2158	2424	1882	1821	2246	2444	26	1965	612					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	55615	2700	1800	2100	1600	1700	2200	2350	2450	2700	1650	1550	1900	2150	2100	1800	1450	1250	1250	1550	1500	2300	2150	2450	1800	1800	2250	2400	150	1950	615					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	31720	1792	1143	1297	943	1021	1255	1242	1398	1546	952	777	1046	1093	1081	1043	822	794	694	905	886	1258	1164	1341	1076	1013	1080	1471	26	996	565					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1666	18	38	44	51	31	30	34	47	92	70	89	99	47	40	61	22	14	42	51	41	49	126	89	80	104	102	80	0	28	47					
6	Число погашенных избирательных бюллетеней	22229	890	619	759	606	648	915	1074	1005	1062	628	684	755	1010	979	696	606	442	514	594	573	993	860	1020	644	683	1068	849	124	926	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1666	18	38	44	51	31	30	34	47	92	70	89	99	47	40	61	22	14	42	51	41	49	126	89	80	104	102	80	0	28	47					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	31706	1792	1143	1294	943	1021	1255	1242	1398	1546	952	777	1045	1091	1079	1043	822	794	694	905	886	1255	1164	1340	1074	1013	1080	1471	26	996	565					
9	Число недействительных избирательных бюллетеней	662	37	15	28	21	29	21	28	18	24	12	12	32	18	21	13	28	22	16	24	17	30	19	22	29	18	20	46	0	21	21					
10	Число действительных избирательных бюллетеней	32710	1773	1166	1310	973	1023	1264	1248	1427	1614	1010	854	1112	1120	1098	1091	816	786	720	932	910	1274	1271	1407	1125	1099	1162	1505	26	1003	591					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1030	40	35	40	35	35	40	40	40	40	35	35	35	40	40	35	30	30	30	35	35	40	40	40	35	35	40	40	0	35	0					
