Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Ростов-на-Дону, Октябрьская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №1492	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №2490	УИК №2512	УИК №2513									
1	Число избирателей, включенных в список избирателей	113752	2145	1889	2013	1710	2504	2283	2434	2711	1972	2184	2909	2054	2210	2040	2084	1756	1415	1892	2610	2165	2440	1919	2234	1999	3250	2185	2494	2122	2107	1673	2396	2217	2181	1751	2344	2383	3246	2318	2375	2904	2414	1921	2040	2624	2004	2699	2620	2913	2680	1685	634									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	105700	2100	1700	1900	1600	2400	2200	2300	2400	1900	2100	2600	1900	2100	1900	1900	1600	1100	1700	2500	1900	2400	1800	2100	1700	3000	2100	2000	2000	1900	1600	2300	2100	1900	1600	2200	2300	2600	2200	2200	2700	2200	1700	1900	2500	1900	2600	2500	2700	2600	1600	1000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	67907	1437	1133	1199	922	1643	1476	1142	1654	1289	1358	2087	1313	1474	1111	1083	964	961	1126	1565	943	1278	1158	1222	1250	1534	1438	1666	1230	1125	888	1557	1185	1190	908	1201	1365	1615	1718	1370	1864	1308	1285	1232	1628	1278	1658	1879	2046	1640	1047	264									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6102	16	181	159	110	163	59	115	82	81	57	29	49	77	34	202	155	23	95	43	438	177	82	306	68	298	71	82	124	153	53	39	166	128	37	132	74	518	38	166	102	140	29	47	86	204	52	25	22	78	67	370									
6	Число погашенных избирательных бюллетеней	31691	647	386	542	568	594	665	1043	664	530	685	484	538	549	755	615	481	116	479	892	519	945	560	572	382	1168	591	252	646	622	659	704	749	582	655	867	861	467	444	664	734	752	386	621	786	418	890	596	632	882	486	366									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6086	16	181	159	110	163	59	115	82	81	57	29	49	77	34	202	155	23	95	43	437	177	82	305	68	298	71	82	124	153	53	39	166	128	37	132	74	518	38	152	102	140	29	47	86	204	52	25	22	78	67	370									
8	Число бюллетеней в стационарных ящиках для голосования	67851	1437	1133	1199	915	1643	1467	1140	1654	1289	1358	2077	1311	1470	1103	1083	964	961	1126	1565	943	1278	1155	1222	1250	1533	1438	1664	1230	1125	888	1557	1184	1187	908	1198	1365	1615	1718	1370	1864	1308	1285	1232	1628	1278	1657	1879	2046	1640	1047	264									
9	Число недействительных избирательных бюллетеней	926	16	17	44	14	16	20	0	21	15	32	46	18	12	9	14	13	15	16	20	21	18	4	37	20	20	13	29	13	31	0	11	11	16	10	5	20	24	21	45	40	19	15	19	18	6	13	12	27	18	9	3									
10	Число действительных избирательных бюллетеней	73011	1437	1297	1314	1011	1790	1506	1255	1715	1355	1383	2060	1342	1535	1128	1271	1106	969	1205	1588	1359	1437	1233	1490	1298	1811	1496	1717	1341	1247	941	1585	1339	1299	935	1325	1419	2109	1735	1477	1926	1429	1299	1260	1696	1476	1696	1892	2041	1700	1105	631									
11	Число полученных открепительных  удостоверений	5044	70	70	70	60	220	90	100	310	80	80	100	80	90	60	80	60	60	89	127	60	105	90	140	60	120	90	100	78	70	80	170	110	70	60	100	105	100	130	100	310	90	70	90	100	80	110	80	110	90	80	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	4866	70	68	70	52	220	87	96	310	73	80	100	80	79	60	67	57	60	89	127	58	105	90	137	60	111	90	100	75	66	70	165	102	65	52	100	98	94	130	97	310	90	70	61	75	80	110	80	110	90	80	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4185	13	80	60	41	45	59	52	63	142	40	202	162	96	54	88	47	138	99	88	56	55	17	45	126	127	31	323	49	84	34	29	60	166	95	103	34	92	83	59	39	118	100	40	47	68	48	35	125	25	27	276									
14	Число неиспользованных открепительных удостоверений	178	0	2	0	8	0	3	4	0	7	0	0	0	11	0	13	3	0	0	0	2	0	0	3	0	9	0	0	3	4	10	5	8	5	8	0	7	6	0	3	0	0	0	29	25	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	151	2	0	2	0	1	1	5	1	1	0	2	2	2	4	1	1	4	0	1	1	1	2	0	2	35	11	1	2	8	4	2	1	1	1	5	2	5	1	4	2	6	4	0	2	2	4	3	5	3	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	4453	49	48	48	49	106	68	65	126	82	75	86	55	83	83	106	12	79	45	105	80	69	83	188	87	136	80	102	85	55	61	98	70	106	69	111	79	207	170	85	188	91	82	78	17	77	118	92	129	82	79	29									
		6.02%	3.37%	3.65%	3.53%	4.78%	5.87%	4.46%	5.18%	7.26%	5.99%	5.30%	4.08%	4.04%	5.37%	7.30%	8.25%	1.07%	8.03%	3.69%	6.53%	5.80%	4.74%	6.71%	12.31%	6.60%	7.43%	5.30%	5.84%	6.28%	4.30%	6.48%	6.14%	5.19%	8.06%	7.30%	8.35%	5.49%	9.70%	9.68%	5.58%	9.56%	6.28%	6.24%	6.10%	0.99%	5.20%	6.90%	4.83%	6.24%	4.77%	7.09%	4.57%									
