Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Кинешемская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254					
1	"Число избирателей, включенных в списки избирателей"	73170	2148	1861	1631	1743	1837	1837	1906	1888	1646	1723	1783	1394	1814	1819	1588	1845	1028	2368	1353	2020	1795	2113	2576	996	2377	1351	966	2995	1407	2374	1866	2099	1260	978	1570	2459	1157	1793	1957	1716	1977	156					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	71665	2050	1850	1610	1750	1810	1820	1900	1870	1600	1700	1770	1400	1780	1830	1610	1820	1020	2340	1340	1980	1750	2050	2500	995	2370	1330	930	2950	1340	2290	1830	2000	1210	950	1350	2350	1120	1780	1930	1650	1970	170					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	30155	844	781	612	772	643	816	716	694	699	638	808	554	828	825	699	750	490	988	477	925	781	920	1098	445	936	636	444	1305	536	954	731	782	647	365	623	983	329	770	804	691	661	155					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2351	72	59	86	47	53	33	76	79	42	43	36	61	23	27	39	53	28	67	57	50	116	52	61	50	72	25	15	78	41	39	49	54	43	79	122	79	90	54	63	71	66	1					
6	Число погашенных избирательных бюллетеней	39159	1134	1010	912	931	1114	971	1108	1097	859	1019	926	785	929	978	872	1017	502	1285	806	1005	853	1078	1341	500	1362	669	471	1567	763	1297	1050	1164	520	506	605	1288	701	956	1063	888	1243	14					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2351	72	59	86	47	53	33	76	79	42	43	36	61	23	27	39	53	28	67	57	50	116	52	61	50	72	25	15	78	41	39	49	54	43	79	122	79	90	54	63	71	66	1					
8	Число бюллетеней в стационарных ящиках для голосования	30142	844	781	612	772	638	816	716	694	699	638	808	554	825	825	699	750	489	988	477	925	779	920	1098	445	936	636	444	1305	536	954	731	782	646	365	623	983	329	770	804	690	661	155					
9	Число недействительных избирательных бюллетеней	445	13	69	2	8	4	6	14	7	8	9	11	4	10	8	7	9	9	14	6	16	11	15	24	11	12	7	5	20	12	9	5	11	8	2	6	9	5	4	9	10	9	7					
10	Число действительных избирательных бюллетеней	32048	903	771	696	811	687	843	778	766	733	672	833	611	838	844	731	794	508	1041	528	959	884	957	1135	484	996	654	454	1363	565	984	775	825	681	442	739	1053	414	820	858	751	718	149					
11	Число полученных открепительных  удостоверений	1189	30	30	30	30	30	35	30	30	25	25	30	37	25	30	25	25	25	35	25	30	25	30	40	22	50	20	15	45	20	35	25	30	30	20	20	35	15	35	30	25	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	982	26	26	26	30	17	33	29	22	12	23	30	35	24	17	17	21	14	27	21	28	20	28	40	22	37	13	13	40	14	17	22	30	29	12	20	21	10	35	19	22	40	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	624	7	21	10	6	4	9	10	7	16	5	11	20	12	9	11	9	16	17	13	16	15	15	21	15	17	12	10	13	5	30	9	14	15	12	47	17	8	10	12	9	6	83					
14	Число неиспользованных открепительных удостоверений	207	4	4	4	0	13	2	1	8	13	2	0	2	1	13	8	4	11	8	4	2	5	2	0	0	13	7	2	5	6	18	3	0	1	8	0	14	5	0	11	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	10	1	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	468	9	6	10	14	12	14	21	14	8	9	15	12	12	12	16	15	11	16	12	12	12	15	17	3	13	13	3	18	6	17	6	15	9	8	10	12	0	10	11	8	10	2					
		1.44%	0.98%	0.71%	1.43%	1.71%	1.74%	1.65%	2.65%	1.81%	1.08%	1.32%	1.78%	1.95%	1.42%	1.41%	2.17%	1.87%	2.13%	1.52%	2.25%	1.23%	1.34%	1.54%	1.47%	0.61%	1.29%	1.97%	0.65%	1.30%	1.04%	1.71%	0.77%	1.79%	1.31%	1.80%	1.34%	1.13%	0.00%	1.21%	1.27%	1.05%	1.38%	1.28%					
19	Жириновский Владимир Вольфович	3517	86	85	83	85	65	106	68	69	87	87	102	74	87	104	81	95	58	110	53	99	75	113	94	57	94	55	46	140	72	115	101	103	53	52	92	116	34	101	96	77	87	60					
		10.82%	9.39%	10.12%	11.89%	10.38%	9.41%	12.49%	8.59%	8.93%	11.74%	12.78%	12.09%	12.03%	10.26%	12.21%	10.98%	11.83%	11.22%	10.43%	9.93%	10.15%	8.38%	11.63%	8.11%	11.52%	9.33%	8.32%	10.02%	10.12%	12.48%	11.58%	12.95%	12.32%	7.69%	11.71%	12.35%	10.92%	8.11%	12.26%	11.07%	10.12%	11.97%	38.46%					
20	Зюганов Геннадий Андреевич	8045	252	229	138	189	137	199	190	181	126	153	208	139	213	220	191	179	113	322	123	248	248	253	304	154	242	206	114	367	134	277	173	218	231	109	176	227	111	200	227	167	151	6					
		24.76%	27.51%	27.26%	19.77%	23.08%	19.83%	23.44%	23.99%	23.42%	17.00%	22.47%	24.64%	22.60%	25.12%	25.82%	25.88%	22.29%	21.86%	30.52%	23.03%	25.44%	27.71%	26.03%	26.23%	31.11%	24.01%	31.16%	24.84%	26.54%	23.22%	27.90%	22.18%	26.08%	33.53%	24.55%	23.62%	21.37%	26.49%	24.27%	26.18%	21.94%	20.77%	3.85%					
21	Медведев Дмитрий Анатольевич	20018	556	451	465	523	473	524	499	502	512	423	508	386	526	508	443	505	326	593	340	600	549	576	720	270	647	380	291	838	353	575	495	489	388	273	461	698	269	509	524	499	470	81					
