Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    Кинешемская городская																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262									
1	Число избирателей, включенных в список избирателей	71924	1773	2252	1678	1658	1810	2132	1447	1440	1850	2060	1603	1627	1958	1852	1926	1828	2028	1858	1802	1602	1890	2415	2141	1361	1434	1219	1332	1888	1183	2278	1959	1442	1475	2488	1731	1820	1799	1537	1714	1972	102	560									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	67400	1600	2100	1550	1550	1650	2000	1350	1350	1750	1900	1550	1550	1850	1750	1800	1700	1900	1750	1750	1450	1800	2300	2000	1250	1350	1150	1200	1750	1000	2100	1800	1350	1350	2300	1550	1800	1700	1450	1600	1850	200	700									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	33617	776	998	748	730	839	1072	730	727	921	968	769	697	1043	919	946	883	1174	897	897	861	876	1228	1071	704	734	599	730	956	478	1051	771	648	645	1040	652	846	770	711	707	647	102	56									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4891	149	129	120	156	101	96	59	93	137	102	93	118	62	119	111	57	78	109	98	116	126	109	135	127	99	76	59	162	92	92	151	90	76	186	142	146	149	69	151	167	0	384									
6	Число погашенных избирательных бюллетеней	28892	675	973	682	664	710	832	561	530	692	830	688	735	745	712	743	760	648	744	755	473	798	963	794	419	517	475	411	632	430	957	878	612	629	1074	756	808	781	670	742	1036	98	260									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4891	149	129	120	156	101	96	59	93	137	102	93	118	62	119	111	57	78	109	98	116	126	109	135	127	99	76	59	162	92	92	151	90	76	186	142	146	149	69	151	167	0	384									
8	Число бюллетеней в стационарных ящиках для голосования	33538	776	998	748	730	839	1072	730	727	921	968	769	697	1043	919	946	883	1096	897	897	861	876	1228	1071	704	734	599	730	956	478	1051	771	648	645	1039	652	846	770	711	707	647	102	56									
9	Число недействительных избирательных бюллетеней	320	6	11	6	6	9	6	5	6	9	13	5	2	10	13	4	12	16	11	9	6	10	15	11	4	6	10	3	13	6	7	9	3	5	8	0	10	4	10	6	6	7	2									
10	Число действительных избирательных бюллетеней	38109	919	1116	862	880	931	1162	784	814	1049	1057	857	813	1095	1025	1053	928	1158	995	986	971	992	1322	1195	827	827	665	786	1105	564	1136	913	735	716	1217	794	982	915	770	852	808	95	438									
11	Число полученных открепительных  удостоверений	1516	28	37	28	39	36	43	47	30	35	41	42	26	41	37	49	59	34	39	55	29	52	50	47	41	30	33	31	44	10	45	30	24	31	35	30	45	37	43	40	43	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1503	28	37	28	39	36	43	46	27	33	41	42	26	41	37	48	59	34	39	55	29	52	47	47	41	30	33	30	44	10	44	29	24	31	35	30	45	37	43	40	43	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1220	50	47	17	12	35	44	18	14	20	22	16	14	16	32	21	48	17	19	15	31	15	23	31	13	29	23	52	44	59	22	36	56	27	46	50	17	44	34	12	11	29	39									
14	Число неиспользованных открепительных удостоверений	13	0	0	0	0	0	0	1	3	2	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	127	3	4	3	1	2	4	0	4	1	5	4	2	3	2	2	5	2	3	6	4	4	6	10	1	5	1	1	2	8	5	2	1	1	3	3	1	4	1	6	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	2630	87	79	88	63	59	94	61	44	61	69	40	46	78	88	78	42	89	68	73	71	66	94	68	42	48	38	48	72	34	88	44	52	46	105	52	57	49	41	64	71	38	35									
		6.84%	9.41%	7.01%	10.14%	7.11%	6.28%	8.05%	7.73%	5.37%	5.77%	6.45%	4.64%	5.64%	7.06%	8.48%	7.38%	4.47%	7.58%	6.76%	7.34%	7.27%	6.59%	7.03%	5.64%	5.05%	5.76%	5.63%	6.08%	6.44%	5.96%	7.70%	4.77%	7.05%	6.38%	8.57%	6.55%	5.75%	5.33%	5.26%	7.46%	8.72%	37.25%	7.95%									
20	Зюганов Геннадий Андреевич	8706	182	276	169	178	175	237	162	176	234	220	206	195	275	244	245	198	234	218	211	210	258	310	349	209	176	152	167	310	130	268	229	163	156	309	166	255	224	193	196	153	11	77									
		22.65%	19.68%	24.49%	19.47%	20.09%	18.62%	20.29%	20.53%	21.46%	22.12%	20.56%	23.90%	23.93%	24.89%	23.51%	23.18%	21.06%	19.93%	21.67%	21.21%	21.49%	25.75%	23.19%	28.94%	25.15%	21.13%	22.52%	21.17%	27.73%	22.81%	23.45%	24.84%	22.09%	21.64%	25.22%	20.91%	25.71%	24.37%	24.74%	22.84%	18.80%	10.78%	17.50%									
21	Миронов Сергей Михайлович	1623	29	49	36	55	36	59	24	40	47	61	28	32	57	42	41	41	49	55	43	65	29	47	38	35	38	25	42	44	17	48	36	20	28	39	29	47	45	37	32	39	2	17									
		4.22%	3.14%	4.35%	4.15%	6.21%	3.83%	5.05%	3.04%	4.88%	4.44%	5.70%	3.25%	3.93%	5.16%	4.05%	3.88%	4.36%	4.17%	5.47%	4.32%	6.65%	2.89%	3.52%	3.15%	4.21%	4.56%	3.70%	5.32%	3.94%	2.98%	4.20%	3.90%	2.71%	3.88%	3.18%	3.65%	4.74%	4.90%	4.74%	3.73%	4.79%	1.96%	3.86%									
22	Прохоров Михаил Дмитриевич	2551	59	61	65	54	54	76	52	58	83	51	74	44	79	61	62	51	78	67	64	66	77	91	98	54	51	56	73	87	40	110	59	44	66	52	50	53	46	46	64	40	4	31									
		6.64%	6.38%	5.41%	7.49%	6.09%	5.74%	6.51%	6.59%	7.07%	7.84%	4.77%	8.58%	5.40%	7.15%	5.88%	5.87%	5.43%	6.64%	6.66%	6.43%	6.76%	7.68%	6.81%	8.13%	6.50%	6.12%	8.30%	9.25%	7.78%	7.02%	9.62%	6.40%	5.96%	9.15%	4.24%	6.30%	5.34%	5.01%	5.90%	7.46%	4.91%	3.92%	7.05%									
