Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
"Наименование Избирательной комиссии:    Ульяновск, Заволжская N1"																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831					
1	"Число избирателей, включенных в списки избирателей"	89187	2910	2867	2063	2793	2763	1357	1555	2068	2574	2610	2885	2137	2595	2479	2158	2415	2854	2613	2595	2631	1784	2445	2037	2371	511	1268	2131	2300	1852	2543	2508	2366	2533	2778	2304	2350	2698	2762	724					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	85320	2850	2750	1950	2600	2600	1300	1450	1950	2450	2550	2600	2000	2550	2450	2000	2300	2750	2550	2550	2550	1650	2450	1950	2350	500	1270	2000	2100	1750	2450	2450	2250	2450	2650	2150	2150	2650	2650	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	43275	1344	1403	1070	1145	1194	550	641	916	1062	1191	1370	1093	1312	1154	1163	1095	1026	1361	1086	1293	831	1227	1034	1249	341	991	877	1765	873	1234	1267	1095	1240	1371	1115	1151	1309	1432	404					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2007	20	28	30	129	71	39	40	49	53	53	56	42	64	54	52	63	55	74	74	72	40	42	36	34	155	226	44	67	13	29	22	26	23	24	24	25	24	15	20					
6	Число погашенных избирательных бюллетеней	40038	1486	1319	850	1326	1335	711	769	985	1335	1306	1174	865	1174	1242	785	1142	1669	1115	1390	1185	779	1181	880	1067	4	53	1079	268	864	1187	1161	1129	1187	1255	1011	974	1317	1203	276					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2006	20	28	30	129	71	39	40	49	53	53	56	42	64	54	52	63	55	74	74	72	40	41	36	34	155	226	44	67	13	29	22	26	23	24	24	25	24	15	20					
8	Число бюллетеней в стационарных ящиках для голосования	43237	1343	1401	1069	1144	1193	550	641	916	1062	1191	1370	1086	1311	1154	1163	1095	1026	1360	1086	1293	831	1225	1031	1245	341	991	877	1765	871	1233	1264	1090	1238	1371	1115	1151	1309	1431	404					
9	Число недействительных избирательных бюллетеней	586	15	26	16	18	14	9	8	13	11	9	26	10	30	10	19	16	16	14	9	21	12	18	18	18	13	20	16	29	3	13	21	12	14	16	17	5	16	11	4					
10	Число действительных избирательных бюллетеней	44657	1348	1403	1083	1255	1250	580	673	952	1104	1235	1400	1118	1345	1198	1196	1142	1065	1420	1151	1344	859	1248	1049	1261	483	1197	905	1803	881	1249	1265	1104	1247	1379	1122	1171	1317	1435	420					
11	Число полученных открепительных  удостоверений	976	34	26	26	26	26	20	20	26	26	26	26	26	34	26	26	26	26	36	28	26	15	36	26	36	3	0	26	26	25	26	26	26	26	31	26	29	26	26	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	844	33	17	24	23	25	9	16	19	26	25	13	26	34	25	22	26	11	35	28	26	15	36	26	35	0	0	21	25	17	24	25	14	17	26	21	25	26	24	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	805	17	7	21	17	11	9	12	10	32	17	32	19	12	23	5	15	9	20	6	16	8	18	22	8	3	205	20	65	21	13	35	4	5	16	9	8	17	15	3					
14	Число неиспользованных открепительных удостоверений	132	1	9	2	3	1	11	4	7	0	1	13	0	0	1	4	0	15	1	0	0	0	0	0	1	3	0	5	1	8	2	1	12	9	5	5	4	0	2	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	18	0	1	0	0	0	0	1	0	0	0	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	2	0	3	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	545	12	21	12	8	10	10	4	14	11	14	12	8	28	10	18	20	14	19	11	13	10	18	11	8	5	18	9	22	7	16	18	17	13	27	16	13	24	17	7					
		1.20%	0.88%	1.47%	1.09%	0.63%	0.79%	1.70%	0.59%	1.45%	0.99%	1.13%	0.84%	0.71%	2.04%	0.83%	1.48%	1.73%	1.30%	1.32%	0.95%	0.95%	1.15%	1.42%	1.03%	0.63%	1.01%	1.48%	0.98%	1.20%	0.79%	1.27%	1.40%	1.52%	1.03%	1.94%	1.40%	1.11%	1.80%	1.18%	1.65%					
19	Жириновский Владимир Вольфович	4596	142	153	107	137	136	82	76	81	108	123	174	107	137	122	84	106	92	132	112	133	107	111	94	108	19	107	73	281	109	162	134	111	127	158	124	94	144	158	31					
		10.16%	10.42%	10.71%	9.74%	10.76%	10.76%	13.92%	11.16%	8.39%	9.69%	9.89%	12.20%	9.49%	9.96%	10.10%	6.91%	9.15%	8.51%	9.21%	9.66%	9.74%	12.28%	8.77%	8.81%	8.44%	3.83%	8.79%	7.93%	15.34%	12.33%	12.84%	10.42%	9.95%	10.07%	11.33%	10.89%	7.99%	10.80%	10.93%	7.31%					
20	Зюганов Геннадий Андреевич	11141	355	347	381	338	272	134	193	309	255	320	287	293	350	364	344	328	275	456	351	359	238	358	289	362	73	232	227	145	205	298	294	308	308	333	199	276	283	323	79					
		24.62%	26.05%	24.28%	34.67%	26.55%	21.52%	22.75%	28.34%	32.02%	22.87%	25.72%	20.13%	25.98%	25.45%	30.13%	28.31%	28.32%	25.44%	31.80%	30.26%	26.30%	27.32%	28.28%	27.09%	28.30%	14.72%	19.06%	24.65%	7.91%	23.19%	23.61%	22.86%	27.60%	24.43%	23.87%	17.47%	23.47%	21.23%	22.34%	18.63%					
21	Медведев Дмитрий Анатольевич	28375	839	882	583	772	832	354	400	548	730	778	927	710	830	702	750	688	684	813	677	839	504	761	655	783	386	840	596	1355	560	773	819	668	799	861	783	788	866	937	303					
		62.72%	61.56%	61.72%	53.05%	60.64%	65.82%	60.10%	58.74%	56.79%	65.47%	62.54%	65.01%	62.94%	60.36%	58.11%	61.73%	59.41%	63.27%	56.69%	58.36%	61.47%	57.86%	60.11%	61.39%	61.22%	77.82%	69.02%	64.71%	73.96%	63.35%	61.25%	63.69%	59.86%	63.36%	61.72%	68.74%	67.01%	64.97%	64.80%	71.46%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
