Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Мясниковская районная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1493	УИК №1758	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №2505	УИК №2566	УИК №2616					
1	"Число избирателей, внесенных в списки избирателей"	30161	1810	1757	2035	1875	2126	1917	2230	1875	1491	1254	417	835	533	256	1292	1508	674	1314	242	975	841	1257	241	1406					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27032	1613	1566	1815	1686	1890	1721	2004	1672	1346	1133	380	745	476	230	1151	1376	608	1183	213	875	753	1131	211	1254					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	19689	1064	1142	1289	1194	1277	1222	1374	1323	892	894	327	654	372	168	700	1137	469	986	171	667	622	864	172	709					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	899	18	31	19	25	27	29	26	43	63	106	13	18	18	10	41	121	56	24	8	39	8	72	24	60					
6	Число погашенных избирательных бюллетеней	6444	531	393	507	467	586	470	604	306	391	133	40	73	86	52	410	118	83	173	34	169	123	195	15	485					
7	Число избирательных бюллетеней в переносных ящиках для голосования	899	18	31	19	25	27	29	26	43	63	106	13	18	18	10	41	121	56	24	8	39	8	72	24	60					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19689	1064	1142	1289	1194	1277	1222	1374	1323	892	894	327	654	372	168	700	1137	469	986	171	667	622	864	172	709					
9	Число недействительных избирательных бюллетеней	257	11	28	12	22	13	12	26	20	14	4	4	6	3	2	15	25	2	12	1	6	5	6	0	8					
10	Число действительных избирательных бюллетеней	20331	1071	1145	1296	1197	1291	1239	1374	1346	941	996	336	666	387	176	726	1233	523	998	178	700	625	930	196	761					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	999	40	60	60	60	60	60	60	40	40	40	20	40	40	20	39	40	40	40	20	40	40	40	20	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	215	11	7	11	12	5	17	19	3	14	7	6	5	1	3	11	19	13	4	4	4	3	18	4	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	117	3	1	10	0	2	21	5	1	4	2	2	3	2	3	3	7	10	6	1	4	1	1	2	23					
14	Число погашенных неиспользованных открепительных удостоверений	784	29	53	49	48	55	43	41	37	26	33	14	35	39	17	28	21	27	36	16	36	37	22	16	26					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	322	1	17	14	23	35	26	9	15	10	5	2	7	2	3	14	8	5	72	1	12	4	18	5	14					
		1.56%	0.09%	1.45%	1.07%	1.89%	2.68%	2.08%	0.64%	1.10%	1.05%	0.50%	0.59%	1.04%	0.51%	1.69%	1.89%	0.64%	0.95%	7.13%	0.56%	1.70%	0.63%	1.92%	2.55%	1.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	126	10	6	8	8	19	15	9	7	7	1	2	1	1	0	4	4	2	9	2	0	1	3	2	5					
