Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
"Наименование Избирательной комиссии:    Магнитогорск, Правобережная"																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411					
1	"Число избирателей, включенных в списки избирателей"	90080	1948	1430	1208	1143	1967	2643	1607	1493	1373	1548	1326	1676	1341	1472	1519	1557	1562	1652	2077	2047	1327	1645	1087	1766	1548	1574	214	1371	1521	1757	1623	2117	2002	1994	2024	1825	2203	1254	1738	1607	1886	1503	1421	1236	2111	1675	1721	1864	1692	2593	2138	1710	1906	1838					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	83364	1750	1300	1100	1050	1750	2450	1450	1350	1250	1450	1250	1550	1250	1350	1400	1450	1450	1550	1900	1850	1250	1500	1000	1600	1450	1500	214	1250	1400	1600	1450	1900	1800	1800	1850	1750	2050	1200	1800	1500	1800	1650	1300	1150	1900	1550	1600	1700	1550	2400	1950	1600	1750	1700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	63976	1414	1006	779	778	1436	1901	1052	1021	952	1068	945	1170	920	1000	1077	1092	1115	1167	1486	1424	930	1117	774	1191	1070	1101	213	945	1052	1193	1062	1510	1408	1402	1421	1296	1547	963	1360	1199	1390	1152	1041	896	1509	1116	1231	1302	1247	2040	1499	1296	1413	1287					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4030	66	67	73	28	71	62	98	72	45	62	87	54	64	81	73	108	50	52	36	28	69	89	57	172	83	80	0	67	61	59	169	96	115	106	88	104	102	44	68	108	91	94	54	70	43	119	64	41	39	40	83	99	134	45					
6	Число погашенных избирательных бюллетеней	15356	270	227	248	244	243	487	300	257	253	320	218	326	266	269	250	250	285	331	378	396	251	294	169	237	297	319	1	238	287	348	219	294	277	292	341	350	401	193	372	193	319	404	205	184	348	315	305	357	264	320	368	205	203	368					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4030	66	67	73	28	71	62	98	72	45	62	87	54	64	81	73	108	50	52	36	28	69	89	57	172	83	80	0	67	61	59	169	96	115	106	88	104	102	44	68	108	91	94	54	70	43	119	64	41	39	40	83	99	134	45					
8	Число бюллетеней в стационарных ящиках для голосования	63966	1414	1006	779	778	1436	1901	1052	1021	952	1068	945	1170	920	997	1077	1092	1115	1167	1484	1424	928	1117	774	1191	1070	1101	213	945	1052	1193	1062	1510	1405	1402	1421	1296	1547	963	1360	1199	1390	1152	1041	896	1509	1116	1231	1302	1247	2040	1499	1296	1413	1287					
9	Число недействительных избирательных бюллетеней	1120	26	28	10	18	23	40	24	14	15	11	1	27	27	13	25	28	14	19	24	30	25	17	10	21	12	34	0	21	22	23	21	19	23	31	25	32	38	20	20	19	13	21	12	18	28	0	24	10	21	39	25	33	6	20					
10	Число действительных избирательных бюллетеней	66876	1454	1045	842	788	1484	1923	1126	1079	982	1119	1031	1197	957	1065	1125	1172	1151	1200	1496	1422	972	1189	821	1342	1141	1147	213	991	1091	1229	1210	1587	1497	1477	1484	1368	1611	987	1408	1288	1468	1225	1083	948	1524	1235	1271	1333	1265	2041	1557	1362	1541	1312					
11	Число полученных открепительных  удостоверений	1760	30	20	20	20	40	37	25	25	25	33	85	30	20	25	20	25	25	25	30	30	20	25	20	29	25	20	0	30	20	23	50	30	25	35	25	38	39	20	200	35	30	40	30	20	35	30	20	20	35	57	35	38	38	33					
