Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Магнитогорск, Правобережная																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №2260									
1	Число избирателей, включенных в список избирателей	88086	2444	1387	1159	1093	1859	2376	1998	1456	1306	1308	1855	1640	1287	1409	1492	1480	1477	1542	1975	2010	1267	1579	1133	1619	1749	1544	217	1257	1732	1644	1412	1942	1854	2042	1958	1662	1771	1202	1353	1580	1858	1404	1652	1208	2151	1592	1519	1843	1769	2562	1730	1732	1958	1766	272									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	70791	1900	1100	900	900	1500	1900	1500	1100	1000	1100	1500	1300	1100	1100	1100	1100	1200	1200	1500	1600	1000	1200	900	1200	1400	1200	219	1000	1400	1300	1100	1500	1500	1500	1500	1300	1400	1000	1300	1200	1500	1400	1300	1100	1600	1300	1300	1500	1500	2400	1400	1500	1600	1400	272									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	55830	1573	830	667	624	1170	1438	1110	870	786	750	1161	975	738	856	949	907	1000	995	1261	1186	784	922	706	1014	1152	892	217	775	1117	1040	857	1229	1116	1358	1227	1033	1152	774	856	962	1083	961	1071	832	1418	970	1059	1168	1210	2052	1099	1272	1454	1108	44									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3159	49	34	46	16	34	39	166	63	40	31	77	75	90	47	71	92	49	31	22	41	66	86	79	65	60	40	0	40	34	46	74	55	78	61	56	92	72	49	35	68	60	70	27	35	65	64	61	40	29	29	43	63	32	44	228									
6	Число погашенных избирательных бюллетеней	11801	278	236	187	260	296	423	224	167	174	319	262	250	272	197	80	101	151	174	217	373	150	192	115	121	187	268	2	185	249	214	169	216	306	81	217	175	176	177	409	170	357	369	202	233	117	266	180	292	261	319	258	165	114	248	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3159	49	34	46	16	34	39	166	63	40	31	77	75	90	47	71	92	49	31	22	41	66	86	79	65	60	40	0	40	34	46	74	55	78	61	56	92	72	49	35	68	60	70	27	35	65	64	61	40	29	29	43	63	32	44	228									
8	Число бюллетеней в стационарных ящиках для голосования	55787	1559	828	667	624	1170	1435	1109	870	786	750	1161	975	738	856	949	907	1000	995	1261	1186	784	922	706	1013	1152	892	217	775	1117	1040	857	1229	1115	1358	1227	1033	1150	774	856	962	1083	961	1071	832	1417	955	1059	1168	1210	2052	1099	1272	1451	1108	44									
9	Число недействительных избирательных бюллетеней	1165	24	26	10	14	36	27	28	20	16	12	15	34	20	13	14	16	23	18	29	16	26	20	16	23	32	20	0	19	31	16	15	29	21	32	27	18	17	24	14	22	25	15	23	13	29	23	26	19	19	30	28	26	25	25	6									
10	Число действительных избирательных бюллетеней	57781	1584	836	703	626	1168	1447	1247	913	810	769	1223	1016	808	890	1006	983	1026	1008	1254	1211	824	988	769	1055	1180	912	217	796	1120	1070	916	1255	1172	1387	1256	1107	1205	799	877	1008	1118	1016	1075	854	1453	996	1094	1189	1220	2051	1114	1309	1458	1127	266									
11	Число полученных открепительных  удостоверений	2429	70	25	15	30	40	60	36	30	35	50	110	35	40	45	35	40	35	50	40	35	35	30	35	45	50	35	0	30	35	20	35	55	40	40	35	65	47	35	250	50	45	35	45	30	46	50	30	50	30	65	50	55	40	35	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2128	60	19	10	26	36	54	33	30	34	35	92	26	38	30	25	38	34	36	37	29	26	28	26	36	36	32	0	23	31	16	29	53	39	37	35	52	46	35	250	41	27	31	33	26	42	50	29	48	30	65	36	44	40	34	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1878	21	18	10	7	27	19	65	30	16	24	76	25	33	24	38	37	14	19	15	29	17	15	19	110	26	6	0	17	12	12	18	47	27	163	56	13	41	11	12	12	6	5	15	43	119	11	22	19	38	74	13	131	167	19	15									
14	Число неиспользованных открепительных удостоверений	301	10	6	5	4	4	6	3	0	1	15	18	9	2	15	10	2	1	14	3	6	9	2	9	9	14	3	0	7	4	4	6	2	1	3	0	13	1	0	0	9	18	4	12	4	4	0	1	2	0	0	14	11	0	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	51	2	0	0	1	0	0	2	0	0	1	2	1	1	1	0	1	1	0	2	2	1	2	0	3	0	0	0	0	3	1	1	2	3	1	1	0	0	0	1	1	0	1	2	0	2	0	1	2	1	2	0	1	0	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	3314	100	60	42	37	67	93	67	63	49	48	75	48	51	36	53	67	46	67	86	50	41	56	47	71	61	48	6	53	65	47	53	46	81	90	60	46	72	48	59	61	68	78	65	57	87	53	62	75	67	103	67	69	74	62	11									
