Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Староминская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №4701	УИК №4702	УИК №4703	УИК №4704	УИК №4705	УИК №4706	УИК №4707	УИК №4708	УИК №4709	УИК №4710	УИК №4711	УИК №4712	УИК №4713	УИК №4714	УИК №4715	УИК №4716	УИК №4717	УИК №4718	УИК №4719	УИК №4720	УИК №4721	УИК №4722									
1	"Число избирателей, включенных в список избирателей"	30072	1810	2130	1366	1801	2141	1617	1742	1914	2160	1304	2133	1166	199	426	286	1253	458	1153	346	1305	1771	1591									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	31690	1960	2240	1310	1900	2270	1720	1790	1990	2280	1380	2240	1200	220	440	290	1390	550	1160	350	1470	1880	1660									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	20484	1006	1229	794	1306	1426	1125	1283	1106	1754	1062	1666	630	173	324	219	718	272	864	274	869	1252	1132									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3786	210	171	137	265	168	55	122	141	318	162	283	95	16	52	26	280	159	203	56	336	317	214									
6	Число погашенных избирательных бюллетеней	7420	744	840	379	329	676	540	385	743	208	156	291	475	31	64	45	392	119	93	20	265	311	314									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3786	210	171	137	265	168	55	122	141	318	162	283	95	16	52	26	280	159	203	56	336	317	214									
8	Число бюллетеней в стационарных ящиках для голосования	20484	1006	1229	794	1306	1426	1125	1283	1106	1754	1062	1666	630	173	324	219	718	272	864	274	869	1252	1132									
9	Число недействительных избирательных бюллетеней	289	24	23	9	25	23	23	5	17	22	9	12	10	5	3	0	11	7	9	1	15	18	18									
10	Число действительных избирательных бюллетеней	23981	1192	1377	922	1546	1571	1157	1400	1230	2050	1215	1937	715	184	373	245	987	424	1058	329	1190	1551	1328									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	120	3	9	8	6	3	5	2	6	7	8	15	5	4	1	0	7	1	6	1	5	11	7									
		0.49%	0.25%	0.64%	0.86%	0.38%	0.19%	0.42%	0.14%	0.48%	0.34%	0.65%	0.77%	0.69%	2.12%	0.27%	0.00%	0.70%	0.23%	0.56%	0.30%	0.41%	0.70%	0.52%									
14	Грудинин Павел Николаевич	3187	196	195	145	228	259	164	147	181	271	201	266	135	14	9	15	144	61	98	36	80	163	179									
		13.13%	16.12%	13.93%	15.57%	14.51%	16.25%	13.90%	10.46%	14.51%	13.08%	16.42%	13.65%	18.62%	7.41%	2.39%	6.12%	14.43%	14.15%	9.18%	10.91%	6.64%	10.39%	13.30%									
15	Жириновский Владимир Вольфович	1420	91	97	77	80	116	86	84	87	84	52	93	56	34	31	20	65	29	50	19	15	96	58									
		5.85%	7.48%	6.93%	8.27%	5.09%	7.28%	7.29%	5.98%	6.98%	4.05%	4.25%	4.77%	7.72%	17.99%	8.24%	8.16%	6.51%	6.73%	4.69%	5.76%	1.24%	6.12%	4.31%									
16	Путин Владимир Владимирович	18656	875	1034	669	1168	1154	872	1134	919	1644	914	1517	501	120	326	208	752	330	889	266	1065	1246	1053									
		76.87%	71.96%	73.86%	71.86%	74.35%	72.40%	73.90%	80.71%	73.70%	79.34%	74.67%	77.83%	69.10%	63.49%	86.70%	84.90%	75.35%	76.57%	83.32%	80.61%	88.38%	79.41%	78.23%									
17	Собчак Ксения Анатольевна	236	13	14	7	32	14	9	13	22	12	19	18	6	2	2	0	4	3	3	3	13	15	12									
		0.97%	1.07%	1.00%	0.75%	2.04%	0.88%	0.76%	0.93%	1.76%	0.58%	1.55%	0.92%	0.83%	1.06%	0.53%	0.00%	0.40%	0.70%	0.28%	0.91%	1.08%	0.96%	0.89%									
18	Сурайкин Максим Александрович	159	6	15	3	13	11	6	9	5	14	7	12	4	3	4	2	11	0	7	2	8	10	7									
		0.66%	0.49%	1.07%	0.32%	0.83%	0.69%	0.51%	0.64%	0.40%	0.68%	0.57%	0.62%	0.55%	1.59%	1.06%	0.82%	1.10%	0.00%	0.66%	0.61%	0.66%	0.64%	0.52%									
19	Титов Борис Юрьевич	115	6	8	5	14	8	7	6	5	7	7	7	7	5	0	0	2	0	4	0	2	7	8									
		0.47%	0.49%	0.57%	0.54%	0.89%	0.50%	0.59%	0.43%	0.40%	0.34%	0.57%	0.36%	0.97%	2.65%	0.00%	0.00%	0.20%	0.00%	0.37%	0.00%	0.17%	0.45%	0.59%									
20	Явлинский Григорий Алексеевич	88	2	5	8	5	6	8	5	5	11	7	9	1	2	0	0	2	0	1	2	2	3	4									
		0.36%	0.16%	0.36%	0.86%	0.32%	0.38%	0.68%	0.36%	0.40%	0.53%	0.57%	0.46%	0.14%	1.06%	0.00%	0.00%	0.20%	0.00%	0.09%	0.61%	0.17%	0.19%	0.30%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
