Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Виноградовская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299					
1	"Число избирателей, внесенных в список избирателей"	15208	427	966	430	1949	417	416	138	246	438	635	553	432	288	250	503	1525	2181	1610	156	517	615	516					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15395	430	990	420	2010	425	420	140	245	450	650	570	435	290	230	500	1545	2200	1640	140	540	605	520					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	124	0	44	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	46	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6223	141	373	159	632	129	205	57	113	187	214	222	177	134	128	252	635	1059	711	63	160	281	191					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1152	69	55	79	170	94	78	20	27	33	62	12	30	17	33	38	74	53	38	15	26	68	61					
6	Число погашенных избирательных бюллетеней	7896	220	518	182	1208	202	137	63	105	230	374	302	228	139	69	210	836	1088	891	62	308	256	268					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1276	69	99	79	170	94	78	20	27	33	62	46	30	17	33	38	74	53	38	15	72	68	61					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6223	141	373	159	632	129	205	57	113	187	214	222	177	134	128	252	635	1059	711	63	160	281	191					
9	Число недействительных избирательных бюллетеней	66	1	7	1	5	6	1	2	1	1	1	3	0	1	1	1	7	13	9	0	1	3	1					
10	Число действительных избирательных бюллетеней	7433	209	465	237	797	217	282	75	139	219	275	265	207	150	160	289	702	1099	740	78	231	346	251					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	192	7	7	7	16	7	7	6	6	9	9	7	7	7	7	1	15	21	15	6	7	11	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	85	0	1	0	3	1	7	0	1	0	2	5	3	3	2	0	8	17	10	3	7	9	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	40	1	1	2	0	0	0	3	1	2	0	2	0	3	3	0	2	3	5	3	0	4	5					
14	Число погашенных неиспользованных открепительных удостоверений	107	7	6	7	13	6	0	6	5	9	7	2	4	4	5	1	7	4	5	3	0	2	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1537	37	73	44	139	25	66	11	27	46	46	67	63	42	41	88	144	216	188	12	40	55	67					
		20.50%	17.62%	15.47%	18.49%	17.33%	11.21%	23.32%	14.29%	19.29%	20.91%	16.67%	25.00%	30.43%	27.81%	25.47%	30.34%	20.31%	19.42%	25.10%	15.38%	17.24%	15.76%	26.59%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1391	58	105	38	130	42	59	8	27	38	49	52	36	16	13	38	143	227	126	17	34	80	55					
		18.55%	27.62%	22.25%	15.97%	16.21%	18.83%	20.85%	10.39%	19.29%	17.27%	17.75%	19.40%	17.39%	10.60%	8.07%	13.10%	20.17%	20.41%	16.82%	21.79%	14.66%	22.92%	21.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	65	2	3	2	7	1	2	0	2	1	2	1	3	2	4	2	13	6	5	0	2	1	4					
		0.87%	0.95%	0.64%	0.84%	0.87%	0.45%	0.71%	0.00%	1.43%	0.45%	0.72%	0.37%	1.45%	1.32%	2.48%	0.69%	1.83%	0.54%	0.67%	0.00%	0.86%	0.29%	1.59%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1294	28	68	26	224	36	24	12	35	22	33	33	27	14	21	37	131	222	172	9	23	62	35					
		17.26%	13.33%	14.41%	10.92%	27.93%	16.14%	8.48%	15.58%	25.00%	10.00%	11.96%	12.31%	13.04%	9.27%	13.04%	12.76%	18.48%	19.96%	22.96%	11.54%	9.91%	17.77%	13.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	158	1	5	3	18	7	4	0	6	7	9	6	2	1	5	5	16	35	14	2	3	3	6					
		2.11%	0.48%	1.06%	1.26%	2.24%	3.14%	1.41%	0.00%	4.29%	3.18%	3.26%	2.24%	0.97%	0.66%	3.11%	1.72%	2.26%	3.15%	1.87%	2.56%	1.29%	0.86%	2.38%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2953	83	208	123	276	105	124	44	42	105	136	104	76	75	73	119	251	386	231	38	127	144	83					
		39.38%	39.52%	44.07%	51.68%	34.41%	47.09%	43.82%	57.14%	30.00%	47.73%	49.28%	38.81%	36.71%	49.67%	45.34%	41.03%	35.40%	34.71%	30.84%	48.72%	54.74%	41.26%	32.94%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	0	3	1	3	1	3	0	0	0	0	2	0	0	3	0	4	7	4	0	2	1	1					
		0.47%	0.00%	0.64%	0.42%	0.37%	0.45%	1.06%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	1.86%	0.00%	0.56%	0.63%	0.53%	0.00%	0.86%	0.29%	0.40%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
