Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Калязинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363					
1	"Число избирателей, внесенных в список избирателей"	17524	1853	1527	2349	2072	2437	1150	417	270	211	190	234	186	284	312	110	869	200	288	124	159	410	161	289	224	372	131	155	370	53	117					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16671	1700	1450	2200	1900	2300	1100	400	280	220	190	210	190	280	300	110	850	200	290	120	140	400	160	290	200	380	130	160	350	53	118					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8584	989	764	1222	1065	1242	588	196	177	113	94	98	64	83	133	46	362	98	125	73	67	168	82	109	85	158	88	60	99	19	117					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1780	58	64	22	47	44	55	100	33	61	44	82	77	85	61	32	132	17	58	29	47	113	48	47	70	80	33	75	132	34	0					
6	Число погашенных избирательных бюллетеней	6307	653	622	956	788	1014	457	104	70	46	52	30	49	112	106	32	356	85	107	18	26	119	30	134	45	142	9	25	119	0	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1780	58	64	22	47	44	55	100	33	61	44	82	77	85	61	32	132	17	58	29	47	113	48	47	70	80	33	75	132	34	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8570	988	764	1220	1065	1233	588	196	177	113	94	98	64	83	133	46	362	98	125	73	67	168	82	109	85	156	88	60	99	19	117					
9	Число недействительных избирательных бюллетеней	184	18	11	31	27	25	14	3	6	1	2	0	0	2	5	1	7	1	0	4	1	3	1	3	5	5	1	2	3	0	2					
10	Число действительных избирательных бюллетеней	10166	1028	817	1211	1085	1252	629	293	204	173	136	180	141	166	189	77	487	114	183	98	113	278	129	153	150	231	120	133	228	53	115					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	644	55	45	45	45	45	15	40	30	25	20	20	20	10	20	5	60	5	20	16	10	25	15	6	7	15	3	15	7	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	529	41	23	41	29	33	8	38	30	25	20	20	14	10	17	5	58	5	20	16	6	8	15	5	2	15	3	15	7	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	247	20	13	13	27	19	11	4	4	4	8	8	2	4	11	3	22	4	6	7	20	7	4	5	6	6	2	3	4	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	115	14	22	4	16	12	7	2	0	0	0	0	6	0	3	0	2	0	0	0	4	17	0	1	5	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	5	4	3	6	2	1	1	0	0	0	0	0	2	0	0	1	1	0	2	0	0	0	0	0	2	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2361	286	200	333	316	393	155	48	32	26	23	18	15	43	37	30	95	18	25	8	19	37	15	30	17	48	11	20	35	14	14					
		22.81%	27.34%	24.15%	26.81%	28.42%	30.78%	24.11%	16.22%	15.24%	14.94%	16.67%	10.00%	10.64%	25.60%	19.07%	38.46%	19.23%	15.65%	13.66%	7.84%	16.67%	13.17%	11.54%	19.23%	10.97%	20.34%	9.09%	14.81%	15.15%	26.42%	11.97%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1230	119	97	138	132	118	67	31	24	17	19	29	15	12	44	5	50	12	25	8	26	54	22	30	40	22	6	14	27	7	20					
		11.88%	11.38%	11.71%	11.11%	11.87%	9.24%	10.42%	10.47%	11.43%	9.77%	13.77%	16.11%	10.64%	7.14%	22.68%	6.41%	10.12%	10.43%	13.66%	7.84%	22.81%	19.22%	16.92%	19.23%	25.81%	9.32%	4.96%	10.37%	11.69%	13.21%	17.09%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	105	11	6	9	12	10	8	5	0	4	3	4	0	2	0	0	4	3	0	1	1	3	2	7	2	4	1	3	0	0	0					
		1.01%	1.05%	0.72%	0.72%	1.08%	0.78%	1.24%	1.69%	0.00%	2.30%	2.17%	2.22%	0.00%	1.19%	0.00%	0.00%	0.81%	2.61%	0.00%	0.98%	0.88%	1.07%	1.54%	4.49%	1.29%	1.69%	0.83%	2.22%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1579	186	127	187	140	222	87	45	22	13	18	36	24	55	33	9	85	17	29	22	10	29	9	29	17	32	19	27	28	10	12					
		15.26%	17.78%	15.34%	15.06%	12.59%	17.38%	13.53%	15.20%	10.48%	7.47%	13.04%	20.00%	17.02%	32.74%	17.01%	11.54%	17.21%	14.78%	15.85%	21.57%	8.77%	10.32%	6.92%	18.59%	10.97%	13.56%	15.70%	20.00%	12.12%	18.87%	10.26%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	226	27	15	25	27	36	14	4	1	2	6	1	3	1	5	1	19	4	7	0	2	2	0	2	0	7	2	1	4	1	7					
		2.18%	2.58%	1.81%	2.01%	2.43%	2.82%	2.18%	1.35%	0.48%	1.15%	4.35%	0.56%	2.13%	0.60%	2.58%	1.28%	3.85%	3.48%	3.83%	0.00%	1.75%	0.71%	0.00%	1.28%	0.00%	2.97%	1.65%	0.74%	1.73%	1.89%	5.98%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4620	395	367	513	450	470	294	159	125	111	67	90	83	53	70	31	232	60	96	59	55	153	80	55	74	116	81	66	133	21	61					
		44.64%	37.76%	44.32%	41.30%	40.47%	36.81%	45.72%	53.72%	59.52%	63.79%	48.55%	50.00%	58.87%	31.55%	36.08%	39.74%	46.96%	52.17%	52.46%	57.84%	48.25%	54.45%	61.54%	35.26%	47.74%	49.15%	66.94%	48.89%	57.58%	39.62%	52.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	45	4	5	6	8	3	4	1	0	0	0	2	1	0	0	1	2	0	1	0	0	0	1	0	0	2	0	2	1	0	1					
		0.43%	0.38%	0.60%	0.48%	0.72%	0.23%	0.62%	0.34%	0.00%	0.00%	0.00%	1.11%	0.71%	0.00%	0.00%	1.28%	0.40%	0.00%	0.55%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.85%	0.00%	1.48%	0.43%	0.00%	0.85%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
