Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    район Теплый Стан																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №3355	УИК №3356	УИК №3357					
1	"Число избирателей, внесенных в список избирателей"	83239	2465	2775	2509	2877	2695	2727	2500	2190	1715	1829	1895	2478	2536	2263	2213	2521	2739	2033	2368	2291	2394	2438	2686	2229	2252	2491	2032	1984	2587	2606	2740	2715	2641	2757	489	163	416					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	81520	2400	2800	2500	2800	2700	2700	2400	2100	1700	1800	1900	2500	2400	2200	2200	2500	2700	2000	2300	2200	2400	2200	2600	2200	2200	2500	2000	1900	2500	2600	2700	2600	2500	2700	500	170	450					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	45722	1335	1329	1590	1629	1278	1997	1207	1091	1275	1140	1370	1262	1111	1069	1050	1204	1290	1105	1423	1626	1657	1580	1452	1107	1056	1330	976	989	1282	1252	1424	1622	1270	1341	472	115	416					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1215	34	29	44	28	94	41	38	30	19	39	17	31	31	21	30	31	64	26	43	31	29	109	18	33	15	15	20	26	28	30	27	35	32	29	0	48	0					
6	Число погашенных избирательных бюллетеней	34583	1031	1442	866	1143	1328	662	1155	979	406	621	513	1207	1258	1110	1120	1265	1346	869	834	543	714	511	1130	1060	1129	1155	1004	885	1190	1318	1249	943	1198	1330	28	7	34					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1215	34	29	44	28	94	41	38	30	19	39	17	31	31	21	30	31	64	26	43	31	29	109	18	33	15	15	20	26	28	30	27	35	32	29	0	48	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	45498	1330	1300	1546	1601	1278	1997	1202	1091	1275	1101	1370	1262	1111	1065	1050	1204	1284	1091	1423	1626	1644	1580	1451	1104	1053	1330	956	989	1282	1252	1422	1615	1269	1341	472	115	416					
9	Число недействительных избирательных бюллетеней	946	35	42	38	39	42	28	21	22	25	22	8	41	20	13	21	23	23	27	30	8	31	19	32	33	19	38	26	25	38	30	30	41	38	0	0	2	16					
10	Число действительных избирательных бюллетеней	45767	1329	1287	1552	1590	1330	2010	1219	1099	1269	1118	1379	1252	1122	1073	1059	1212	1325	1090	1436	1649	1642	1670	1437	1104	1049	1307	950	990	1272	1252	1419	1609	1263	1370	472	161	400					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1700	50	60	40	60	40	40	40	40	40	50	50	60	40	50	40	60	50	40	40	40	70	40	50	55	40	60	50	40	60	55	60	40	60	60	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1318	39	44	33	48	34	28	24	35	32	35	41	45	33	33	33	56	42	27	35	34	52	35	40	42	30	42	39	36	42	49	43	38	44	48	1	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1112	42	9	12	45	20	16	55	35	34	35	29	47	18	13	23	14	15	30	37	47	18	46	30	21	27	27	24	37	57	35	31	61	45	23	16	20	18					
14	Число погашенных неиспользованных открепительных удостоверений	382	11	16	7	12	6	12	16	5	8	15	9	15	7	17	7	4	8	13	5	6	18	5	10	13	10	18	11	4	18	6	17	2	16	12	9	6	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	87	1	0	2	1	0	3	4	0	5	3	6	1	2	0	0	4	4	3	7	2	0	3	3	5	2	2	3	2	1	1	6	6	5	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7610	274	271	230	295	193	153	248	196	172	212	128	233	207	195	178	242	269	203	255	209	190	190	243	210	198	228	161	193	240	200	301	288	232	284	38	14	37					
		16.29%	20.09%	20.39%	14.47%	18.11%	14.07%	7.51%	20.00%	17.48%	13.29%	18.60%	9.23%	18.02%	18.13%	17.96%	16.48%	19.60%	19.96%	18.17%	17.39%	12.61%	11.36%	11.25%	16.54%	18.47%	18.54%	16.95%	16.50%	19.01%	18.32%	15.60%	20.77%	17.45%	17.83%	20.73%	8.05%	8.59%	8.89%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4548	101	146	146	185	151	131	124	110	85	99	87	142	177	152	137	156	114	111	141	134	137	159	154	151	135	143	101	100	143	96	144	165	104	130	21	8	28					
		9.74%	7.40%	10.99%	9.18%	11.36%	11.01%	6.43%	10.00%	9.81%	6.57%	8.68%	6.27%	10.98%	15.50%	13.99%	12.69%	12.63%	8.46%	9.94%	9.62%	8.09%	8.19%	9.41%	10.48%	13.28%	12.64%	10.63%	10.35%	9.85%	10.92%	7.49%	9.94%	10.00%	7.99%	9.49%	4.45%	4.91%	6.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	792	24	28	31	25	35	24	14	18	17	21	11	34	20	16	26	20	17	23	26	16	19	21	31	26	17	31	10	22	29	22	32	19	30	24	4	3	6					
		1.70%	1.76%	2.11%	1.95%	1.53%	2.55%	1.18%	1.13%	1.61%	1.31%	1.84%	0.79%	2.63%	1.75%	1.47%	2.41%	1.62%	1.26%	2.06%	1.77%	0.97%	1.14%	1.24%	2.11%	2.29%	1.59%	2.30%	1.02%	2.17%	2.21%	1.72%	2.21%	1.15%	2.31%	1.75%	0.85%	1.84%	1.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	11228	372	281	354	419	362	386	339	302	257	254	112	350	301	271	286	314	412	325	339	301	313	305	425	300	300	394	260	226	358	273	404	444	392	343	40	56	58					
		24.04%	27.27%	21.14%	22.26%	25.72%	26.38%	18.94%	27.34%	26.94%	19.86%	22.28%	8.07%	27.07%	26.36%	24.95%	26.48%	25.43%	30.56%	29.10%	23.12%	18.17%	18.71%	18.06%	28.93%	26.39%	28.09%	29.29%	26.64%	22.27%	27.33%	21.29%	27.88%	26.91%	30.13%	25.04%	8.47%	34.36%	13.94%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	7242	298	256	264	353	237	211	206	215	167	154	49	195	165	172	151	205	258	169	183	142	156	176	233	160	212	249	203	205	223	215	230	316	265	309	17	7	16					
