Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
"Наименование Избирательной комиссии:    Чита, Ингодинская"																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №224	УИК №225	УИК №226	УИК №227									
1	"Число избирателей, включенных в список избирателей"	52400	2931	3148	1330	2680	1685	2972	2694	2304	2013	1543	1939	1710	1924	1165	2215	2632	2067	1763	2263	2216	2415	2410	2970	399	678	334									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	47680	2600	2700	1100	2500	1600	2800	2600	2100	1900	1300	1700	1700	1600	1000	2000	2500	1900	1500	2100	2000	2200	2200	2800	350	680	250									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	31527	2014	2424	811	1362	714	1895	1525	1329	1358	868	1182	1105	1186	640	1338	1676	1077	947	1201	1424	1524	1198	1630	214	677	208									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1261	106	39	14	80	33	61	69	48	18	14	84	249	119	15	52	47	13	25	41	17	26	36	41	14	0	0									
6	Число погашенных избирательных бюллетеней	14892	480	237	275	1058	853	844	1006	723	524	418	434	346	295	345	610	777	810	528	858	559	650	966	1129	122	3	42									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1261	106	39	14	80	33	61	69	48	18	14	84	249	119	15	52	47	13	25	41	17	26	36	41	14	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	31524	2014	2424	811	1362	714	1895	1525	1329	1358	868	1180	1105	1186	640	1338	1676	1077	946	1201	1424	1524	1198	1630	214	677	208									
9	Число недействительных избирательных бюллетеней	343	13	22	6	3	9	15	14	19	8	10	17	8	11	3	20	12	16	11	17	15	15	11	17	2	45	4									
10	Число действительных избирательных бюллетеней	32442	2107	2441	819	1439	738	1941	1580	1358	1368	872	1247	1346	1294	652	1370	1711	1074	960	1225	1426	1535	1223	1654	226	632	204									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	197	4	5	6	9	4	8	18	7	6	6	13	14	9	3	18	12	6	7	2	9	13	0	4	2	9	3									
		0.60%	0.19%	0.20%	0.73%	0.62%	0.54%	0.41%	1.13%	0.51%	0.44%	0.68%	1.03%	1.03%	0.69%	0.46%	1.29%	0.70%	0.55%	0.72%	0.16%	0.62%	0.84%	0.00%	0.24%	0.88%	1.33%	1.44%									
14	Грудинин Павел Николаевич	4532	177	249	120	230	115	311	198	210	221	120	197	196	143	104	237	263	166	126	185	203	244	186	229	19	38	45									
		13.82%	8.35%	10.11%	14.55%	15.95%	15.39%	15.90%	12.42%	15.25%	16.06%	13.61%	15.59%	14.48%	10.96%	15.88%	17.05%	15.26%	15.23%	12.98%	14.90%	14.09%	15.74%	15.07%	13.70%	8.33%	5.61%	21.63%									
15	Жириновский Владимир Вольфович	3310	201	227	102	171	104	173	170	135	97	79	90	89	104	68	104	122	121	122	146	144	148	138	220	23	197	15									
		10.10%	9.48%	9.22%	12.36%	11.86%	13.92%	8.84%	10.66%	9.80%	7.05%	8.96%	7.12%	6.57%	7.97%	10.38%	7.48%	7.08%	11.10%	12.56%	11.76%	9.99%	9.55%	11.18%	13.17%	10.09%	29.10%	7.21%									
16	Путин Владимир Владимирович	23156	1628	1835	569	984	499	1378	1125	951	992	642	901	1002	986	457	949	1236	745	673	847	1012	1058	877	1164	175	337	134									
		70.63%	76.79%	74.50%	68.97%	68.24%	66.80%	70.45%	70.58%	69.06%	72.09%	72.79%	71.28%	74.00%	75.56%	69.77%	68.27%	71.74%	68.35%	69.31%	68.20%	70.23%	68.26%	71.07%	69.66%	76.75%	49.78%	64.42%									
17	Собчак Ксения Анатольевна	537	51	76	6	23	6	24	25	18	16	8	22	17	18	7	26	30	13	11	24	21	23	6	19	2	41	4									
		1.64%	2.41%	3.09%	0.73%	1.60%	0.80%	1.23%	1.57%	1.31%	1.16%	0.91%	1.74%	1.26%	1.38%	1.07%	1.87%	1.74%	1.19%	1.13%	1.93%	1.46%	1.48%	0.49%	1.14%	0.88%	6.06%	1.92%									
18	Сурайкин Максим Александрович	204	15	6	9	7	5	18	14	14	9	5	6	4	11	5	7	6	7	5	7	12	14	7	5	1	4	1									
		0.62%	0.71%	0.24%	1.09%	0.49%	0.67%	0.92%	0.88%	1.02%	0.65%	0.57%	0.47%	0.30%	0.84%	0.76%	0.50%	0.35%	0.64%	0.51%	0.56%	0.83%	0.90%	0.57%	0.30%	0.44%	0.59%	0.48%									
19	Титов Борис Юрьевич	253	13	23	4	8	2	14	10	13	10	5	8	13	12	4	12	15	11	14	8	17	18	5	6	3	3	2									
		0.77%	0.61%	0.93%	0.48%	0.55%	0.27%	0.72%	0.63%	0.94%	0.73%	0.57%	0.63%	0.96%	0.92%	0.61%	0.86%	0.87%	1.01%	1.44%	0.64%	1.18%	1.16%	0.41%	0.36%	1.32%	0.44%	0.96%									
20	Явлинский Григорий Алексеевич	253	18	20	3	7	3	15	20	10	17	7	10	11	11	4	17	27	5	2	6	8	17	4	7	1	3	0									
		0.77%	0.85%	0.81%	0.36%	0.49%	0.40%	0.77%	1.25%	0.73%	1.24%	0.79%	0.79%	0.81%	0.84%	0.61%	1.22%	1.57%	0.46%	0.21%	0.48%	0.56%	1.10%	0.32%	0.42%	0.44%	0.44%	0.00%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
