Выборы Президента Российской Федерации																																							
Дата голосования: 04.03.2012																																							
																																							
Наименование Избирательной комиссии:    Чита, Ингодинская																																							
																																							
Сводная таблица итогов голосования																																							
																																							
	Число участковых избирательных комиссий	28																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	28																																					
																																							
		Сумма	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68									
1	Число избирателей, включенных в список избирателей	53642	2888	2989	1602	2124	1232	2644	2509	2474	2235	1947	2105	1741	2468	1171	2358	2704	1950	1809	2203	2304	2560	1906	544	2888	375	786	948	178									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	43600	2700	2700	1200	1500	900	2000	2000	2000	2000	1600	1500	1500	2000	800	2000	2200	1500	1300	1700	2000	2200	1500	500	2000	300	900	800	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	33341	2071	2240	1114	1292	577	1619	1438	1493	1397	1073	1341	1184	1679	702	1444	1747	1107	957	1258	1481	1634	1020	284	1548	202	786	589	64									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1342	75	98	22	77	32	64	80	56	24	17	108	55	161	33	70	58	16	25	24	29	21	17	8	59	23	0	0	90									
6	Число погашенных избирательных бюллетеней	8917	554	362	64	131	291	317	482	451	579	510	51	261	160	65	486	395	377	318	418	490	545	463	208	393	75	114	211	146									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1342	75	98	22	77	32	64	80	56	24	17	108	55	161	33	70	58	16	25	24	29	21	17	8	59	23	0	0	90									
8	Число бюллетеней в стационарных ящиках для голосования	33310	2071	2239	1112	1292	577	1619	1438	1490	1397	1073	1341	1184	1679	702	1444	1747	1107	957	1234	1480	1634	1020	284	1548	202	786	589	64									
9	Число недействительных избирательных бюллетеней	349	11	12	11	19	10	13	12	16	18	5	18	13	13	8	13	17	14	13	17	16	19	12	0	14	2	27	6	0									
10	Число действительных избирательных бюллетеней	34303	2135	2325	1123	1350	599	1670	1506	1530	1403	1085	1431	1226	1827	727	1501	1788	1109	969	1241	1493	1636	1025	292	1593	223	759	583	154									
11	Число полученных открепительных  удостоверений	1145	50	55	50	30	30	40	40	40	40	50	64	50	75	30	40	50	40	31	40	50	55	30	10	25	30	0	100	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	881	50	54	30	16	10	35	32	34	33	29	63	22	71	9	35	32	30	26	33	43	53	28	4	20	6	0	83	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	921	39	28	19	21	5	59	27	48	38	28	25	47	63	15	40	48	27	26	39	31	37	17	12	29	13	51	43	46									
14	Число неиспользованных открепительных удостоверений	264	0	1	20	14	20	5	8	6	7	21	1	28	4	21	5	18	10	5	7	7	2	2	6	5	24	0	17	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	55	0	4	1	1	0	2	0	3	0	3	1	0	1	1	0	2	3	2	3	1	4	0	0	1	1	0	21	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
