Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																								
Дата голосования: 04.12.2011																								
																								
Наименование Избирательной комиссии:    Томпонская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573					
1	"Число избирателей, внесенных в список избирателей"	9651	666	1293	1161	1283	1260	205	85	340	424	127	266	563	717	995	101	89	76					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9364	600	1200	1000	1000	1200	200	100	350	450	120	444	580	750	1100	100	90	80					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	339	0	23	0	0	0	0	0	0	13	0	226	77	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4858	264	579	583	569	684	134	54	210	261	83	25	265	404	538	87	66	52					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	573	43	69	65	73	59	5	12	32	9	1	0	48	59	80	6	3	9					
6	Число погашенных избирательных бюллетеней	3594	293	529	352	358	457	61	34	108	167	36	193	190	287	482	7	21	19					
7	Число избирательных бюллетеней в переносных ящиках для голосования	912	43	92	65	73	59	5	12	32	22	1	226	125	59	80	6	3	9					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4858	264	579	583	569	684	134	54	210	261	83	25	265	404	538	87	66	52					
9	Число недействительных избирательных бюллетеней	48	2	3	5	8	4	0	0	1	5	2	7	5	1	3	0	1	1					
10	Число действительных избирательных бюллетеней	5722	305	668	643	634	739	139	66	241	278	82	244	385	462	615	93	68	60					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	185	5	8	22	12	15	5	5	10	15	5	5	10	13	40	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	126	1	6	21	8	1	2	2	10	8	5	0	10	13	37	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	33	0	7	4	5	4	1	0	1	0	0	1	0	4	3	0	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	59	4	2	1	4	14	3	3	0	7	0	5	0	0	3	3	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	3	2	1	0	0	0	0	0	1	0	2	0	1	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1202	69	119	156	140	144	32	19	33	40	20	21	52	126	191	11	21	8					
		20.83%	22.48%	17.73%	24.07%	21.81%	19.38%	23.02%	28.79%	13.64%	14.13%	23.81%	8.37%	13.33%	27.21%	30.91%	11.83%	30.43%	13.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	580	45	72	59	107	145	2	0	5	51	8	53	13	6	10	0	1	3					
		10.05%	14.66%	10.73%	9.10%	16.67%	19.52%	1.44%	0.00%	2.07%	18.02%	9.52%	21.12%	3.33%	1.30%	1.62%	0.00%	1.45%	4.92%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	21	1	2	5	3	4	0	0	0	0	0	3	1	0	2	0	0	0					
		0.36%	0.33%	0.30%	0.77%	0.47%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.26%	0.00%	0.32%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	717	39	82	81	74	129	13	10	27	27	4	26	34	53	89	7	16	6					
		12.43%	12.70%	12.22%	12.50%	11.53%	17.36%	9.35%	15.15%	11.16%	9.54%	4.76%	10.36%	8.72%	11.45%	14.40%	7.53%	23.19%	9.84%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	65	2	10	11	9	12	0	0	0	12	1	5	1	0	1	1	0	0					
		1.13%	0.65%	1.49%	1.70%	1.40%	1.62%	0.00%	0.00%	0.00%	4.24%	1.19%	1.99%	0.26%	0.00%	0.16%	1.08%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3109	148	376	327	298	304	92	37	173	146	49	134	283	276	320	74	30	42					
		53.88%	48.21%	56.04%	50.46%	46.42%	40.92%	66.19%	56.06%	71.49%	51.59%	58.33%	53.39%	72.56%	59.61%	51.78%	79.57%	43.48%	68.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	1	7	4	3	1	0	0	3	2	0	2	1	1	2	0	0	1					
		0.49%	0.33%	1.04%	0.62%	0.47%	0.13%	0.00%	0.00%	1.24%	0.71%	0.00%	0.80%	0.26%	0.22%	0.32%	0.00%	0.00%	1.64%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
