Выборы Президента Российской Федерации																																												
Дата голосования: 02.03.2008																																												
																																												
Наименование Избирательной комиссии:    Балахнинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
	Число участковых избирательных комиссий	37																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																										
																																												
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
1	"Число избирателей, включенных в списки избирателей"	65627	2273	2484	2650	2583	1307	1484	2697	2804	1700	1113	2388	2740	2566	2643	1432	2714	2716	2723	2799	1547	1514	1466	1443	1166	1642	1745	594	1288	1026	2346	531	431	1126	742	297	1060	1847					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	65800	2300	2500	2700	2600	1200	1500	2700	2800	1700	1100	2400	2800	2600	2600	1300	2700	2700	2700	2800	1600	1400	1600	1500	1100	1700	1800	600	1300	1000	2400	500	500	1200	800	300	1000	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	38423	1300	1699	1482	1512	668	795	1516	1489	847	706	1563	1769	1702	1633	593	1550	1777	1726	1751	760	804	870	950	569	856	1050	289	719	563	1283	282	222	840	479	141	630	1038					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5090	93	100	204	69	72	115	238	141	113	122	70	95	100	125	425	231	107	126	98	221	286	94	128	155	107	37	114	138	87	152	203	107	181	47	117	170	102					
6	Число погашенных избирательных бюллетеней	22287	907	701	1014	1019	460	590	946	1170	740	272	767	936	798	842	282	919	816	848	951	619	310	636	422	376	737	713	197	443	350	965	15	171	179	274	42	200	660					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5090	93	100	204	69	72	115	238	141	113	122	70	95	100	125	425	231	107	126	98	221	286	94	128	155	107	37	114	138	87	152	203	107	181	47	117	170	102					
8	Число бюллетеней в стационарных ящиках для голосования	38238	1300	1699	1482	1512	668	795	1516	1489	847	706	1563	1769	1702	1633	593	1550	1777	1726	1751	760	804	870	950	569	856	1050	289	715	563	1283	282	222	659	479	141	630	1038					
9	Число недействительных избирательных бюллетеней	810	36	128	21	14	13	2	20	23	17	15	27	47	52	28	30	28	63	24	48	11	19	21	0	7	7	12	2	12	6	17	4	6	8	8	2	18	14					
10	Число действительных избирательных бюллетеней	42518	1357	1671	1665	1567	727	908	1734	1607	943	813	1606	1817	1750	1730	988	1753	1821	1828	1801	970	1071	943	1078	717	956	1075	401	841	644	1418	481	323	832	518	256	782	1126					
11	Число полученных открепительных  удостоверений	922	30	30	30	20	17	5	30	35	25	15	30	35	30	25	12	60	37	25	64	15	20	25	40	10	26	22	8	25	10	20	15	10	14	50	20	13	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	810	28	16	25	19	16	4	27	35	17	15	22	35	25	24	11	60	33	19	54	12	11	24	40	9	23	22	4	21	9	18	15	6	12	49	19	11	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	469	5	20	22	18	4	8	7	10	14	12	36	11	13	18	12	24	15	12	20	7	2	11	4	11	7	1	13	11	7	49	4	10	11	14	8	11	7					
14	Число неиспользованных открепительных удостоверений	112	2	14	5	1	1	1	3	0	8	0	8	0	5	1	1	0	4	6	10	3	9	1	0	1	3	0	4	4	1	2	0	4	2	1	1	2	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	Богданов Андрей Владимирович	732	26	28	26	30	14	21	26	22	19	14	42	26	30	29	28	32	39	27	45	14	18	18	17	8	14	16	2	8	17	22	3	4	10	8	2	10	17					
		1.69%	1.87%	1.56%	1.54%	1.90%	1.89%	2.31%	1.48%	1.35%	1.98%	1.69%	2.57%	1.39%	1.66%	1.65%	2.75%	1.80%	2.07%	1.46%	2.43%	1.43%	1.65%	1.87%	1.58%	1.10%	1.45%	1.47%	0.50%	0.94%	2.62%	1.53%	0.62%	1.22%	1.19%	1.52%	0.78%	1.25%	1.49%					
19	Жириновский Владимир Вольфович	5608	167	213	212	205	93	105	263	193	142	139	288	264	208	238	186	233	200	201	270	102	156	126	117	65	107	137	55	74	71	176	51	32	102	103	25	91	198					
		12.94%	11.99%	11.84%	12.57%	12.97%	12.57%	11.54%	14.99%	11.84%	14.79%	16.79%	17.64%	14.16%	11.54%	13.54%	18.27%	13.08%	10.62%	10.85%	14.60%	10.40%	14.31%	13.07%	10.85%	8.98%	11.11%	12.60%	13.65%	8.68%	10.92%	12.26%	10.52%	9.73%	12.14%	19.58%	9.69%	11.38%	17.37%					
20	Зюганов Геннадий Андреевич	11227	436	508	472	484	226	251	448	467	252	193	422	489	541	501	271	446	454	592	451	222	274	241	294	175	254	294	76	185	136	297	104	70	142	107	51	128	273					
		25.91%	31.30%	28.24%	27.99%	30.61%	30.54%	27.58%	25.54%	28.65%	26.25%	23.31%	25.84%	26.23%	30.02%	28.50%	26.62%	25.04%	24.10%	31.97%	24.39%	22.63%	25.14%	25.00%	27.27%	24.17%	26.38%	27.05%	18.86%	21.69%	20.92%	20.70%	21.44%	21.28%	16.90%	20.34%	19.77%	16.00%	23.95%					
21	Медведев Дмитрий Анатольевич	24951	728	922	955	848	394	531	997	925	530	467	854	1038	971	962	503	1042	1128	1008	1035	632	623	558	650	469	581	628	268	574	420	923	323	217	578	300	178	553	638					
		57.59%	52.26%	51.25%	56.64%	53.64%	53.24%	58.35%	56.84%	56.75%	55.21%	56.40%	52.30%	55.69%	53.88%	54.72%	49.41%	58.51%	59.87%	54.43%	55.98%	64.42%	57.16%	57.88%	60.30%	64.78%	60.33%	57.77%	66.50%	67.29%	64.62%	64.32%	66.60%	65.96%	68.81%	57.03%	68.99%	69.13%	55.96%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
