Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Елецкая																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519					
1	"Число избирателей, внесенных в списки избирателей"	22989	1964	336	468	352	807	200	280	1054	250	273	399	122	600	211	183	1454	1132	836	279	99	171	1268	1145	693	2210	581	509	1013	320	1181	1201	340	818	240					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22370	1900	310	450	350	780	199	275	1054	249	256	388	117	600	205	180	1440	1120	786	270	100	165	1250	1110	698	2050	560	480	990	317	1134	1207	340	810	230					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15671	1513	199	338	260	514	97	150	682	128	169	284	46	435	127	119	967	661	607	181	50	85	1069	902	470	1294	311	351	807	131	893	776	202	662	191					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	3894	187	110	72	42	182	75	91	170	68	68	94	59	48	42	37	233	258	103	43	36	76	124	108	179	335	106	68	144	116	174	207	112	98	29					
6	Число погашенных избирательных бюллетеней	2805	200	1	40	48	84	27	34	202	53	19	10	12	117	36	24	240	201	76	46	14	4	57	100	49	421	143	61	39	70	67	224	26	50	10					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3894	187	110	72	42	182	75	91	170	68	68	94	59	48	42	37	233	258	103	43	36	76	124	108	179	335	106	68	144	116	174	207	112	98	29					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15671	1513	199	338	260	514	97	150	682	128	169	284	46	435	127	119	967	661	607	181	50	85	1069	902	470	1294	311	351	807	131	893	776	202	662	191					
9	Число недействительных избирательных бюллетеней	180	52	1	4	0	0	0	6	5	1	3	0	1	9	3	1	10	6	8	1	0	1	7	3	1	25	0	1	2	3	15	7	0	0	4					
10	Число действительных избирательных бюллетеней	19385	1648	308	406	302	696	172	235	847	195	234	378	104	474	166	155	1190	913	702	223	86	160	1186	1007	648	1604	417	418	949	244	1052	976	314	760	216					
