Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Павлово-Посадская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162									
1	Число избирателей, включенных в список избирателей	67774	380	1041	2405	1757	708	875	1225	2155	1780	1785	1776	2177	1813	1179	1438	1373	1452	2166	1091	2526	1664	2120	2197	1830	1850	1487	1746	1404	1450	1868	1485	1019	1131	1890	2126	245	723	326	342	901	1532	186	2617	566	1828	274	725	399	323	418									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	66630	400	1000	2400	1700	650	850	1050	2150	1700	1750	1700	2150	1800	1000	1500	1400	1450	2150	1100	2500	1650	2150	2200	1850	1850	1500	1750	1350	1350	1800	1400	1000	1100	1900	2050	240	750	260	310	900	1550	210	2650	500	1850	270	740	400	300	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	36203	292	534	1285	975	426	443	699	1248	986	958	967	1280	987	564	778	699	824	1043	569	1399	759	1166	1280	1058	1027	708	921	843	719	1020	816	434	602	864	1198	84	388	112	149	355	753	90	1457	280	1020	189	366	175	169	245									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2620	86	38	40	101	21	29	34	49	76	47	44	25	26	54	48	28	23	45	22	73	44	58	45	35	38	35	31	16	126	51	36	75	47	33	36	57	39	121	67	98	87	26	94	70	61	27	78	68	41	71									
6	Число погашенных избирательных бюллетеней	27807	22	428	1075	624	203	378	317	853	638	745	689	845	787	382	674	673	603	1062	509	1028	847	926	875	757	785	757	798	491	505	729	548	491	451	1003	816	99	323	27	94	447	710	94	1099	150	769	54	296	157	90	84									
