Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
"Наименование Избирательной комиссии:    Ульяновск, Засвияжская N1"																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №3701	УИК №3702	УИК №3703	УИК №3704	УИК №3705	УИК №3706	УИК №3707	УИК №3708	УИК №3709	УИК №3710	УИК №3711	УИК №3712	УИК №3713	УИК №3714	УИК №3715	УИК №3716	УИК №3717	УИК №3718	УИК №3719	УИК №3720	УИК №3721	УИК №3722	УИК №3723	УИК №3724	УИК №3725	УИК №3726	УИК №3727	УИК №3728	УИК №3729	УИК №3730	УИК №3731	УИК №3732	УИК №3733	УИК №3734	УИК №3735	УИК №3736	УИК №3737	УИК №3738	УИК №3739	УИК №3740	УИК №3741	УИК №3742	УИК №3743	УИК №3744	УИК №3745	УИК №3746	УИК №3747									
1	"Число избирателей, включенных в список избирателей"	77554	1641	1541	1541	1486	1130	1468	1373	2024	1908	2028	2088	1681	1400	1536	1533	1107	1910	2025	1488	1380	2236	1608	1557	1270	1547	1550	1563	1528	2015	2278	1793	1386	2177	1715	1428	2216	1972	2080	1907	1852	2096	2172	1395	1373	1238	507	807									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	75650	1600	1500	1500	1400	1000	1500	1400	2000	1800	2000	2000	1600	1300	1500	1500	1000	1900	1900	1500	1400	2200	1600	1500	1200	1500	1500	1500	1500	2000	2300	1700	1300	2200	1700	1400	2200	1900	2000	1900	1800	2000	2200	1400	1300	1200	500	850									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	42550	901	948	963	931	641	837	737	1052	1128	1147	1287	964	839	874	905	569	1168	1063	841	741	1287	842	895	606	799	871	910	763	1115	1234	961	688	1142	856	762	997	928	1085	1084	783	1070	1289	770	764	739	283	491									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2310	59	66	43	37	23	38	19	20	70	63	72	60	29	47	35	27	34	131	22	59	53	44	39	21	21	31	50	32	50	68	35	30	27	52	67	28	157	44	21	22	44	26	28	27	18	24	297									
6	Число погашенных избирательных бюллетеней	30790	640	486	494	432	336	625	644	928	602	790	641	576	432	579	560	404	698	706	637	600	860	714	566	573	680	598	540	705	835	998	704	582	1031	792	571	1175	815	871	795	995	886	885	602	509	443	193	62									
