Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Мишкинская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681					
1	"Число избирателей, внесенных в список"	16824	1803	1649	562	461	1119	1392	196	383	675	93	135	810	83	223	128	580	219	88	1671	510	830	139	374	89	379	276	248	249	148	140	371	150	290	253	108					
2	Число полученных избирательных бюллетеней	17202	1780	1639	630	523	1285	1408	194	384	681	91	133	811	83	230	130	583	230	99	1677	514	833	140	365	92	381	279	247	265	151	145	387	160	288	254	110					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	9836	752	710	318	194	651	743	125	284	470	69	105	471	62	168	89	293	137	69	910	319	561	113	273	80	290	209	206	201	118	83	270	86	197	173	37					
5	"Число избирательных бюллетеней, выданных вне помещения"	1521	71	96	45	113	64	51	30	13	21	8	0	89	11	17	14	154	51	5	126	85	66	10	59	0	18	36	17	25	24	29	30	45	29	12	57					
6	Число погашенных избирательных бюллетеней	5845	957	833	267	216	570	614	39	87	190	14	28	251	10	45	27	136	42	25	641	110	206	17	33	12	73	34	24	39	9	33	87	29	62	69	16					
7	Число избирательных бюллетеней в переносных ящиках	1521	71	96	45	113	64	51	30	13	21	8	0	89	11	17	14	154	51	5	126	85	66	10	59	0	18	36	17	25	24	29	30	45	29	12	57					
8	Число бюллетеней в стационарных ящиках для голосования	9836	752	710	318	194	651	743	125	284	470	69	105	471	62	168	89	293	137	69	910	319	561	113	273	80	290	209	206	201	118	83	270	86	197	173	37					
9	Число недействительных избирательных бюллетеней	111	11	13	3	3	8	6	2	0	7	0	1	5	1	4	2	2	0	0	10	7	10	0	0	0	6	0	0	1	1	2	3	0	1	2	0					
10	Число действительных избирательных бюллетеней	11246	812	793	360	304	707	788	153	297	484	77	104	555	72	181	101	445	188	74	1026	397	617	123	332	80	302	245	223	225	141	110	297	131	225	183	94					
11	Число полученных открепительных  удостоверений	434	44	42	16	13	33	36	5	10	17	2	2	20	2	6	3	15	6	2	42	13	21	4	9	2	10	7	6	7	4	4	10	4	7	7	3					
12	Число выданных открепительных удостоверений	108	7	7	6	1	10	6	0	1	1	1	1	4	0	4	0	6	1	0	15	5	0	1	0	0	4	4	0	6	0	2	10	2	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	78	11	6	4	3	6	3	1	1	2	0	2	4	2	2	0	3	0	0	8	1	4	2	1	1	1	3	0	3	0	0	4	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	326	37	35	10	12	23	30	5	9	16	1	1	16	2	2	3	9	5	2	27	8	21	3	9	2	6	3	6	1	4	2	0	2	7	4	3					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	. Глазьев Сергей Юрьевич	316	35	18	15	14	25	27	5	15	14	8	3	17	3	3	0	6	2	0	31	10	20	2	3	0	6	1	3	2	4	1	9	4	5	4	1					
		2.78%	4.25%	2.23%	4.13%	4.56%	3.50%	3.40%	3.23%	5.05%	2.85%	10.39%	2.86%	3.04%	4.11%	1.62%	0.00%	1.34%	1.06%	0.00%	2.99%	2.48%	3.19%	1.63%	0.90%	0.00%	1.95%	0.41%	1.35%	0.88%	2.82%	0.89%	3.00%	3.05%	2.21%	2.16%	1.06%					
19	. Малышкин Олег Александрович	448	15	27	15	13	25	34	9	16	18	6	4	22	6	10	5	19	3	3	29	17	23	4	28	0	10	10	8	14	9	5	11	7	10	10	3					
		3.94%	1.82%	3.35%	4.13%	4.23%	3.50%	4.28%	5.81%	5.39%	3.67%	7.79%	3.81%	3.93%	8.22%	5.41%	4.85%	4.25%	1.60%	4.05%	2.80%	4.21%	3.67%	3.25%	8.43%	0.00%	3.25%	4.08%	3.59%	6.19%	6.34%	4.46%	3.67%	5.34%	4.42%	5.41%	3.19%					
20	. Миронов Сергей Михайлович	49	6	1	0	2	5	2	0	1	1	0	1	4	0	0	0	0	0	1	9	5	0	1	1	1	0	3	2	1	1	0	0	1	0	0	0					
		0.43%	0.73%	0.12%	0.00%	0.65%	0.70%	0.25%	0.00%	0.34%	0.20%	0.00%	0.95%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	1.35%	0.87%	1.24%	0.00%	0.81%	0.30%	1.25%	0.00%	1.22%	0.90%	0.44%	0.70%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%					
21	. Путин Владимир Владимирович	7993	567	561	267	211	487	588	106	202	340	46	73	420	53	127	73	359	144	61	725	243	464	91	245	65	194	157	126	180	107	81	172	96	163	125	74					
		70.38%	68.89%	69.60%	73.55%	68.73%	68.11%	74.06%	68.39%	68.01%	69.25%	59.74%	69.52%	75.00%	72.60%	68.65%	70.87%	80.31%	76.60%	82.43%	69.98%	60.15%	74.00%	73.98%	73.80%	81.25%	62.99%	64.08%	56.50%	79.65%	75.35%	72.32%	57.33%	73.28%	72.12%	67.57%	78.72%					
22	. Хакамада Ирина Муцуовна	147	14	16	8	9	10	9	0	3	8	1	4	6	0	2	4	4	2	0	14	8	3	1	1	0	5	1	2	1	3	1	3	1	1	2	0					
		1.29%	1.70%	1.99%	2.20%	2.93%	1.40%	1.13%	0.00%	1.01%	1.63%	1.30%	3.81%	1.07%	0.00%	1.08%	3.88%	0.89%	1.06%	0.00%	1.35%	1.98%	0.48%	0.81%	0.30%	0.00%	1.62%	0.41%	0.90%	0.44%	2.11%	0.89%	1.00%	0.76%	0.44%	1.08%	0.00%					
23	. Харитонов Николай Михайлович	2085	161	154	52	47	142	118	29	46	87	14	14	78	10	39	10	53	35	9	205	111	98	21	48	11	81	64	77	23	14	20	100	20	46	33	15					
		18.36%	19.56%	19.11%	14.33%	15.31%	19.86%	14.86%	18.71%	15.49%	17.72%	18.18%	13.33%	13.93%	13.70%	21.08%	9.71%	11.86%	18.62%	12.16%	19.79%	27.48%	15.63%	17.07%	14.46%	13.75%	26.30%	26.12%	34.53%	10.18%	9.86%	17.86%	33.33%	15.27%	20.35%	17.84%	15.96%					
																																										
24	Против всех	208	14	16	3	8	13	10	4	14	16	2	5	8	0	0	9	4	2	0	13	3	9	3	6	3	6	9	5	4	3	2	2	2	0	9	1					
		1.83%	1.70%	1.99%	0.83%	2.61%	1.82%	1.26%	2.58%	4.71%	3.26%	2.60%	4.76%	1.43%	0.00%	0.00%	8.74%	0.89%	1.06%	0.00%	1.25%	0.74%	1.44%	2.44%	1.81%	3.75%	1.95%	3.67%	2.24%	1.77%	2.11%	1.79%	0.67%	1.53%	0.00%	4.86%	1.06%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
