Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    район Строгино																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №2848	УИК №2849	УИК №2850	УИК №2851	УИК №2852	УИК №2853	УИК №2854	УИК №2855	УИК №2856	УИК №2857	УИК №2858	УИК №2859	УИК №2860	УИК №2861	УИК №2862	УИК №2863	УИК №2864	УИК №2865	УИК №2866	УИК №2867	УИК №2868	УИК №2869	УИК №2870	УИК №2871	УИК №2872	УИК №2873	УИК №2874	УИК №2875	УИК №2876	УИК №2877	УИК №2878	УИК №2879	УИК №2880	УИК №2881	УИК №2882	УИК №2883	УИК №2884	УИК №2885	УИК №2886	УИК №2887	УИК №2888					
1	"Число избирателей, внесенных в списки избирателей"	92150	2136	2865	2360	2534	2800	2511	1256	2670	2444	2220	2172	2505	2402	2295	2293	2654	2138	2357	2729	1520	2062	2375	2042	2541	1813	1779	2539	2108	2020	2227	1613	1645	2441	2716	2609	2528	2681	1954	2502	2694	400					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	75450	1800	2300	1900	2100	2300	2100	1100	2200	2000	1800	1800	2100	2000	1900	1900	2200	1800	1900	2200	1300	1700	1900	1700	2100	1500	1500	2100	1700	1650	1800	1300	1400	2000	2200	2100	2000	1900	1600	2100	2200	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	46083	1066	1419	1196	1319	1438	1229	636	1265	1164	1075	1143	1331	1191	1160	1226	1264	1021	1037	1304	770	1095	1237	1048	1231	906	839	1291	1010	880	1076	841	780	1173	1349	1306	1352	1564	986	1235	1431	199					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	871	23	19	24	19	20	21	14	14	21	24	12	24	15	34	13	22	28	22	28	15	18	23	15	17	10	34	27	18	15	31	9	15	20	37	25	28	12	24	13	46	22					
6	Число погашенных избирательных бюллетеней	28496	711	862	680	762	842	850	450	921	815	701	645	745	794	706	661	914	751	841	868	515	587	640	637	852	584	627	782	672	755	693	450	605	807	814	769	620	324	590	852	723	79					
7	Число избирательных бюллетеней в переносных ящиках для голосования	871	23	19	24	19	20	21	14	14	21	24	12	24	15	34	13	22	28	22	28	15	18	23	15	17	10	34	27	18	15	31	9	15	20	37	25	28	12	24	13	46	22					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	45844	1059	1412	1183	1308	1438	1222	635	1260	1158	1069	1143	1322	1185	1126	1224	1264	993	1033	1299	769	1077	1234	1048	1231	902	838	1274	1010	878	1070	841	780	1171	1345	1303	1349	1552	982	1230	1428	199					
9	Число недействительных избирательных бюллетеней	703	14	15	13	14	20	25	9	16	19	27	24	14	22	22	15	7	6	20	16	13	26	17	19	26	9	8	22	14	11	13	7	17	10	22	27	19	31	16	31	19	8					
10	Число действительных избирательных бюллетеней	46012	1068	1416	1194	1313	1438	1218	640	1258	1160	1066	1131	1332	1178	1138	1222	1279	1015	1035	1311	771	1069	1240	1044	1222	903	864	1279	1014	882	1088	843	778	1181	1360	1301	1358	1533	990	1212	1455	213					
