Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Петуховская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №1155	УИК №1162									
1	Число избирателей, включенных в список избирателей	17803	435	119	966	1062	1067	578	1324	48	924	1005	899	1029	290	559	194	45	279	332	284	309	101	259	234	652	447	60	45	457	62	74	89	871	468	72	210	70	354	274	121	454	51	53	488	89									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	18260	454	117	951	1076	1102	582	1386	79	961	925	905	1045	294	575	203	49	292	337	292	315	101	270	227	684	488	67	56	475	68	74	91	924	483	74	226	81	351	288	128	466	60	54	484	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10401	285	74	610	648	575	295	598	48	475	630	430	458	161	373	112	23	204	185	182	190	64	155	144	374	306	37	35	304	33	41	62	499	303	41	157	53	229	198	81	283	36	31	294	85									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1145	36	12	64	49	33	49	72	0	29	61	31	150	32	54	11	5	19	23	23	30	2	9	10	49	21	7	0	45	5	7	5	57	30	7	13	8	24	19	8	20	0	0	14	2									
6	Число погашенных избирательных бюллетеней	6714	133	31	277	379	494	238	716	31	457	234	444	437	101	148	80	21	69	129	87	95	35	106	73	261	161	23	21	126	30	26	24	368	150	26	56	20	98	71	39	163	24	23	176	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1145	36	12	64	49	33	49	72	0	29	61	31	150	32	54	11	5	19	23	23	30	2	9	10	49	21	7	0	45	5	7	5	57	30	7	13	8	24	19	8	20	0	0	14	2									
8	Число бюллетеней в стационарных ящиках для голосования	10401	285	74	610	648	575	295	598	48	475	630	430	458	161	373	112	23	204	185	182	190	64	155	144	374	306	37	35	304	33	41	62	499	303	41	157	53	229	198	81	283	36	31	294	85									
9	Число недействительных избирательных бюллетеней	75	3	1	6	5	4	2	11	0	2	3	4	8	1	3	2	0	1	1	1	1	0	0	0	2	2	0	0	0	0	1	0	2	1	0	0	0	2	1	0	2	1	0	1	1									
10	Число действительных избирательных бюллетеней	11471	318	85	668	692	604	342	659	48	502	688	457	600	192	424	121	28	222	207	204	219	66	164	154	421	325	44	35	349	38	47	67	554	332	48	170	61	251	216	89	301	35	31	307	86									
11	Число полученных открепительных  удостоверений	429	20	2	17	19	15	8	15	0	25	14	18	15	4	35	7	2	6	6	3	4	2	15	2	16	8	5	2	11	2	2	5	24	8	3	13	10	8	18	8	14	8	2	8	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	403	20	0	17	19	15	3	15	0	24	14	18	15	4	33	7	2	6	3	2	4	0	13	2	16	8	5	2	11	0	2	5	24	8	1	13	8	8	18	8	14	8	0	8	0									
