Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Шушенская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2266									
1	Число избирателей, включенных в список избирателей	28459	720	1093	1793	1846	1610	1508	1175	1703	1441	1875	1842	379	124	261	1582	490	144	63	177	712	1851	1354	146	451	142	114	1840	264	144	1033	355	147	80									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	28536	703	1050	1800	1840	1605	1520	1190	1700	1445	1865	1875	396	125	264	1590	495	144	57	181	725	1875	1375	146	455	145	119	1815	257	144	1050	360	145	80									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15287	399	519	946	988	864	894	699	985	845	1135	984	158	63	152	832	245	65	43	88	333	884	647	56	211	75	71	973	145	63	585	190	97	53									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1080	71	87	76	27	29	68	38	38	57	74	46	35	7	8	61	27	6	4	3	73	77	33	7	14	12	4	42	6	3	29	16	2	0									
6	Число погашенных избирательных бюллетеней	12169	233	444	778	825	712	558	453	677	543	656	845	203	55	104	697	223	73	10	90	319	914	695	83	230	58	44	800	106	78	436	154	46	27									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1080	71	87	76	27	29	68	38	38	57	74	46	35	7	8	61	27	6	4	3	73	77	33	7	14	12	4	42	6	3	29	16	2	0									
8	Число бюллетеней в стационарных ящиках для голосования	15283	399	519	946	987	864	894	699	985	845	1135	981	158	63	152	832	245	65	43	88	333	884	647	56	211	75	71	973	145	63	585	190	97	53									
9	Число недействительных избирательных бюллетеней	166	1	2	8	13	10	14	9	9	10	14	8	1	1	3	11	3	1	0	2	3	15	4	2	1	1	1	10	0	1	5	1	2	0									
10	Число действительных избирательных бюллетеней	16197	469	604	1014	1001	883	948	728	1014	892	1195	1019	192	69	157	882	269	70	47	89	403	946	676	61	224	86	74	1005	151	65	609	205	97	53									
11	Число полученных открепительных  удостоверений	429	10	15	18	10	15	20	15	20	15	15	20	20	10	10	20	10	10	10	10	10	20	16	10	10	10	10	10	10	10	10	10	10	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	243	6	14	13	10	12	20	11	20	15	14	19	11	0	1	13	6	0	0	2	4	9	12	3	1	5	2	10	0	0	6	1	2	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	201	12	11	16	4	6	7	7	15	14	9	7	2	1	6	9	5	3	7	2	2	9	4	5	4	3	2	8	5	2	5	2	4	3									
14	Число неиспользованных открепительных удостоверений	186	4	1	5	0	3	0	4	0	0	1	1	9	10	9	7	4	10	10	8	6	11	4	7	9	5	8	0	10	10	4	9	8	9									
15	Число открепительных удостоверений, выданных избирателям ТИК	6	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
