Выборы Президента Российской Федерации																																																																			
Дата голосования: 04.03.2012																																																																			
																																																																			
Наименование Избирательной комиссии:    Октябрьская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	56																																																																	
																																																																			
		Сумма	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767									
1	Число избирателей, включенных в список избирателей	105281	2065	1731	2221	1443	2777	1784	2740	1593	1610	1346	2515	2899	2911	2724	2948	2669	2565	2819	2638	2644	2920	2288	2552	1462	2479	2577	2745	2099	2701	2602	2807	2138	2416	1463	2824	1187	2156	1900	581	2222	2323	818	746	339	1404	2058	1573	1726	407	566	829	1032	345	79	134	141									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	106755	2137	1700	2180	1480	2800	1780	2700	1650	1660	1350	2600	2900	2900	2750	2850	2700	2500	2900	2650	2650	2900	2200	2600	1550	2500	2600	2800	1900	2650	2600	2850	2170	2450	1500	2850	1280	2200	1930	690	2300	2300	910	885	353	1480	2160	1600	1830	405	650	940	1180	325	80	150	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	81013	1793	1320	1712	829	2373	1463	2349	890	1127	799	2258	2348	2494	1689	2308	2047	1827	1846	1721	2111	2252	1836	1890	1068	1746	2159	2255	1690	1988	2326	2563	1692	1902	947	2547	995	1436	1313	468	1650	2160	651	496	264	1049	1665	965	1239	264	382	579	758	202	79	112	121									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	10259	61	158	182	538	187	120	100	431	14	219	55	300	169	254	62	63	70	113	114	259	268	146	250	266	315	204	286	168	312	158	126	301	391	362	90	31	162	205	78	384	27	89	168	67	196	332	302	346	91	169	161	174	123	0	22	20									
6	Число погашенных избирательных бюллетеней	15478	283	222	286	113	240	197	251	329	519	332	287	252	237	807	480	590	603	941	815	280	380	218	460	216	439	237	259	42	350	116	161	177	157	191	213	254	602	412	144	265	113	170	221	22	235	159	333	245	50	99	200	248	0	1	16	9									
7	Число избирательных бюллетеней в переносных ящиках для голосования	10257	61	158	182	537	187	120	100	431	14	219	55	300	169	254	62	63	70	113	114	259	268	146	250	266	315	204	286	168	312	158	126	301	391	362	90	31	162	205	78	384	27	89	168	67	196	332	302	345	91	169	161	174	123	0	22	20									
8	Число бюллетеней в стационарных ящиках для голосования	80781	1793	1320	1711	829	2369	1463	2349	890	1127	799	2095	2320	2492	1689	2308	2047	1827	1845	1721	2111	2252	1836	1890	1065	1746	2159	2255	1690	1983	2326	2563	1691	1902	947	2533	994	1435	1307	468	1650	2160	651	496	264	1049	1665	965	1239	264	380	579	758	202	79	112	121									
9	Число недействительных избирательных бюллетеней	1026	55	0	18	34	12	18	18	22	18	18	28	61	18	6	5	18	19	29	22	0	1	27	100	18	14	3	5	26	2	58	19	36	26	18	32	21	18	22	4	28	9	4	7	4	26	11	21	11	2	5	8	20	0	0	1	0									
10	Число действительных избирательных бюллетеней	90012	1799	1478	1875	1332	2544	1565	2431	1299	1123	1000	2122	2559	2643	1937	2365	2092	1878	1929	1813	2370	2519	1955	2040	1313	2047	2360	2536	1832	2293	2426	2670	1956	2267	1291	2591	1004	1579	1490	542	2006	2178	736	657	327	1219	1986	1246	1573	353	544	732	912	325	79	133	141									
11	Число полученных открепительных  удостоверений	3611	51	40	90	40	100	40	65	50	50	50	120	85	95	90	90	120	90	112	100	110	104	90	84	50	80	80	115	40	70	90	91	60	80	51	70	80	60	40	40	50	70	30	80	40	40	50	50	70	13	25	55	70	5	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3475	51	40	90	36	94	40	65	50	50	48	113	85	95	90	81	116	77	112	100	103	102	90	82	47	76	78	111	40	70	90	91	44	67	46	64	73	60	40	40	50	70	30	76	37	40	50	45	70	12	21	55	70	2	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1653	58	28	170	16	18	40	27	32	42	38	36	29	52	25	49	38	48	30	45	47	40	10	26	6	20	4	1	46	35	59	21	39	8	29	18	24	17	14	7	17	27	24	12	18	9	27	34	12	12	4	14	4	11	0	112	24									
14	Число неиспользованных открепительных удостоверений	136	0	0	0	4	6	0	0	0	0	2	7	0	0	0	9	4	13	0	0	7	2	0	2	3	4	2	4	0	0	0	0	16	13	5	6	7	0	0	0	0	0	0	4	3	0	0	5	0	1	4	0	0	3	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	109	2	2	0	1	3	1	2	6	3	3	4	2	5	2	3	2	1	3	2	2	4	5	2	5	1	2	1	1	5	3	3	4	3	0	1	2	0	4	4	3	1	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
19	Жириновский Владимир Вольфович	3080	13	63	82	59	10	56	101	56	74	52	76	92	50	111	19	58	88	106	103	92	31	75	77	55	64	38	18	75	74	29	11	90	80	49	100	58	83	76	32	94	14	37	44	13	51	66	67	74	16	34	29	60	5	0	0	0									
		3.38%	0.70%	4.26%	4.33%	4.32%	0.39%	3.54%	4.12%	4.24%	6.49%	5.11%	3.53%	3.51%	1.88%	5.71%	0.80%	2.75%	4.64%	5.41%	5.61%	3.88%	1.23%	3.78%	3.60%	4.13%	3.11%	1.61%	0.71%	4.04%	3.22%	1.17%	0.41%	4.52%	3.49%	3.74%	3.81%	5.66%	5.20%	5.03%	5.86%	4.62%	0.64%	5.00%	6.63%	3.93%	4.10%	3.30%	5.29%	4.67%	4.51%	6.19%	3.92%	6.44%	1.54%	0.00%	0.00%	0.00%									
20	Зюганов Геннадий Андреевич	9479	190	123	298	178	124	169	218	131	148	118	178	277	363	319	172	289	180	339	329	153	209	273	203	161	180	120	394	202	213	128	271	234	239	160	320	113	198	165	40	161	58	74	73	32	164	269	126	156	25	64	65	88	5	0	0	0									
		10.41%	10.25%	8.32%	15.74%	13.03%	4.85%	10.68%	8.90%	9.92%	12.97%	11.59%	8.28%	10.57%	13.64%	16.42%	7.26%	13.70%	9.49%	17.31%	17.93%	6.46%	8.29%	13.77%	9.49%	12.10%	8.73%	5.08%	15.51%	10.87%	9.28%	5.15%	10.08%	11.75%	10.42%	12.22%	12.20%	11.02%	12.40%	10.91%	7.33%	7.92%	2.65%	10.00%	10.99%	9.67%	13.17%	13.47%	9.94%	9.85%	7.04%	11.66%	8.78%	9.44%	1.54%	0.00%	0.00%	0.00%									
21	Миронов Сергей Михайлович	1400	8	27	65	41	3	21	46	29	20	16	26	52	41	38	18	9	43	63	42	26	14	40	30	19	33	20	7	30	28	23	13	40	42	20	47	10	44	36	6	35	10	10	17	9	35	37	13	25	14	13	13	28	5	0	0	0									
		1.54%	0.43%	1.83%	3.43%	3.00%	0.12%	1.33%	1.88%	2.20%	1.75%	1.57%	1.21%	1.98%	1.54%	1.96%	0.76%	0.43%	2.27%	3.22%	2.29%	1.10%	0.56%	2.02%	1.40%	1.43%	1.60%	0.85%	0.28%	1.61%	1.22%	0.93%	0.48%	2.01%	1.83%	1.53%	1.79%	0.98%	2.76%	2.38%	1.10%	1.72%	0.46%	1.35%	2.56%	2.72%	2.81%	1.85%	1.03%	1.58%	3.94%	2.37%	1.76%	3.00%	1.54%	0.00%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	2328	8	38	99	66	4	47	89	77	31	31	27	119	65	84	28	13	77	64	90	38	96	75	65	39	43	35	9	40	45	34	8	64	41	36	77	42	58	46	17	49	10	24	21	4	38	50	41	41	11	13	26	33	2	0	0	0									
		2.56%	0.43%	2.57%	5.23%	4.83%	0.16%	2.97%	3.63%	5.83%	2.72%	3.05%	1.26%	4.54%	2.44%	4.32%	1.18%	0.62%	4.06%	3.27%	4.90%	1.60%	3.81%	3.78%	3.04%	2.93%	2.09%	1.48%	0.35%	2.15%	1.96%	1.37%	0.30%	3.21%	1.79%	2.75%	2.94%	4.10%	3.63%	3.04%	3.11%	2.41%	0.46%	3.24%	3.16%	1.21%	3.05%	2.50%	3.24%	2.59%	3.10%	2.37%	3.51%	3.54%	0.62%	0.00%	0.00%	0.00%									
23	Путин Владимир Владимирович	73725	1580	1227	1331	988	2403	1272	1977	1006	850	783	1815	2019	2124	1385	2128	1723	1490	1357	1249	2061	2169	1492	1665	1039	1727	2147	2108	1485	1933	2212	2367	1528	1865	1026	2047	781	1196	1167	447	1667	2086	591	502	269	931	1564	999	1277	287	420	599	703	308	79	133	141									
		80.98%	85.22%	83.02%	70.31%	72.33%	94.01%	80.35%	80.73%	76.15%	74.50%	76.92%	84.42%	77.06%	79.82%	71.28%	89.79%	81.66%	78.55%	69.31%	68.07%	86.96%	86.07%	75.28%	77.80%	78.06%	83.79%	90.86%	82.96%	79.92%	84.23%	89.05%	88.03%	76.71%	81.33%	78.38%	78.04%	76.20%	74.89%	77.18%	81.87%	81.96%	95.38%	79.86%	75.60%	81.27%	74.78%	78.32%	78.85%	80.62%	80.85%	76.50%	80.95%	75.43%	94.77%	100.00%	99.25%	100.00%									
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
