Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
Наименование Избирательной комиссии:    Октябрьская																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810					
1	"Число избирателей, включенных в списки избирателей"	104505	2089	1871	1889	1399	2965	1688	2588	1561	1640	1389	2124	2765	2962	2700	2969	2982	2615	2580	2584	2615	2875	2219	2708	1564	2614	2694	2872	2013	2642	2548	3024	2134	2512	1509	2339	1176	2187	1918	554	2293	1741	812	763	360	1456	2140	1639	1924	369	512	620	1083	322	143	106	145					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	101950	2000	1800	1803	1300	2800	1600	2600	1420	1600	1300	2300	2500	2700	2600	2900	2900	2600	2500	2500	2500	2815	2200	2700	1500	2600	2600	2900	1900	2600	2400	2900	2100	2500	1500	2400	1200	2200	1900	550	2300	1700	800	770	370	1470	2100	1600	1900	360	520	600	1040	326	150	106	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	79626	1793	1607	1673	1022	2561	1305	2377	898	1211	870	1640	1838	2021	1649	2017	2173	1759	1539	1563	2075	2631	1594	1962	1057	1973	2096	2289	1477	1966	2050	2314	1743	2068	1100	1903	868	1714	1587	424	2065	1608	643	561	286	1098	1846	1236	1547	272	284	435	760	225	143	106	104					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	10502	102	95	84	175	48	231	63	522	120	176	116	291	182	339	335	306	389	110	197	180	184	182	219	196	275	300	328	343	411	242	255	185	313	252	318	45	320	201	98	56	21	105	144	66	44	77	282	261	73	187	121	199	97	0	0	41					
6	Число погашенных избирательных бюллетеней	11822	105	98	46	103	191	64	160	0	269	254	544	371	497	612	548	421	452	851	740	245	0	424	519	247	352	204	283	80	223	108	331	172	119	148	179	287	166	112	28	179	71	52	65	18	328	177	82	92	15	49	44	81	4	7	0	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	10501	102	95	84	175	48	231	63	522	120	176	116	291	182	339	335	306	389	110	197	180	184	182	219	196	274	300	328	343	411	242	255	185	313	252	318	45	320	201	98	56	21	105	144	66	44	77	282	261	73	187	121	199	97	0	0	41					
8	Число бюллетеней в стационарных ящиках для голосования	79378	1792	1607	1673	1020	2561	1303	2376	898	1211	870	1640	1835	2019	1649	2012	2163	1758	1526	1559	2075	2447	1594	1962	1057	1973	2094	2288	1477	1966	2050	2314	1735	2068	1097	1903	867	1710	1587	424	2065	1608	643	561	286	1097	1846	1236	1547	272	284	435	760	225	143	106	104					
9	Число недействительных избирательных бюллетеней	720	8	0	14	53	13	13	21	0	15	3	19	3	7	19	7	21	19	17	4	0	10	53	41	6	4	3	7	47	47	0	0	13	11	46	7	5	10	14	1	16	17	5	2	10	35	5	12	5	1	2	4	10	15	0	0	0					
10	Число действительных избирательных бюллетеней	89159	1886	1702	1743	1142	2596	1521	2418	1420	1316	1043	1737	2123	2194	1969	2340	2448	2128	1619	1752	2255	2621	1723	2140	1247	2243	2391	2609	1773	2330	2292	2569	1907	2370	1303	2214	907	2020	1774	521	2105	1612	743	703	342	1106	1918	1506	1803	344	469	552	949	307	143	106	145					
11	Число полученных открепительных  удостоверений	2269	40	40	50	30	60	30	60	30	40	40	50	60	60	50	60	90	60	60	80	50	60	70	60	40	50	50	50	40	40	50	60	50	40	40	70	50	40	30	20	40	34	10	20	20	20	40	35	30	10	10	20	20	10	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1888	26	33	49	17	46	30	58	23	35	38	50	52	56	33	48	73	56	49	63	45	43	61	49	28	36	37	49	32	31	48	45	46	25	30	70	45	32	30	6	34	33	10	17	14	18	30	33	18	9	10	17	19	3	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	904	26	20	19	12	25	19	25	37	20	30	31	20	52	16	17	15	16	18	28	5	19	22	9	10	13	12	7	26	18	22	13	13	10	25	8	6	8	16	7	10	7	13	3	8	6	29	16	10	7	3	18	19	7	0	33	0					
14	Число неиспользованных открепительных удостоверений	381	14	7	1	13	14	0	2	7	5	2	0	8	4	17	12	17	4	11	17	5	17	9	11	12	14	13	1	8	9	2	15	4	15	10	0	5	8	0	14	6	1	0	3	6	2	10	2	12	1	0	3	1	7	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	141	6	2	1	4	5	6	0	3	6	2	0	7	3	3	3	4	2	3	2	6	5	1	2	3	3	4	1	1	6	1	7	4	4	1	4	0	2	0	2	6	1	0	0	0	2	1	4	6	1	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	312	3	1	1	9	7	5	14	0	11	6	6	11	8	18	4	16	9	15	12	3	5	8	24	5	4	2	6	3	2	2	0	2	2	7	4	11	5	7	1	5	9	4	0	3	3	2	10	4	5	1	2	5	0	0	0	0					
		0.35%	0.16%	0.06%	0.06%	0.75%	0.27%	0.33%	0.57%	0.00%	0.83%	0.57%	0.34%	0.52%	0.36%	0.91%	0.17%	0.65%	0.42%	0.92%	0.68%	0.13%	0.19%	0.45%	1.10%	0.40%	0.18%	0.08%	0.23%	0.16%	0.08%	0.09%	0.00%	0.10%	0.08%	0.52%	0.18%	1.21%	0.25%	0.39%	0.19%	0.24%	0.55%	0.53%	0.00%	0.85%	0.26%	0.10%	0.66%	0.22%	1.45%	0.21%	0.36%	0.52%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	2967	21	51	47	60	72	39	72	15	103	12	17	52	23	154	101	143	131	146	123	18	74	126	111	26	32	29	59	27	46	69	51	22	47	22	72	100	104	44	28	21	29	22	32	12	75	47	98	48	13	17	19	28	14	0	3	0					
		3.30%	1.11%	2.99%	2.68%	5.02%	2.76%	2.54%	2.95%	1.06%	7.74%	1.15%	0.97%	2.45%	1.04%	7.75%	4.30%	5.79%	6.10%	8.92%	7.00%	0.80%	2.81%	7.09%	5.09%	2.08%	1.42%	1.21%	2.26%	1.48%	1.94%	3.01%	1.99%	1.15%	1.97%	1.63%	3.24%	10.96%	5.12%	2.46%	5.36%	0.99%	1.78%	2.94%	4.54%	3.41%	6.57%	2.44%	6.46%	2.65%	3.77%	3.61%	3.42%	2.92%	4.35%	0.00%	2.83%	0.00%					
20	Зюганов Геннадий Андреевич	9951	214	170	218	177	207	98	150	141	155	89	58	249	405	366	385	391	305	379	349	53	236	305	282	169	214	254	193	190	261	206	308	134	165	138	290	148	180	149	47	212	147	74	64	47	188	223	175	100	30	70	62	93	34	0	4	0					
		11.07%	11.30%	9.99%	12.41%	14.81%	7.93%	6.39%	6.15%	9.93%	11.65%	8.51%	3.30%	11.71%	18.40%	18.41%	16.40%	15.84%	14.21%	23.17%	19.87%	2.35%	8.97%	17.17%	12.93%	13.49%	9.52%	10.61%	7.38%	10.44%	10.98%	8.99%	11.99%	6.98%	6.93%	10.23%	13.06%	16.23%	8.87%	8.33%	9.00%	9.99%	9.02%	9.89%	9.08%	13.35%	16.48%	11.60%	11.53%	5.53%	8.70%	14.86%	11.15%	9.70%	10.56%	0.00%	3.77%	0.00%					
21	Медведев Дмитрий Анатольевич	75929	1648	1480	1477	896	2310	1379	2182	1264	1047	936	1656	1811	1758	1431	1850	1898	1683	1079	1268	2181	2306	1284	1723	1047	1993	2106	2351	1553	2021	2015	2210	1749	2156	1136	1848	648	1731	1574	445	1867	1427	643	607	280	840	1646	1223	1651	296	381	469	823	259	143	99	145					
		84.48%	87.01%	86.96%	84.06%	74.98%	88.54%	89.90%	89.46%	89.01%	78.66%	89.48%	94.31%	85.18%	79.87%	71.98%	78.82%	76.87%	78.39%	65.95%	72.21%	96.72%	87.65%	72.30%	79.00%	83.56%	88.70%	87.97%	89.87%	85.33%	85.02%	87.91%	86.03%	91.09%	90.55%	84.21%	83.21%	71.05%	85.27%	88.03%	85.25%	88.02%	87.60%	85.96%	86.10%	79.55%	73.62%	85.60%	80.57%	91.32%	85.80%	80.89%	84.35%	85.82%	80.43%	100.00%	93.40%	100.00%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
