Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Одесская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1929	УИК №1930	УИК №1931									
1	"Число избирателей, включенных в список избирателей"	11968	915	915	120	734	568	682	541	865	189	781	277	104	164	73	551	158	151	760	836	884	892	404	404									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10427	700	700	121	700	550	650	500	700	192	700	250	105	168	75	500	154	162	700	700	700	700	350	350									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7460	596	601	80	432	353	481	373	508	125	433	189	78	94	51	287	86	93	458	537	558	550	233	264									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	588	24	22	9	41	42	31	61	39	16	33	10	6	7	5	37	8	12	19	23	19	55	48	21									
6	Число погашенных избирательных бюллетеней	2379	80	77	32	227	155	138	66	153	51	234	51	21	67	19	176	60	57	223	140	123	95	69	65									
7	Число избирательных бюллетеней в переносных ящиках для голосования	588	24	22	9	41	42	31	61	39	16	33	10	6	7	5	37	8	12	19	23	19	55	48	21									
8	Число бюллетеней в стационарных ящиках для голосования	7460	596	601	80	432	353	481	373	508	125	433	189	78	94	51	287	86	93	458	537	558	550	233	264									
9	Число недействительных избирательных бюллетеней	100	7	10	0	4	3	2	9	7	0	9	2	0	2	1	0	2	3	5	7	11	8	3	5									
