Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Коломенская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893									
1	Число избирателей, включенных в список избирателей	35044	1231	1589	1699	822	1381	304	1267	1159	296	1067	1274	686	1403	1968	1113	1401	1023	603	525	828	2115	691	472	709	819	941	321	1397	1279	1709	641	272	1547	492									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	32580	1150	1500	1600	800	1250	280	1200	1000	300	1000	1200	650	1250	1800	1000	1350	1000	600	500	750	2000	650	450	650	750	900	300	1250	1150	1550	550	250	1500	450									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18683	673	855	885	327	754	243	662	522	148	508	692	294	687	1323	596	806	552	277	293	391	1150	333	215	357	429	525	137	877	836	978	272	109	783	194									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3094	89	87	152	144	109	7	101	139	34	130	89	108	190	42	190	58	83	67	27	69	74	52	74	97	97	61	83	75	64	133	111	35	117	106									
6	Число погашенных избирательных бюллетеней	10803	388	558	563	329	387	30	437	339	118	362	419	248	373	435	214	486	365	256	180	290	776	265	161	196	224	314	80	298	250	439	167	106	600	150									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3094	89	87	152	144	109	7	101	139	34	130	89	108	190	42	190	58	83	67	27	69	74	52	74	97	97	61	83	75	64	133	111	35	117	106									
8	Число бюллетеней в стационарных ящиках для голосования	18683	673	855	885	327	754	243	662	522	148	508	692	294	687	1323	596	806	552	277	293	391	1150	333	215	357	429	525	137	877	836	978	272	109	783	194									
9	Число недействительных избирательных бюллетеней	307	9	12	12	4	9	7	19	8	4	11	15	4	10	18	6	15	9	8	2	5	21	1	3	5	4	11	4	10	16	27	2	1	13	2									
