Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Майминская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
1	"Число избирателей, внесенных в списки"	18658	1153	1151	931	1023	824	1117	912	616	872	490	474	530	269	309	895	731	406	454	380	302	358	1101	1054	480	207	257	159	189	1014					
2	"Число бюллетеней, полученных участковыми комиссиями"	18085	1170	1130	930	985	815	1100	860	570	860	420	520	535	270	320	900	655	420	440	370	305	325	910	1025	475	210	235	160	170	1000					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9954	518	577	517	501	427	621	517	347	533	255	311	311	181	184	387	421	229	217	199	202	182	503	546	268	125	158	114	121	482					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1110	31	77	15	28	41	16	30	64	24	67	27	23	8	26	48	35	45	96	28	19	19	165	54	30	25	21	6	15	27					
6	Число погашенных бюллетеней	7021	621	476	398	456	347	463	313	159	303	98	182	201	81	110	465	199	146	127	143	84	124	242	425	177	60	56	40	34	491					
7	Число бюллетеней в переносных ящиках для голосования	1110	31	77	15	28	41	16	30	64	24	67	27	23	8	26	48	35	45	96	28	19	19	165	54	30	25	21	6	15	27					
8	Число бюллетеней в стационарных ящиках для голосования	9948	518	577	517	501	427	621	514	346	533	255	310	311	181	184	387	420	229	217	199	202	182	503	546	268	125	158	114	121	482					
9	Число недействительных бюллетеней	133	8	3	5	6	0	3	9	1	3	2	1	2	5	3	14	7	3	3	3	3	6	10	12	7	5	3	1	0	5					
10	Число действительных бюллетеней	10925	541	651	527	523	468	634	535	409	554	320	336	332	184	207	421	448	271	310	224	218	195	658	588	291	145	176	119	136	504					
