Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Онежская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660					
1	"Число избирателей, включенных в списки избирателей"	27050	2987	2667	2428	1983	1826	1661	1769	1113	279	1198	496	325	205	400	278	333	370	117	95	229	109	115	361	146	149	63	443	238	70	2134	176	170	320	218	479	162	109	143	89	372	225					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28650	2800	2600	2400	2000	1800	1700	1800	1100	300	1400	500	400	300	450	400	400	450	150	100	400	150	150	500	200	200	100	500	300	100	2000	200	200	400	300	500	200	150	200	100	400	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	241	0	0	0	0	0	0	0	0	0	0	0	0	35	22	0	68	0	27	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	13755	1328	1329	1203	1011	826	856	846	583	175	541	228	162	101	247	103	162	204	67	70	115	85	69	173	117	110	42	263	135	49	1034	110	121	177	108	294	123	74	94	65	209	146					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1215	146	37	37	33	56	28	28	77	17	157	64	55	17	32	20	25	42	0	7	57	9	11	6	18	11	3	23	3	11	76	24	16	12	0	15	5	8	13	10	5	1					
6	Число погашенных избирательных бюллетеней	13439	1326	1234	1160	956	918	816	926	440	108	702	208	183	147	149	277	145	204	56	23	228	56	70	239	65	79	55	214	162	40	890	66	63	211	192	191	72	68	93	25	186	196					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1456	146	37	37	33	56	28	28	77	17	157	64	55	52	54	20	93	42	27	7	57	9	11	88	18	11	3	23	3	11	76	24	16	12	0	15	5	8	13	10	5	8					
8	Число бюллетеней в стационарных ящиках для голосования	13754	1328	1328	1203	1011	826	856	846	583	175	541	228	162	101	247	103	162	204	67	70	115	85	69	173	117	110	42	263	135	49	1034	110	121	177	108	294	123	74	94	65	209	146					
9	Число недействительных избирательных бюллетеней	90	13	11	5	6	4	5	12	2	0	4	2	2	0	1	1	2	3	0	0	0	0	0	0	3	0	0	2	1	0	3	0	2	0	0	2	0	0	2	1	1	0					
10	Число действительных избирательных бюллетеней	15120	1461	1354	1235	1038	878	879	862	658	192	694	290	215	153	300	122	253	243	94	77	172	94	80	261	132	121	45	284	137	60	1107	134	135	189	108	307	128	82	105	74	213	154					
11	Число полученных открепительных  удостоверений	274	7	20	15	15	10	13	5	10	6	10	5	1	1	10	5	5	5	5	5	6	5	5	5	5	5	5	10	5	5	10	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	174	7	19	11	12	8	12	5	7	3	10	5	1	0	6	1	4	2	1	0	6	0	0	4	5	0	1	9	1	2	9	0	1	4	1	5	5	4	2	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	95	7	16	7	8	4	5	1	3	5	2	2	1	0	1	0	3	1	0	0	0	0	2	1	3	0	0	0	0	1	11	0	0	1	3	1	1	2	1	2	0	0					
14	Число неиспользованных открепительных удостоверений	100	0	1	4	3	2	1	0	3	3	0	0	0	1	4	4	1	3	4	5	0	5	5	1	0	5	4	1	4	3	1	5	4	1	4	0	0	1	3	5	4	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	24	2	3	8	3	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	186	20	17	13	13	13	13	11	5	3	13	8	2	0	2	2	3	4	0	1	1	1	0	1	2	0	0	1	4	0	16	1	3	4	1	0	3	3	1	1	0	0					
