Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
Наименование Избирательной комиссии:    Щучанская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1100	УИК №1101	УИК №1102	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116					
1	"Число избирателей, включенных в списки избирателей"	19607	901	647	781	585	616	848	620	636	1505	1082	250	469	308	136	289	628	207	135	420	430	130	207	280	494	115	881	185	488	222	181	103	860	152	115	570	353	138	95	388	55	283	131	64	324	93	54	935	218					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18900	800	600	700	550	560	790	580	580	1300	1240	240	470	300	140	290	610	210	130	410	420	120	210	270	480	110	850	190	490	220	180	100	850	150	110	550	350	140	90	390	60	270	130	60	320	90	60	920	220					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	11731	408	329	439	337	300	467	284	310	749	922	143	319	203	114	216	376	118	78	310	291	94	105	178	371	61	521	95	336	138	135	64	379	125	82	391	248	81	71	217	46	233	101	57	182	55	42	476	134					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1581	62	52	21	36	34	59	42	51	51	64	32	48	22	17	28	52	16	9	0	0	0	41	35	33	26	63	28	37	13	15	13	107	4	9	89	28	6	2	69	9	15	12	0	28	13	4	152	34					
6	Число погашенных избирательных бюллетеней	5588	330	219	240	177	226	264	254	219	500	254	65	103	75	9	46	182	76	43	100	129	26	64	57	76	23	266	67	117	69	30	23	364	21	19	70	74	53	17	104	5	22	17	3	110	22	14	292	52					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1581	62	52	21	36	34	59	42	51	51	64	32	48	22	17	28	52	16	9	0	0	0	41	35	33	26	63	28	37	13	15	13	107	4	9	89	28	6	2	69	9	15	12	0	28	13	4	152	34					
8	Число бюллетеней в стационарных ящиках для голосования	11729	408	329	439	337	300	467	284	310	749	922	143	317	203	114	216	376	118	78	310	291	94	105	178	371	61	521	95	336	138	135	64	379	125	82	391	248	81	71	217	46	233	101	57	182	55	42	476	134					
9	Число недействительных избирательных бюллетеней	98	2	6	4	3	2	5	2	3	6	8	0	0	0	2	0	4	0	0	1	2	1	0	0	2	0	4	1	0	0	0	0	9	2	0	12	6	0	0	1	0	0	0	0	3	0	0	7	0					
10	Число действительных избирательных бюллетеней	13212	468	375	456	370	332	521	324	358	794	978	175	365	225	129	244	424	134	87	309	289	93	146	213	402	87	580	122	373	151	150	77	477	127	91	468	270	87	73	285	55	248	113	57	207	68	46	621	168					
11	Число полученных открепительных  удостоверений	382	10	13	6	12	10	15	4	10	10	25	4	11	6	6	7	12	6	4	5	2	3	5	2	5	4	11	2	15	4	6	2	30	2	2	17	20	5	2	22	2	2	2	2	5	2	4	20	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	291	7	11	5	10	9	13	4	4	7	19	2	9	4	6	7	5	4	1	5	2	0	5	0	3	0	10	2	15	1	6	2	27	0	0	17	13	3	1	17	0	2	0	0	2	2	4	19	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	241	4	9	3	8	7	8	2	6	16	9	6	4	6	1	0	9	1	1	2	10	0	0	3	2	1	13	2	4	3	1	1	16	10	1	36	3	1	1	16	5	3	0	0	0	1	1	3	2					
14	Число неиспользованных открепительных удостоверений	91	3	2	1	2	1	2	0	6	3	6	2	2	2	0	0	7	2	3	0	0	3	0	2	2	4	1	0	0	3	0	0	3	2	2	0	7	2	1	5	2	0	2	2	3	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	51	2	3	1	1	0	3	2	1	0	15	2	0	0	0	1	0	0	1	3	0	0	0	0	2	0	2	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	4	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	122	5	4	6	6	1	8	2	7	8	9	2	5	1	1	1	4	0	1	1	2	0	0	2	2	1	2	0	3	1	1	3	6	0	0	6	4	1	2	2	1	3	0	0	1	0	1	5	1					
		0.92%	1.06%	1.05%	1.30%	1.61%	0.30%	1.52%	0.61%	1.94%	1.00%	0.91%	1.14%	1.37%	0.44%	0.76%	0.41%	0.93%	0.00%	1.15%	0.32%	0.69%	0.00%	0.00%	0.94%	0.50%	1.15%	0.34%	0.00%	0.80%	0.66%	0.67%	3.90%	1.23%	0.00%	0.00%	1.25%	1.45%	1.15%	2.74%	0.70%	1.82%	1.21%	0.00%	0.00%	0.48%	0.00%	2.17%	0.80%	0.60%					
19	Жириновский Владимир Вольфович	1521	61	35	54	29	35	52	39	34	100	152	18	36	38	11	30	38	14	5	38	24	3	23	21	62	11	58	8	31	14	24	16	53	18	10	68	24	15	16	37	5	40	4	1	43	10	5	52	6					
		11.43%	12.98%	9.19%	11.74%	7.77%	10.48%	9.89%	11.96%	9.42%	12.50%	15.42%	10.29%	9.86%	16.89%	8.40%	12.30%	8.88%	10.45%	5.75%	12.26%	8.25%	3.19%	15.75%	9.86%	15.35%	12.64%	9.93%	6.50%	8.31%	9.27%	16.00%	20.78%	10.91%	13.95%	10.99%	14.17%	8.70%	17.24%	21.92%	12.94%	9.09%	16.13%	3.54%	1.75%	20.48%	14.71%	10.87%	8.28%	3.57%					
20	Зюганов Геннадий Андреевич	2581	111	104	141	101	63	135	68	79	170	45	30	37	36	30	52	67	32	22	102	44	10	33	49	45	10	142	18	103	33	20	7	98	24	30	79	16	8	14	44	13	23	16	6	49	9	12	172	29					
		19.39%	23.62%	27.30%	30.65%	27.08%	18.86%	25.67%	20.86%	21.88%	21.25%	4.56%	17.14%	10.14%	16.00%	22.90%	21.31%	15.65%	23.88%	25.29%	32.90%	15.12%	10.64%	22.60%	23.00%	11.14%	11.49%	24.32%	14.63%	27.61%	21.85%	13.33%	9.09%	20.16%	18.60%	32.97%	16.46%	5.80%	9.20%	19.18%	15.38%	23.64%	9.27%	14.16%	10.53%	23.33%	13.24%	26.09%	27.39%	17.26%					
21	Медведев Дмитрий Анатольевич	8988	291	232	255	234	233	326	215	238	516	772	125	287	150	87	161	315	88	59	168	219	80	90	141	293	65	378	96	236	103	105	51	320	85	51	315	226	63	41	202	36	182	93	50	114	49	28	392	132					
		67.53%	61.91%	60.89%	55.43%	62.73%	69.76%	61.98%	65.95%	65.93%	64.50%	78.30%	71.43%	78.63%	66.67%	66.41%	65.98%	73.60%	65.67%	67.82%	54.19%	75.26%	85.11%	61.64%	66.20%	72.52%	74.71%	64.73%	78.05%	63.27%	68.21%	70.00%	66.23%	65.84%	65.89%	56.04%	65.63%	81.88%	72.41%	56.16%	70.63%	65.45%	73.39%	82.30%	87.72%	54.29%	72.06%	60.87%	62.42%	78.57%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
