Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Верхнесалдинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310					
1	"Число избирателей, внесенных в список избирателей"	41719	362	953	973	915	1382	1045	1515	1279	1472	1189	2921	818	1153	2040	1900	2223	2186	2094	2433	2602	2273	1716	1956	1802	1219	94	130	478	419	142	35					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	41402	360	955	990	890	1335	960	1535	1130	1465	1195	2890	775	1165	1965	1920	2225	2215	2120	2365	2640	2275	1745	1920	1820	1250	103	134	470	420	140	30					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	18191	128	307	432	263	598	400	660	613	630	502	1243	327	363	958	763	862	1011	983	1103	1162	1046	736	945	920	516	35	72	293	222	70	28					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1234	27	22	14	38	61	97	19	48	20	31	28	52	44	125	20	39	16	32	80	29	62	34	66	8	137	20	12	7	33	11	2					
6	Число погашенных избирательных бюллетеней	21977	205	626	544	589	676	463	856	469	815	662	1619	396	758	882	1137	1324	1188	1105	1182	1449	1167	975	909	892	597	48	50	170	165	59	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1234	27	22	14	38	61	97	19	48	20	31	28	52	44	125	20	39	16	32	80	29	62	34	66	8	137	20	12	7	33	11	2					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18185	128	307	432	263	598	400	660	613	630	502	1243	327	363	957	763	861	1010	983	1103	1162	1046	736	942	920	516	35	72	293	222	70	28					
9	Число недействительных избирательных бюллетеней	671	5	6	14	4	16	19	20	181	11	16	33	10	12	32	26	25	34	32	26	32	37	14	19	19	17	0	2	4	3	2	0					
10	Число действительных избирательных бюллетеней	18748	150	323	432	297	643	478	659	480	639	517	1238	369	395	1050	757	875	992	983	1157	1159	1071	756	989	909	636	55	82	296	252	79	30					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	379	5	10	9	10	15	10	15	10	15	10	20	10	10	15	15	15	20	15	15	20	15	10	15	10	25	5	5	10	10	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	219	2	1	7	5	3	5	4	9	3	4	9	0	5	8	6	6	19	8	12	17	14	4	12	10	24	5	5	0	6	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	291	5	4	4	9	3	8	2	138	11	3	7	4	4	7	4	5	6	9	8	6	6	1	9	5	5	2	2	6	5	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	160	3	9	2	5	12	5	11	1	12	6	11	10	5	7	9	9	1	7	3	3	1	6	3	0	1	0	0	10	4	1	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	0	0	1	0	0	0	0	1	2	1	2	1	0	1	1	0	0	2	0	0	1	1	2	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
