Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Ельнинская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213					
1	"Число избирателей, внесенных в список избирателей"	12206	1592	1392	1324	1529	2615	159	163	173	432	122	223	131	328	103	179	101	261	248	188	297	212	143	291					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12180	1550	1400	1330	1560	2600	165	160	170	450	120	220	135	330	100	180	100	255	240	195	295	200	135	290					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5737	800	583	651	652	1316	82	72	58	208	75	89	31	151	41	89	44	95	117	91	111	113	80	188					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1160	86	68	31	60	118	14	40	51	58	12	68	56	58	25	21	24	76	41	32	71	72	14	64					
6	Число погашенных избирательных бюллетеней	5283	664	749	648	848	1166	69	48	61	184	33	63	48	121	34	70	32	84	82	72	113	15	41	38					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1160	86	68	31	60	118	14	40	51	58	12	68	56	58	25	21	24	76	41	32	71	72	14	64					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5737	800	583	651	652	1316	82	72	58	208	75	89	31	151	41	89	44	95	117	91	111	113	80	188					
9	Число недействительных избирательных бюллетеней	78	13	3	7	9	16	0	1	0	4	0	3	0	1	0	2	3	0	3	3	6	1	1	2					
10	Число действительных избирательных бюллетеней	6819	873	648	675	703	1418	96	111	109	262	87	154	87	208	66	108	65	171	155	120	176	184	93	250					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	405	30	20	20	35	75	10	10	10	50	10	10	10	10	10	15	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	282	27	17	12	25	64	8	2	0	50	5	10	10	7	8	14	3	0	2	4	4	2	0	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	152	24	11	8	10	18	4	3	1	2	6	6	3	4	8	4	3	4	6	4	2	8	4	9					
14	Число погашенных неиспользованных открепительных удостоверений	123	3	3	8	10	11	2	8	10	0	5	0	0	3	2	1	7	10	8	6	6	8	10	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	798	124	78	92	98	186	14	4	9	20	5	16	5	35	7	15	4	15	7	6	13	25	7	13					
		11.57%	13.99%	11.98%	13.49%	13.76%	12.97%	14.58%	3.57%	8.26%	7.52%	5.75%	10.19%	5.75%	16.75%	10.61%	13.64%	5.88%	8.77%	4.43%	4.88%	7.14%	13.51%	7.45%	5.16%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1114	137	92	100	125	291	11	17	16	33	26	52	17	31	6	15	10	40	10	15	20	29	13	8					
		16.15%	15.46%	14.13%	14.66%	17.56%	20.29%	11.46%	15.18%	14.68%	12.41%	29.89%	33.12%	19.54%	14.83%	9.09%	13.64%	14.71%	23.39%	6.33%	12.20%	10.99%	15.68%	13.83%	3.17%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	58	9	2	9	5	22	0	1	0	0	0	1	0	2	0	1	1	0	3	0	1	0	0	1					
		0.84%	1.02%	0.31%	1.32%	0.70%	1.53%	0.00%	0.89%	0.00%	0.00%	0.00%	0.64%	0.00%	0.96%	0.00%	0.91%	1.47%	0.00%	1.90%	0.00%	0.55%	0.00%	0.00%	0.40%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1935	288	218	240	214	347	22	24	18	73	41	29	22	33	16	41	12	33	84	49	49	33	18	31					
		28.06%	32.51%	33.49%	35.19%	30.06%	24.20%	22.92%	21.43%	16.51%	27.44%	47.13%	18.47%	25.29%	15.79%	24.24%	37.27%	17.65%	19.30%	53.16%	39.84%	26.92%	17.84%	19.15%	12.30%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	106	13	14	17	11	37	1	1	0	2	0	1	0	3	0	1	1	1	0	0	2	0	0	1					
		1.54%	1.47%	2.15%	2.49%	1.54%	2.58%	1.04%	0.89%	0.00%	0.75%	0.00%	0.64%	0.00%	1.44%	0.00%	0.91%	1.47%	0.58%	0.00%	0.00%	1.10%	0.00%	0.00%	0.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2778	301	241	210	247	528	48	64	64	132	15	55	42	104	37	35	36	81	51	50	89	97	55	196					
		40.28%	33.97%	37.02%	30.79%	34.69%	36.82%	50.00%	57.14%	58.72%	49.62%	17.24%	35.03%	48.28%	49.76%	56.06%	31.82%	52.94%	47.37%	32.28%	40.65%	48.90%	52.43%	58.51%	77.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	1	3	7	3	7	0	0	2	2	0	0	1	0	0	0	1	1	0	0	2	0	0	0					
		0.43%	0.11%	0.46%	1.03%	0.42%	0.49%	0.00%	0.00%	1.83%	0.75%	0.00%	0.00%	1.15%	0.00%	0.00%	0.00%	1.47%	0.58%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
