Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Черниговская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141					
1	"Число избирателей, внесенных в список"	28278	1867	1581	2346	1966	1552	1487	91	1201	543	121	392	384	626	1651	272	393	538	176	182	1058	2098	2113	508	1246	1437	1357	504	236	352					
2	Число полученных избирательных бюллетеней	25879	1660	1560	2150	1470	1440	1450	97	1070	532	150	400	350	550	1470	270	370	510	175	160	950	1850	1870	450	1150	1300	1450	450	225	350					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	19255	1473	990	1443	1185	1132	1081	80	846	385	104	354	279	480	940	245	268	389	157	129	608	1344	1529	340	738	789	1139	340	180	288					
5	"Число избирательных бюллетеней, выданных вне помещения"	2496	21	162	149	192	110	107	8	130	57	6	15	21	35	270	14	74	84	12	24	229	82	55	52	150	227	79	62	39	30					
6	Число погашенных избирательных бюллетеней	4128	166	408	558	93	198	262	9	94	90	40	31	50	35	260	11	28	37	6	7	113	424	286	58	262	284	232	48	6	32					
7	Число избирательных бюллетеней в переносных ящиках	2496	21	162	149	192	110	107	8	130	57	6	15	21	35	270	14	74	84	12	24	229	82	55	52	150	227	79	62	39	30					
8	Число бюллетеней в стационарных ящиках для голосования	19247	1471	990	1442	1185	1132	1081	80	846	385	104	354	279	480	940	245	268	389	157	129	608	1342	1528	340	738	789	1137	340	180	288					
9	Число недействительных избирательных бюллетеней	224	5	13	11	19	6	9	0	19	5	2	5	6	0	23	4	10	0	3	2	5	25	14	3	10	10	13	2	0	0					
10	Число действительных избирательных бюллетеней	21519	1487	1139	1580	1358	1236	1179	88	957	437	108	364	294	515	1187	255	332	473	166	151	832	1399	1569	389	878	1006	1203	400	219	318					
11	Число полученных открепительных  удостоверений	724	63	26	43	49	62	28	1	44	13	5	12	15	20	45	10	15	10	0	1	26	35	48	9	20	25	75	10	10	4					
12	Число выданных открепительных удостоверений	531	45	18	35	36	39	22	1	32	13	5	10	15	20	37	8	15	10	0	0	22	19	39	3	14	15	36	10	8	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	441	6	6	7	73	23	8	2	4	130	2	7	5	3	21	4	6	3	6	7	11	9	15	6	3	11	44	5	4	10					
14	Число неиспользованных открепительных удостоверений	193	18	8	8	13	23	6	0	12	0	0	2	0	0	8	2	0	0	0	1	4	16	9	6	6	10	39	0	2	0					
15	"Число открепительных удостоверений, выданных в ТИК"	16	0	1	0	5	0	5	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	852	50	42	47	50	66	40	1	30	10	1	8	9	19	52	6	18	34	4	12	47	65	70	21	32	38	49	12	3	16					
		3.92%	3.35%	3.65%	2.95%	3.63%	5.31%	3.37%	1.14%	3.07%	2.26%	0.91%	2.17%	3.00%	3.69%	4.30%	2.32%	5.26%	7.19%	2.37%	7.84%	5.62%	4.56%	4.42%	5.36%	3.60%	3.74%	4.03%	2.99%	1.37%	5.03%					
19	. Малышкин Олег Александрович	1030	88	78	77	50	65	45	1	51	15	11	36	23	31	88	5	16	12	7	12	25	54	66	23	31	35	50	15	11	9					
		4.74%	5.90%	6.77%	4.84%	3.63%	5.23%	3.79%	1.14%	5.23%	3.39%	10.00%	9.76%	7.67%	6.02%	7.27%	1.93%	4.68%	2.54%	4.14%	7.84%	2.99%	3.79%	4.17%	5.87%	3.49%	3.44%	4.11%	3.73%	5.02%	2.83%					
20	. Миронов Сергей Михайлович	156	17	2	7	14	6	7	0	6	3	1	2	2	2	10	3	4	1	0	0	3	7	8	9	10	5	10	4	2	11					
		0.72%	1.14%	0.17%	0.44%	1.02%	0.48%	0.59%	0.00%	0.61%	0.68%	0.91%	0.54%	0.67%	0.39%	0.83%	1.16%	1.17%	0.21%	0.00%	0.00%	0.36%	0.49%	0.51%	2.30%	1.13%	0.49%	0.82%	1.00%	0.91%	3.46%					
21	. Путин Владимир Владимирович	14544	1067	755	1046	897	770	797	66	661	329	80	236	183	369	714	190	213	239	123	88	625	952	1004	248	604	732	878	281	156	241					
		66.89%	71.51%	65.54%	65.74%	65.14%	62.00%	67.09%	75.00%	67.73%	74.43%	72.73%	63.96%	61.00%	71.65%	59.01%	73.36%	62.28%	50.53%	72.78%	57.52%	74.67%	66.85%	63.42%	63.27%	68.02%	72.05%	72.20%	69.90%	71.23%	75.79%					
22	. Хакамада Ирина Муцуовна	884	90	43	79	83	67	47	4	44	13	2	12	16	17	23	10	14	12	1	9	29	48	66	8	38	31	49	8	10	11					
		4.07%	6.03%	3.73%	4.97%	6.03%	5.39%	3.96%	4.55%	4.51%	2.94%	1.82%	3.25%	5.33%	3.30%	1.90%	3.86%	4.09%	2.54%	0.59%	5.88%	3.46%	3.37%	4.17%	2.04%	4.28%	3.05%	4.03%	1.99%	4.57%	3.46%					
23	. Харитонов Николай Михайлович	3212	77	169	250	199	216	194	14	137	53	13	58	52	65	262	31	60	169	29	26	80	216	267	67	141	142	107	71	24	23					
		14.77%	5.16%	14.67%	15.71%	14.45%	17.39%	16.33%	15.91%	14.04%	11.99%	11.82%	15.72%	17.33%	12.62%	21.65%	11.97%	17.54%	35.73%	17.16%	16.99%	9.56%	15.17%	16.87%	17.09%	15.88%	13.98%	8.80%	17.66%	10.96%	7.23%					
																																				
24	Против всех	841	98	50	74	65	46	49	2	28	14	0	12	9	12	38	10	7	6	2	4	23	57	88	13	22	23	60	9	13	7					
		3.87%	6.57%	4.34%	4.65%	4.72%	3.70%	4.12%	2.27%	2.87%	3.17%	0.00%	3.25%	3.00%	2.33%	3.14%	3.86%	2.05%	1.27%	1.18%	2.61%	2.75%	4.00%	5.56%	3.32%	2.48%	2.26%	4.93%	2.24%	5.94%	2.20%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
