Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
Наименование Избирательной комиссии:    Бардымская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248					
1	"Число избирателей, включенных в списки избирателей"	20152	446	521	345	57	1376	1366	1640	256	102	152	375	362	327	122	308	977	222	67	1054	96	212	205	430	215	964	562	420	154	278	75	68	146	164	61	435	111	111	1097	366	512	114	280	386	193	200	57	933	1232					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19205	440	500	330	55	1250	1250	1500	260	100	140	390	360	330	120	290	950	230	65	1000	95	220	200	400	200	900	550	420	150	300	85	75	130	160	60	420	100	100	1000	330	500	100	270	380	190	200	60	800	1250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	13153	328	363	229	47	790	739	1055	182	76	81	288	271	228	81	215	642	146	51	691	72	160	146	288	165	614	354	286	109	228	53	56	113	111	47	264	69	79	770	280	365	76	198	226	124	129	32	514	722					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1475	33	49	20	1	86	37	15	18	12	16	29	25	24	14	20	114	41	9	75	11	26	21	25	18	96	55	57	15	24	15	9	7	12	4	43	12	13	63	21	20	10	23	54	39	45	20	25	54					
6	Число погашенных избирательных бюллетеней	4577	79	88	81	7	374	474	430	60	12	43	73	64	78	25	55	194	43	5	234	12	34	33	87	17	190	141	77	26	48	17	10	10	37	9	113	19	8	167	29	115	14	49	100	27	26	8	261	474					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1475	33	49	20	1	86	37	15	18	12	16	29	25	24	14	20	114	41	9	75	11	26	21	25	18	96	55	57	15	24	15	9	7	12	4	43	12	13	63	21	20	10	23	54	39	45	20	25	54					
8	Число бюллетеней в стационарных ящиках для голосования	13149	328	363	229	47	790	739	1055	182	76	81	288	271	228	81	215	642	146	51	691	72	159	146	288	165	614	354	286	109	228	53	56	113	111	47	264	69	79	769	280	365	76	198	226	124	129	32	513	721					
9	Число недействительных избирательных бюллетеней	91	2	2	0	0	3	2	9	2	1	2	3	1	1	0	1	7	0	0	6	1	3	3	0	0	6	6	5	0	1	0	0	0	1	0	0	0	1	5	0	1	1	3	1	2	2	0	3	4					
10	Число действительных избирательных бюллетеней	14533	359	410	249	48	873	774	1061	198	87	95	314	295	251	95	234	749	187	60	760	82	182	164	313	183	704	403	338	124	251	68	65	120	122	51	307	81	91	827	301	384	85	218	279	161	172	52	535	771					
11	Число полученных открепительных  удостоверений	563	13	3	6	2	20	25	32	7	4	2	19	11	16	6	5	67	11	7	25	8	17	7	8	6	20	10	8	2	32	12	12	2	2	2	5	8	5	15	3	5	4	9	11	11	14	7	12	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	532	13	1	3	0	20	25	32	7	3	2	19	8	16	6	4	67	11	7	25	8	17	7	5	5	20	10	8	0	32	12	12	1	2	0	4	6	5	15	1	2	3	9	11	11	14	7	11	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	241	4	4	2	2	34	11	19	1	4	2	4	2	2	2	5	17	1	4	9	3	5	4	5	2	3	2	3	1	3	1	2	3	1	0	3	8	2	6	4	6	1	3	5	3	5	1	6	21					
14	Число неиспользованных открепительных удостоверений	31	0	2	3	2	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	0	1	0	2	1	2	0	0	2	3	1	0	0	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	158	6	8	3	0	13	9	16	0	3	0	1	2	3	1	4	5	3	0	8	0	1	1	5	1	7	3	5	1	1	0	0	1	3	0	2	1	1	8	0	4	1	4	1	1	5	1	4	11					
		1.08%	1.66%	1.94%	1.20%	0.00%	1.48%	1.16%	1.50%	0.00%	3.41%	0.00%	0.32%	0.68%	1.19%	1.05%	1.70%	0.66%	1.60%	0.00%	1.04%	0.00%	0.54%	0.60%	1.60%	0.55%	0.99%	0.73%	1.46%	0.81%	0.40%	0.00%	0.00%	0.83%	2.44%	0.00%	0.65%	1.23%	1.09%	0.96%	0.00%	1.04%	1.16%	1.81%	0.36%	0.61%	2.87%	1.92%	0.74%	1.42%					
19	Жириновский Владимир Вольфович	997	23	18	13	4	61	54	91	8	8	5	14	19	27	5	25	29	21	3	39	4	6	3	17	7	45	31	12	8	25	10	6	3	5	2	56	4	4	73	22	30	6	10	13	18	36	3	25	46					
		6.82%	6.37%	4.37%	5.22%	8.33%	6.96%	6.96%	8.50%	4.00%	9.09%	5.15%	4.42%	6.42%	10.71%	5.26%	10.64%	3.84%	11.23%	5.00%	5.09%	4.82%	3.24%	1.80%	5.43%	3.83%	6.34%	7.58%	3.50%	6.45%	9.92%	14.71%	9.23%	2.50%	4.07%	3.92%	18.24%	4.94%	4.35%	8.77%	7.31%	7.79%	6.98%	4.52%	4.64%	11.04%	20.69%	5.77%	4.65%	5.94%					
20	Зюганов Геннадий Андреевич	2870	70	95	42	5	145	114	198	46	4	24	62	39	55	18	29	169	30	19	229	28	28	24	109	16	102	66	56	26	44	15	9	24	63	15	36	11	25	191	54	108	11	32	76	27	31	2	87	161					
		19.63%	19.39%	23.06%	16.87%	10.42%	16.55%	14.69%	18.50%	23.00%	4.55%	24.74%	19.56%	13.18%	21.83%	18.95%	12.34%	22.35%	16.04%	31.67%	29.90%	33.73%	15.14%	14.37%	34.82%	8.74%	14.37%	16.14%	16.33%	20.97%	17.46%	22.06%	13.85%	20.00%	51.22%	29.41%	11.73%	13.58%	27.17%	22.96%	17.94%	28.05%	12.79%	14.48%	27.14%	16.56%	17.82%	3.85%	16.17%	20.77%					
21	Медведев Дмитрий Анатольевич	10508	260	289	191	39	654	597	756	144	72	66	237	235	166	71	176	546	133	38	484	50	147	136	182	159	550	303	265	89	181	43	50	92	51	34	213	65	61	555	225	242	67	172	189	115	100	46	419	553					
		71.85%	72.02%	70.15%	76.71%	81.25%	74.66%	76.93%	70.65%	72.00%	81.82%	68.04%	74.76%	79.39%	65.87%	74.74%	74.89%	72.22%	71.12%	63.33%	63.19%	60.24%	79.46%	81.44%	58.15%	86.89%	77.46%	74.08%	77.26%	71.77%	71.83%	63.24%	76.92%	76.67%	41.46%	66.67%	69.38%	80.25%	66.30%	66.71%	74.75%	62.86%	77.91%	77.83%	67.50%	70.55%	57.47%	88.46%	77.88%	71.35%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
