Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Пресненский район																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №3016	УИК №3017	УИК №3018					
1	"Число избирателей, внесенных в списки"	88176	885	1727	2128	1775	1728	1814	1756	2533	2870	2913	2155	1640	2412	2473	2577	2490	2953	2927	2359	2915	1465	2817	2715	2761	2728	2292	2544	1974	2266	2309	2477	2774	2800	2650	2767	2836	2500	133	258	80					
2	"Число бюллетеней, полученных участковыми комиссиями"	85483	840	1720	2040	1730	1700	1750	1800	2270	2830	2860	2070	1600	2420	2150	2470	2420	2860	2810	2270	2760	1390	2750	2540	2720	2660	2200	2470	1960	2070	2285	2440	2720	2770	2650	2740	2800	2470	170	200	108					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	44974	411	813	1117	988	976	983	1036	1102	1501	1669	1034	880	1244	1233	1351	1275	1669	1578	1111	1409	761	1537	1403	1424	1368	1052	1162	999	1117	1167	1178	1339	1527	1251	1316	1384	1196	133	200	80					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1466	13	27	34	38	32	24	44	31	70	32	38	41	49	33	29	79	44	42	31	60	34	52	44	44	28	29	21	46	36	33	28	47	29	50	53	51	50	0	0	0					
6	Число погашенных бюллетеней	39043	416	880	889	704	692	743	720	1137	1259	1159	998	679	1127	884	1090	1066	1147	1190	1128	1291	595	1161	1093	1252	1264	1119	1287	915	917	1085	1234	1334	1214	1349	1371	1365	1224	37	0	28					
7	Число бюллетеней в переносных ящиках для голосования	1466	13	27	34	38	32	24	44	31	70	32	38	41	49	33	29	79	44	42	31	60	34	52	44	44	28	29	21	46	36	33	28	47	29	50	53	51	50	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	44874	411	810	1114	980	976	983	999	1099	1498	1669	1034	880	1240	1229	1350	1270	1669	1578	1110	1406	761	1537	1399	1421	1368	1051	1162	999	1116	1166	1175	1336	1524	1251	1316	1384	1190	133	200	80					
9	Число недействительных бюллетеней	373	0	10	7	5	6	5	5	5	13	14	0	4	10	15	6	11	14	10	3	13	4	10	13	11	11	6	15	12	12	12	0	11	17	14	28	13	20	5	1	2					
10	Число действительных бюллетеней	45967	424	827	1141	1013	1002	1002	1038	1125	1555	1687	1072	917	1279	1247	1373	1338	1699	1610	1138	1453	791	1579	1430	1454	1385	1074	1168	1033	1140	1187	1203	1372	1536	1287	1341	1422	1220	128	199	78					
