Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Радищевская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326									
1	"Число избирателей, включенных в список избирателей"	9875	1042	724	912	953	468	479	321	99	266	478	65	237	263	77	102	1139	615	198	519	116	235	205	192	75	95									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9638	1000	700	900	900	450	500	350	111	260	450	64	200	250	84	100	1100	600	200	500	112	231	200	190	86	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6223	641	406	593	592	338	326	211	65	160	271	36	162	161	51	58	699	326	107	408	78	186	144	92	46	66									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1072	89	72	76	61	56	80	37	13	35	28	13	22	24	6	15	101	97	28	63	18	35	29	54	10	10									
6	Число погашенных избирательных бюллетеней	2343	270	222	231	247	56	94	102	33	65	151	15	16	65	27	27	300	177	65	29	16	10	27	44	30	24									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1072	89	72	76	61	56	80	37	13	35	28	13	22	24	6	15	101	97	28	63	18	35	29	54	10	10									
8	Число бюллетеней в стационарных ящиках для голосования	6223	641	406	593	592	338	326	211	65	160	271	36	162	161	51	58	699	326	107	408	78	186	144	92	46	66									
9	Число недействительных избирательных бюллетеней	70	8	4	10	10	3	1	1	0	0	2	0	1	1	0	1	8	3	0	9	1	4	0	2	1	0									
10	Число действительных избирательных бюллетеней	7225	722	474	659	643	391	405	247	78	195	297	49	183	184	57	72	792	420	135	462	95	217	173	144	55	76									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	30	1	2	5	6	0	0	3	0	1	2	0	1	2	0	0	3	2	0	0	1	1	0	0	0	0									
		0.41%	0.14%	0.42%	0.75%	0.92%	0.00%	0.00%	1.21%	0.00%	0.51%	0.67%	0.00%	0.54%	1.08%	0.00%	0.00%	0.38%	0.47%	0.00%	0.00%	1.04%	0.45%	0.00%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	985	109	86	101	103	55	54	27	1	25	25	5	18	18	2	9	141	92	24	31	5	8	15	13	13	5									
		13.50%	14.93%	17.99%	15.10%	15.77%	13.96%	13.30%	10.89%	1.28%	12.82%	8.36%	10.20%	9.78%	9.73%	3.51%	12.33%	17.63%	21.75%	17.78%	6.58%	5.21%	3.62%	8.67%	8.90%	23.21%	6.58%									
15	Жириновский Владимир Вольфович	586	73	49	58	53	35	30	10	9	23	20	4	17	15	2	5	67	41	6	26	3	10	9	9	3	9									
		8.03%	10.00%	10.25%	8.67%	8.12%	8.88%	7.39%	4.03%	11.54%	11.79%	6.69%	8.16%	9.24%	8.11%	3.51%	6.85%	8.38%	9.69%	4.44%	5.52%	3.13%	4.52%	5.20%	6.16%	5.36%	11.84%									
16	Путин Владимир Владимирович	5478	527	325	482	462	288	319	201	67	144	240	33	146	146	52	58	570	278	103	391	85	197	144	121	39	60									
		75.09%	72.19%	67.99%	72.05%	70.75%	73.10%	78.57%	81.05%	85.90%	73.85%	80.27%	67.35%	79.35%	78.92%	91.23%	79.45%	71.25%	65.72%	76.30%	83.01%	88.54%	89.14%	83.24%	82.88%	69.64%	78.95%									
17	Собчак Ксения Анатольевна	37	2	3	6	4	2	1	2	0	0	4	1	0	1	0	0	1	1	2	4	1	0	1	1	0	0									
		0.51%	0.27%	0.63%	0.90%	0.61%	0.51%	0.25%	0.81%	0.00%	0.00%	1.34%	2.04%	0.00%	0.54%	0.00%	0.00%	0.13%	0.24%	1.48%	0.85%	1.04%	0.00%	0.58%	0.68%	0.00%	0.00%									
18	Сурайкин Максим Александрович	66	6	6	5	9	4	1	4	1	1	1	2	0	0	1	0	8	6	0	4	0	1	4	0	0	2									
		0.90%	0.82%	1.26%	0.75%	1.38%	1.02%	0.25%	1.61%	1.28%	0.51%	0.33%	4.08%	0.00%	0.00%	1.75%	0.00%	1.00%	1.42%	0.00%	0.85%	0.00%	0.45%	2.31%	0.00%	0.00%	2.63%									
19	Титов Борис Юрьевич	25	2	3	1	2	4	0	0	0	0	1	4	1	2	0	0	1	0	0	4	0	0	0	0	0	0									
		0.34%	0.27%	0.63%	0.15%	0.31%	1.02%	0.00%	0.00%	0.00%	0.00%	0.33%	8.16%	0.54%	1.08%	0.00%	0.00%	0.13%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	18	2	0	1	4	3	0	0	0	1	4	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0									
		0.25%	0.27%	0.00%	0.15%	0.61%	0.76%	0.00%	0.00%	0.00%	0.51%	1.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
