Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Челябинск, Центральная																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №2251	УИК №2258									
1	Число избирателей, включенных в список избирателей	77344	2653	2672	2523	1089	1269	1571	1699	2371	2269	1695	1466	1343	1398	1722	1564	1262	1148	1564	1432	1397	1282	1497	1447	1634	1096	2043	2276	2062	2236	1912	1335	1168	1666	2218	2316	1853	2385	1192	1980	1359	1768	1779	671	877	318	400	2467									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	66100	2150	2150	2050	850	1000	1150	1300	1850	1800	1450	1600	1350	1150	1250	1400	1200	900	1400	1150	1100	1000	1200	1100	1300	1050	2000	2300	2100	1800	2000	1100	1200	1300	1850	1850	1400	1950	1000	1600	1350	1350	1350	1000	1000	400	400	1900									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	48678	1510	1501	1504	603	652	932	1126	1498	1576	1128	870	841	886	1119	900	975	683	1204	961	954	842	865	939	1017	648	1124	1561	1371	1463	1326	886	1057	1081	1369	1518	1134	1330	745	1233	1012	973	1052	89	684	230	349	1357									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2592	39	35	52	22	91	50	30	47	51	83	16	34	30	50	33	66	13	17	43	43	35	24	32	36	23	24	21	18	33	25	27	1	41	61	94	51	33	42	25	56	113	2	581	193	88	51	17									
6	Число погашенных избирательных бюллетеней	14829	601	614	494	225	257	168	144	305	173	239	714	475	234	81	467	159	204	179	146	103	123	311	129	247	379	852	718	711	304	649	187	142	178	420	238	215	587	213	342	282	264	296	329	123	82	0	526									
