Выборы Президента Российской Федерации																																																												
Дата голосования: 18.03.2018																																																												
																																																												
"Наименование Избирательной комиссии:    Челябинск, Центральная"																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	49																																																										
																																																												
		Сумма	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №2251	УИК №2258	УИК №2401	УИК №2408									
1	"Число избирателей, включенных в список избирателей"	77776	1565	1944	1631	1475	1476	1676	1805	1540	2096	1130	2785	1873	1216	1590	1189	970	1217	848	1180	1257	2147	1946	1587	1522	2849	1315	1589	1628	2113	988	1890	1740	929	2203	2630	1639	1133	2122	1761	1277	2281	2624	369	858	258	561	2730	2467	157									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	68463	1400	1800	1500	1300	1363	1500	1600	1300	1800	1150	2450	1600	1000	1400	1050	850	1050	700	1000	1150	2100	1700	1400	1350	2400	1100	1250	1400	1900	850	1600	1600	750	2000	2300	1400	900	1800	1550	1100	1900	2200	500	900	300	600	2400	2000	250									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	47672	962	1171	946	843	751	897	1106	930	1382	646	1650	1146	775	930	681	765	740	659	707	773	1614	1120	997	947	1732	811	979	1021	1294	618	1178	1210	580	1303	1570	921	607	1300	1024	896	1496	1604	85	619	0	518	1608	1480	80									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2714	38	23	48	17	204	54	49	27	41	74	53	52	28	34	45	64	15	8	27	45	53	32	42	32	9	24	151	22	36	15	41	17	24	51	70	29	12	83	20	49	10	6	284	239	258	43	24	15	77									
6	Число погашенных избирательных бюллетеней	18075	400	606	506	440	408	549	445	343	377	430	747	402	197	435	324	21	295	33	266	332	433	548	361	371	659	265	120	357	569	217	381	373	146	646	660	450	281	417	506	155	394	590	131	42	42	39	768	505	93									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2713	38	23	48	17	204	54	49	27	41	74	53	52	27	34	45	64	15	8	27	45	53	32	42	32	9	24	151	22	36	15	41	17	24	51	70	29	12	83	20	49	10	6	284	239	258	43	24	15	77									
8	Число бюллетеней в стационарных ящиках для голосования	47592	962	1171	946	843	751	897	1106	930	1381	646	1650	1144	775	930	681	765	740	659	706	773	1614	1120	996	947	1730	811	979	1021	1293	618	1178	1210	580	1303	1570	921	607	1300	1024	896	1427	1604	85	619	0	518	1605	1480	80									
9	Число недействительных избирательных бюллетеней	656	10	17	19	10	9	19	15	10	14	9	20	13	3	9	5	18	9	21	7	5	29	18	10	16	14	10	22	14	22	9	12	31	14	21	10	6	9	14	23	15	23	16	4	0	6	7	18	18	3									
10	Число действительных избирательных бюллетеней	49649	990	1177	975	850	946	932	1140	947	1408	711	1683	1183	799	955	721	811	746	646	726	813	1638	1134	1028	963	1725	825	1108	1029	1307	624	1207	1196	590	1333	1630	944	610	1369	1021	930	1414	1594	365	858	252	554	1611	1477	154									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
13	Бабурин Сергей Николаевич	509	21	16	16	10	7	14	14	11	19	5	17	19	8	15	11	4	9	4	5	6	14	12	4	8	12	8	6	14	15	5	16	12	8	15	23	8	5	10	12	6	15	10	6	3	0	5	17	5	4									
		1.01%	2.10%	1.34%	1.61%	1.16%	0.73%	1.47%	1.21%	1.15%	1.34%	0.69%	0.99%	1.59%	0.99%	1.56%	1.52%	0.48%	1.19%	0.60%	0.68%	0.73%	0.84%	1.04%	0.39%	0.82%	0.69%	0.96%	0.53%	1.34%	1.13%	0.79%	1.31%	0.98%	1.32%	1.11%	1.40%	0.84%	0.81%	0.72%	1.15%	0.63%	1.04%	0.62%	1.63%	0.35%	0.00%	0.89%	1.04%	0.33%	2.55%									
14	Грудинин Павел Николаевич	6888	129	146	118	113	103	102	151	134	211	97	218	135	107	137	102	169	100	108	95	128	235	160	165	134	235	118	137	155	205	91	161	208	82	188	221	109	78	171	139	120	204	238	50	118	34	43	253	222	11									
