Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Буденновская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297					
1	"Число избирателей, внесенных в список избирателей"	34872	2072	540	738	1236	1021	2195	350	2128	1370	2043	2393	1718	980	1497	2031	1800	1560	408	1326	321	2437	1140	183	1021	879	1147	338					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	38550	2400	680	900	1400	1200	2400	350	2150	1400	2100	2650	1900	980	1700	2350	2200	1700	450	1420	380	2700	1200	200	1100	940	1300	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	17815	1042	273	388	721	535	1484	135	1045	532	1366	971	814	279	737	997	880	654	207	658	168	1509	639	121	500	492	499	169					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2246	168	154	43	30	50	47	42	200	96	36	99	144	95	161	119	99	109	12	48	28	145	37	17	55	60	103	49					
6	Число погашенных избирательных бюллетеней	18489	1190	253	469	649	615	869	173	905	772	698	1580	942	606	802	1234	1221	937	231	714	184	1046	524	62	545	388	698	182					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2246	168	154	43	30	50	47	42	200	96	36	99	144	95	161	119	99	109	12	48	28	145	37	17	55	60	103	49					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17696	1042	273	388	721	535	1484	135	1045	532	1366	971	814	279	737	878	880	654	207	658	168	1509	639	121	500	492	499	169					
9	Число недействительных избирательных бюллетеней	452	28	9	9	22	10	19	4	15	16	4	23	27	8	20	8	23	54	0	7	4	30	41	12	8	37	11	3					
10	Число действительных избирательных бюллетеней	19490	1182	418	422	729	575	1512	173	1230	612	1398	1047	931	366	878	989	956	709	219	699	192	1624	635	126	547	515	591	215					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	304	13	5	5	10	10	75	5	10	9	10	20	12	5	10	13	10	7	5	10	5	10	5	5	10	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	227	12	5	3	5	5	74	4	4	8	7	15	12	5	9	13	6	6	2	5	3	10	4	0	1	6	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	81	7	0	0	1	4	13	1	3	3	4	3	3	2	1	1	3	2	2	1	3	5	7	0	3	3	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	77	1	0	2	5	5	1	1	6	1	3	5	0	0	1	0	4	1	3	5	2	0	1	5	9	4	7	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2340	125	40	49	111	54	187	24	121	106	101	170	99	39	174	96	141	110	21	139	36	123	72	15	62	40	58	27					
		11.73%	10.33%	9.37%	11.37%	14.78%	9.23%	12.21%	13.56%	9.72%	16.88%	7.20%	15.89%	10.33%	10.43%	19.38%	9.63%	14.40%	14.42%	9.59%	19.69%	18.37%	7.44%	10.65%	10.87%	11.17%	7.25%	9.63%	12.39%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3626	190	43	46	123	143	461	35	208	124	173	202	153	102	158	176	179	148	59	132	49	177	93	27	98	123	146	58					
		18.18%	15.70%	10.07%	10.67%	16.38%	24.44%	30.11%	19.77%	16.71%	19.75%	12.34%	18.88%	15.97%	27.27%	17.59%	17.65%	18.28%	19.40%	26.94%	18.70%	25.00%	10.70%	13.76%	19.57%	17.66%	22.28%	24.25%	26.61%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	162	5	5	4	12	4	26	0	12	1	11	13	8	1	10	8	12	6	0	6	2	5	4	0	0	0	7	0					
		0.81%	0.41%	1.17%	0.93%	1.60%	0.68%	1.70%	0.00%	0.96%	0.16%	0.78%	1.21%	0.84%	0.27%	1.11%	0.80%	1.23%	0.79%	0.00%	0.85%	1.02%	0.30%	0.59%	0.00%	0.00%	0.00%	1.16%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3753	209	66	102	129	140	291	26	277	107	226	263	215	80	136	218	204	183	45	99	34	238	134	29	168	36	69	29					
		18.82%	17.27%	15.46%	23.67%	17.18%	23.93%	19.01%	14.69%	22.25%	17.04%	16.12%	24.58%	22.44%	21.39%	15.14%	21.87%	20.84%	23.98%	20.55%	14.02%	17.35%	14.39%	19.82%	21.01%	30.27%	6.52%	11.46%	13.30%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	198	12	3	6	3	7	11	2	15	3	21	5	18	7	8	7	13	9	4	1	4	19	11	0	2	1	3	3					
		0.99%	0.99%	0.70%	1.39%	0.40%	1.20%	0.72%	1.13%	1.20%	0.48%	1.50%	0.47%	1.88%	1.87%	0.89%	0.70%	1.33%	1.18%	1.83%	0.14%	2.04%	1.15%	1.63%	0.00%	0.36%	0.18%	0.50%	1.38%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9312	635	257	213	345	219	526	85	581	270	864	388	434	135	390	478	404	249	89	320	66	1058	319	55	214	312	308	98					
